D0,D1,D2,date,value
T,UEB_PBA_T,BET,2025-02-01,39404905.142000414
T,UEB_PBA_T,BET,2025-03-01,51365536.36312051
T,UEB_PBA_T,BET,2025-04-01,44773853.57260906
T,UEB_PBA_T,BET,2025-05-01,44473406.95118715
T,UEB_PBA_T,BET,2025-06-01,46655206.951883286
T,UEB_PBA_T,BET,2025-07-01,46048866.76031388
T,UEB_PBA_T,BET,2025-08-01,30508035.72475332
T,UEB_PBA_T,BET,2025-09-01,42343271.923498675
T,UEB_PBA_T,BET,2025-10-01,42242949.375978515
T,UEB_PBA_T,BET,2025-11-01,38191088.09801225
T,UEB_PBA_T,BET,2025-12-01,52213247.054310866
T,UEB_PBA_T,BET,2026-01-01,35694708.98068513
T,UEB_PBA_T,BET,2026-02-01,31632948.030517492
T,UEB_PBA_T,BET,2026-03-01,42140818.22557195
T,UEB_PBA_T,BET,2026-04-01,31484165.91557886
T,UEB_PBA_T,BET,2026-05-01,33493019.984797116
T,UEB_PBA_T,BPT,2022-01-01,5375.3358730113505
T,UEB_PBA_T,BPT,2022-02-01,5752.185870570516
T,UEB_PBA_T,BPT,2022-03-01,7162.874429270465
T,UEB_PBA_T,BPT,2022-04-01,8971.65187684837
T,UEB_PBA_T,BPT,2022-05-01,7747.838442803263
T,UEB_PBA_T,BPT,2022-06-01,6859.694284284893
T,UEB_PBA_T,BPT,2022-07-01,6135.231992863446
T,UEB_PBA_T,BPT,2022-08-01,5880.236830108717
T,UEB_PBA_T,BPT,2022-09-01,7500.781672259284
T,UEB_PBA_T,BPT,2022-10-01,8698.055167070857
T,UEB_PBA_T,BPT,2022-11-01,7446.459566163933
T,UEB_PBA_T,BPT,2022-12-01,7128.364851214974
T,UEB_PBA_T,BPT,2023-01-01,6893.942856350698
T,UEB_PBA_T,BPT,2023-02-01,7235.576136558863
T,UEB_PBA_T,BPT,2023-03-01,8621.303438131137
T,UEB_PBA_T,BPT,2023-04-01,9561.630091050942
T,UEB_PBA_T,BPT,2023-05-01,7579.260650994473
T,UEB_PBA_T,BPT,2023-06-01,7508.595583377323
T,UEB_PBA_T,BPT,2023-07-01,7336.788899558779
T,UEB_PBA_T,BPT,2023-08-01,8774.853623502906
T,UEB_PBA_T,BPT,2023-09-01,7980.609843670193
T,UEB_PBA_T,BPT,2023-10-01,7904.571697929081
T,UEB_PBA_T,BPT,2023-11-01,8278.060862760934
T,UEB_PBA_T,BPT,2023-12-01,6899.915162448233
T,UEB_PBA_T,BPT,2024-01-01,6811.974921734557
T,UEB_PBA_T,BPT,2024-02-01,7942.006383752918
T,UEB_PBA_T,BPT,2024-03-01,7575.129353561295
T,UEB_PBA_T,BPT,2024-04-01,7850.954978275539
T,UEB_PBA_T,BPT,2024-05-01,6625.690860880329
T,UEB_PBA_T,BPT,2024-06-01,7544.780539045971
T,UEB_PBA_T,BPT,2024-07-01,5807.825979623975
T,UEB_PBA_T,BPT,2024-08-01,5303.927992152542
T,UEB_PBA_T,BPT,2024-09-01,6150.048962366423
T,UEB_PBA_T,BPT,2024-10-01,5404.645816692418
T,UEB_PBA_T,BPT,2024-11-01,5434.350796958816
T,UEB_PBA_T,BPT,2024-12-01,6625.187572701506
T,UEB_PBA_T,BPT,2025-01-01,5540.875076289121
T,UEB_PBA_T,BPT,2025-02-01,5680.805181575783
T,UEB_PBA_T,BPT,2025-03-01,6846.559150190535
T,UEB_PBA_T,BPT,2025-04-01,6487.573688568647
T,UEB_PBA_T,BPT,2025-05-01,6593.961264696223
T,UEB_PBA_T,BPT,2025-06-01,6940.661062771576
T,UEB_PBA_T,BPT,2025-07-01,6521.238768509711
T,UEB_PBA_T,BPT,2025-08-01,5562.253246817191
T,UEB_PBA_T,BPT,2025-09-01,6712.705853775253
T,UEB_PBA_T,BPT,2025-10-01,6403.965660218985
T,UEB_PBA_T,BPT,2025-11-01,6541.13695252098
T,UEB_PBA_T,BPT,2025-12-01,6254.117768327803
T,UEB_PBA_T,BPT,2026-01-01,5955.338613885368
T,UEB_PBA_T,BPT,2026-02-01,5264.811399512512
T,UEB_PBA_T,BPT,2026-03-01,5893.9049765958825
T,UEB_PBA_T,BPT,2026-04-01,5182.368044555038
T,UEB_PBA_T,BPT,2026-05-01,5919.5811924516
T,UEB_T,ATA,2022-01-01,116103.26100000014
T,UEB_T,ATA,2022-02-01,110589.111
T,UEB_T,ATA,2022-03-01,130401.265
T,UEB_T,ATA,2022-04-01,114471.94300000013
T,UEB_T,ATA,2022-05-01,126890.55600000004
T,UEB_T,ATA,2022-06-01,126148.22700000004
T,UEB_T,ATA,2022-07-01,118734.34500000013
T,UEB_T,ATA,2022-08-01,124847.403
T,UEB_T,ATA,2022-09-01,125826.166
T,UEB_T,ATA,2022-10-01,123758.89000000013
T,UEB_T,ATA,2022-11-01,132020.43099999998
T,UEB_T,ATA,2022-12-01,150269.153
T,UEB_T,ATA,2023-01-01,133574.6110000001
T,UEB_T,ATA,2023-02-01,125191.819
T,UEB_T,ATA,2023-03-01,146821.478
T,UEB_T,ATA,2023-04-01,124599.344
T,UEB_T,ATA,2023-05-01,145902.552
T,UEB_T,ATA,2023-06-01,145646.313
T,UEB_T,ATA,2023-07-01,138881.785
T,UEB_T,ATA,2023-08-01,137187.959
T,UEB_T,ATA,2023-09-01,137217.185
T,UEB_T,ATA,2023-10-01,146504.082
T,UEB_T,ATA,2023-11-01,150042.609
T,UEB_T,ATA,2023-12-01,162460.675
T,UEB_T,ATA,2024-01-01,155313.721
T,UEB_T,ATA,2024-02-01,147177.474
T,UEB_T,ATA,2024-03-01,148950.92
T,UEB_T,ATA,2024-04-01,158479.585
T,UEB_T,ATA,2024-05-01,159644.83
T,UEB_T,ATA,2024-06-01,149171.065
T,UEB_T,ATA,2024-07-01,165746.008
T,UEB_T,ATA,2024-08-01,149732.927
T,UEB_T,ATA,2024-09-01,155563.484
T,UEB_T,ATA,2024-10-01,163739.178
T,UEB_T,ATA,2024-11-01,161161.848
T,UEB_T,ATA,2024-12-01,184469.712
T,UEB_T,ATA,2025-01-01,163364.279
T,UEB_T,ATA,2025-02-01,155374.386
T,UEB_T,ATA,2025-03-01,169339.466
T,UEB_T,ATA,2025-04-01,164533.286
T,UEB_T,ATA,2025-05-01,169915.097
T,UEB_T,ATA,2025-06-01,169965.527
T,UEB_T,ATA,2025-07-01,172396.793
T,UEB_T,ATA,2025-08-01,154398.963
T,UEB_T,ATA,2025-09-01,171697.262
T,UEB_T,ATA,2025-10-01,174931.68199999997
T,UEB_T,ATA,2025-11-01,162458.177
T,UEB_T,ATA,2025-12-01,202832.425
T,UEB_T,ATA,2026-01-01,166540.442
T,UEB_T,ATA,2026-02-01,159739.264
T,UEB_T,ATA,2026-03-01,183744.446
T,UEB_T,ATA,2026-04-01,171682.367
T,UEB_T,ATA,2026-05-01,169311.488
T,UEB_T,BET,2022-01-01,764765008.9113027
T,UEB_T,BET,2022-02-01,731847080.5069953
T,UEB_T,BET,2022-03-01,929401857.4059088
T,UEB_T,BET,2022-04-01,808384515.377764
T,UEB_T,BET,2022-05-01,844631328.2768307
T,UEB_T,BET,2022-06-01,828118007.8124865
T,UEB_T,BET,2022-07-01,773247160.0859642
T,UEB_T,BET,2022-08-01,766842840.1991334
T,UEB_T,BET,2022-09-01,852972207.0653939
T,UEB_T,BET,2022-10-01,840505977.4191837
T,UEB_T,BET,2022-11-01,879115088.7523859
T,UEB_T,BET,2022-12-01,954419545.5545152
T,UEB_T,BET,2023-01-01,841585778.197399
T,UEB_T,BET,2023-02-01,754384433.2089297
T,UEB_T,BET,2023-03-01,956552580.6189251
T,UEB_T,BET,2023-04-01,799621262.0507331
T,UEB_T,BET,2023-05-01,838365361.4485611
T,UEB_T,BET,2023-06-01,805598199.1394882
T,UEB_T,BET,2023-07-01,743082693.6579263
T,UEB_T,BET,2023-08-01,761696108.7156296
T,UEB_T,BET,2023-09-01,758979457.8955467
T,UEB_T,BET,2023-10-01,782329474.395666
T,UEB_T,BET,2023-11-01,803617719.4204863
T,UEB_T,BET,2023-12-01,886369182.8557749
T,UEB_T,BET,2024-01-01,800068235.7352595
T,UEB_T,BET,2024-02-01,780109322.6799167
T,UEB_T,BET,2024-03-01,814790571.8310322
T,UEB_T,BET,2024-04-01,860033538.2718265
T,UEB_T,BET,2024-05-01,839243347.2899078
T,UEB_T,BET,2024-06-01,767833308.5728562
T,UEB_T,BET,2024-07-01,790469829.6027479
T,UEB_T,BET,2024-08-01,682703356.8686783
T,UEB_T,BET,2024-09-01,708313745.9559983
T,UEB_T,BET,2024-10-01,753806573.6364887
T,UEB_T,BET,2024-11-01,767864840.4893746
T,UEB_T,BET,2024-12-01,903153120.1440581
T,UEB_T,BET,2025-01-01,808549551.6643672
T,UEB_T,BET,2025-02-01,754773065.4595263
T,UEB_T,BET,2025-03-01,843208003.4814297
T,UEB_T,BET,2025-04-01,805133470.8368006
T,UEB_T,BET,2025-05-01,814239076.4322057
T,UEB_T,BET,2025-06-01,770632947.6842415
T,UEB_T,BET,2025-07-01,769823379.1041414
T,UEB_T,BET,2025-08-01,666836347.5747508
T,UEB_T,BET,2025-09-01,735997154.4398263
T,UEB_T,BET,2025-10-01,781721056.9303429
T,UEB_T,BET,2025-11-01,785994438.592898
T,UEB_T,BET,2025-12-01,969791790.0789756
T,UEB_T,BET,2026-01-01,815791650.7489454
T,UEB_T,BET,2026-02-01,790978639.29288
T,UEB_T,BET,2026-03-01,950853238.6544294
T,UEB_T,BET,2026-04-01,877670426.032293
T,UEB_T,BET,2026-05-01,838668444.8986272
T,UEB_T,BPT,2022-01-01,6586.938233468754
T,UEB_T,BPT,2022-02-01,6617.713750379957
T,UEB_T,BPT,2022-03-01,7127.24571656501
T,UEB_T,BPT,2022-04-01,7061.8572044135135
T,UEB_T,BPT,2022-05-01,6656.376604393084
T,UEB_T,BPT,2022-06-01,6564.642464713248
T,UEB_T,BPT,2022-07-01,6512.413574067076
T,UEB_T,BPT,2022-08-01,6142.241022018963
T,UEB_T,BPT,2022-09-01,6778.973199146782
T,UEB_T,BPT,2022-10-01,6791.479605377705
T,UEB_T,BPT,2022-11-01,6658.932122046973
T,UEB_T,BPT,2022-12-01,6351.400314038606
T,UEB_T,BPT,2023-01-01,6300.4920762778675
T,UEB_T,BPT,2023-02-01,6025.828518466767
T,UEB_T,BPT,2023-03-01,6515.072546939795
T,UEB_T,BPT,2023-04-01,6417.539903345984
T,UEB_T,BPT,2023-05-01,5746.063725112643
T,UEB_T,BPT,2023-06-01,5531.195280854712
T,UEB_T,BPT,2023-07-01,5350.4690601285565
T,UEB_T,BPT,2023-08-01,5552.208184069781
T,UEB_T,BPT,2023-09-01,5531.227432595609
T,UEB_T,BPT,2023-10-01,5339.9841404805775
T,UEB_T,BPT,2023-11-01,5355.930057311162
T,UEB_T,BPT,2023-12-01,5455.899914584098
T,UEB_T,BPT,2024-01-01,5151.304280033698
T,UEB_T,BPT,2024-02-01,5300.466854594317
T,UEB_T,BPT,2024-03-01,5470.194959729232
T,UEB_T,BPT,2024-04-01,5426.778081680531
T,UEB_T,BPT,2024-05-01,5256.94034244584
T,UEB_T,BPT,2024-06-01,5147.334093061923
T,UEB_T,BPT,2024-07-01,4769.163608469821
T,UEB_T,BPT,2024-08-01,4559.473794756435
T,UEB_T,BPT,2024-09-01,4553.21343893274
T,UEB_T,BPT,2024-10-01,4603.703175036634
T,UEB_T,BPT,2024-11-01,4764.557182847486
T,UEB_T,BPT,2024-12-01,4895.942593242939
T,UEB_T,BPT,2025-01-01,4949.365654558835
T,UEB_T,BPT,2025-02-01,4857.770221273964
T,UEB_T,BPT,2025-03-01,4979.394487292347
T,UEB_T,BPT,2025-04-01,4893.438224024776
T,UEB_T,BPT,2025-05-01,4792.034909247679
T,UEB_T,BPT,2025-06-01,4534.054412600041
T,UEB_T,BPT,2025-07-01,4465.41589149017
T,UEB_T,BPT,2025-08-01,4318.917268730301
T,UEB_T,BPT,2025-09-01,4286.598084713933
T,UEB_T,BPT,2025-10-01,4468.722006173491
T,UEB_T,BPT,2025-11-01,4838.134054605931
T,UEB_T,BPT,2025-12-01,4781.246342043071
T,UEB_T,BPT,2026-01-01,4898.459743183253
T,UEB_T,BPT,2026-02-01,4951.685762699395
T,UEB_T,BPT,2026-03-01,5174.867917664458
T,UEB_T,BPT,2026-04-01,5112.175707784207
T,UEB_T,BPT,2026-05-01,4953.405435185988
T,UZE,ATA,2022-01-01,40.98
T,UZE,ATA,2022-02-01,37.458
T,UZE,ATA,2022-03-01,42.938
T,UZE,ATA,2022-04-01,40.664
T,UZE,ATA,2022-05-01,43.697
T,UZE,ATA,2022-06-01,41.808
T,UZE,ATA,2022-07-01,41.112
T,UZE,ATA,2022-08-01,42.408
T,UZE,ATA,2022-09-01,38.76
T,UZE,ATA,2022-10-01,38.783
T,UZE,ATA,2022-11-01,38.545
T,UZE,ATA,2022-12-01,39.697
T,UZE,ATA,2023-01-01,35.757
T,UZE,ATA,2023-02-01,31.715
T,UZE,ATA,2023-03-01,36.519
T,UZE,ATA,2023-04-01,31.949
T,UZE,ATA,2023-05-01,35.706
T,UZE,ATA,2023-06-01,34.653
T,UZE,ATA,2023-07-01,36.474
T,UZE,ATA,2023-08-01,32.692
T,UZE,ATA,2023-09-01,30.751
T,UZE,ATA,2023-10-01,33.913
T,UZE,ATA,2023-11-01,31.985
T,UZE,ATA,2023-12-01,32.137
T,UZE,ATA,2024-01-01,30.283
T,UZE,ATA,2024-02-01,26.796
T,UZE,ATA,2024-03-01,26.924
T,UZE,ATA,2024-04-01,29.928
T,UZE,ATA,2024-05-01,29.024
T,UZE,ATA,2024-06-01,25.344
T,UZE,ATA,2024-07-01,31.779
T,UZE,ATA,2024-08-01,26.407
T,UZE,ATA,2024-09-01,26.721
T,UZE,ATA,2024-10-01,22.159
T,UZE,ATA,2024-11-01,20.408
T,UZE,ATA,2024-12-01,23.151
T,UZE,ATA,2025-01-01,19.227
T,UZE,ATA,2025-02-01,17.164
T,UZE,ATA,2025-03-01,18.88
T,UZE,ATA,2025-04-01,19.024
T,UZE,ATA,2025-05-01,18.992
T,UZE,ATA,2025-06-01,18.684
T,UZE,ATA,2025-07-01,20.556
T,UZE,ATA,2025-08-01,16.823
T,UZE,ATA,2025-09-01,17.904
T,UZE,ATA,2025-10-01,15.906
T,UZE,ATA,2025-11-01,13.113
T,UZE,ATA,2025-12-01,17.992
T,UZE,ATA,2026-01-01,13.677
T,UZE,ATA,2026-02-01,10.994000000000002
T,UZE,ATA,2026-03-01,9.294
T,UZE,ATA,2026-04-01,8.504
T,UZE,ATA,2026-05-01,7.748
T,UZE,BET,2022-01-01,17602.64355
T,UZE,BET,2022-02-01,17216.18867
T,UZE,BET,2022-03-01,22114.89727
T,UZE,BET,2022-04-01,20340.11411
T,UZE,BET,2022-05-01,21602.2107
T,UZE,BET,2022-06-01,20802.29121
T,UZE,BET,2022-07-01,22302.81223
T,UZE,BET,2022-08-01,21794.07589
T,UZE,BET,2022-09-01,20078.13892
T,UZE,BET,2022-10-01,19772.20556
T,UZE,BET,2022-11-01,18761.85944
T,UZE,BET,2022-12-01,21797.26329
T,UZE,BET,2023-01-01,17009.10926
T,UZE,BET,2023-02-01,16346.23288
T,UZE,BET,2023-03-01,18977.94802
T,UZE,BET,2023-04-01,15844.27482
T,UZE,BET,2023-05-01,18841.53653
T,UZE,BET,2023-06-01,18092.53887
T,UZE,BET,2023-07-01,20029.80835
T,UZE,BET,2023-08-01,16765.60106
T,UZE,BET,2023-09-01,15640.20136
T,UZE,BET,2023-10-01,18591.788589999996
T,UZE,BET,2023-11-01,17435.18897
T,UZE,BET,2023-12-01,18154.48559
T,UZE,BET,2024-01-01,14816.1084
T,UZE,BET,2024-02-01,14133.05068
T,UZE,BET,2024-03-01,14165.675130000001
T,UZE,BET,2024-04-01,15691.04108
T,UZE,BET,2024-05-01,18483.00876
T,UZE,BET,2024-06-01,12315.81861899237
T,UZE,BET,2024-07-01,18691.98118
T,UZE,BET,2024-08-01,14169.61919
T,UZE,BET,2024-09-01,13941.38584
T,UZE,BET,2024-10-01,12505.74923
T,UZE,BET,2024-11-01,12462.47987
T,UZE,BET,2024-12-01,13686.05065
T,UZE,BET,2025-01-01,10237.25063
T,UZE,BET,2025-02-01,9045.6915
T,UZE,BET,2025-03-01,20912.66843
T,UZE,BET,2025-04-01,12021.98534
T,UZE,BET,2025-05-01,8430.17005
T,UZE,BET,2025-06-01,8443.72935
T,UZE,BET,2025-07-01,11504.78201
T,UZE,BET,2025-08-01,7385.82385
T,UZE,BET,2025-09-01,9193.59054
T,UZE,BET,2025-10-01,6592.89544
T,UZE,BET,2025-11-01,5581.02826
T,UZE,BET,2025-12-01,562862.0694437273
T,UZE,BET,2026-01-01,1231496.0823598232
T,UZE,BET,2026-02-01,565147.8596929932
T,UZE,BET,2026-03-01,3811169.403949806
T,UZE,BET,2026-04-01,358129.18873200787
T,UZE,BET,2026-05-01,3491184.2434017668
T,UZE,BPT,2022-01-01,429.5423023426062
T,UZE,BPT,2022-02-01,459.6131312403225
T,UZE,BPT,2022-03-01,515.0425560109926
T,UZE,BPT,2022-04-01,500.199540379697
T,UZE,BPT,2022-05-01,494.3637023136599
T,UZE,BPT,2022-06-01,497.5672409586682
T,UZE,BPT,2022-07-01,542.4891085327885
T,UZE,BPT,2022-08-01,513.9142588662517
T,UZE,BPT,2022-09-01,518.0118400412797
T,UZE,BPT,2022-10-01,509.81629992522494
T,UZE,BPT,2022-11-01,486.75209339732777
T,UZE,BPT,2022-12-01,549.0909461672167
T,UZE,BPT,2023-01-01,475.6861386581649
T,UZE,BPT,2023-02-01,515.410149140785
T,UZE,BPT,2023-03-01,519.6732665187984
T,UZE,BPT,2023-04-01,495.9239669473223
T,UZE,BPT,2023-05-01,527.68544586344035
T,UZE,BPT,2023-06-01,522.1059899575795
T,UZE,BPT,2023-07-01,549.1530501178922
T,UZE,BPT,2023-08-01,512.8349767527224
T,UZE,BPT,2023-09-01,508.6078943774186
T,UZE,BPT,2023-10-01,548.2201099873205
T,UZE,BPT,2023-11-01,545.1051733625137
T,UZE,BPT,2023-12-01,564.9091573575629
T,UZE,BPT,2024-01-01,489.254974738302
T,UZE,BPT,2024-02-01,527.4313584117033
T,UZE,BPT,2024-03-01,526.1356087505571
T,UZE,BPT,2024-04-01,524.2930058807806
T,UZE,BPT,2024-05-01,636.8181077728776
T,UZE,BPT,2024-06-01,485.94612606503983
T,UZE,BPT,2024-07-01,588.1865754114352
T,UZE,BPT,2024-08-01,536.5857231037224
T,UZE,BPT,2024-09-01,521.7389259384005
T,UZE,BPT,2024-10-01,564.3643318741821
T,UZE,BPT,2024-11-01,610.6663989611916
T,UZE,BPT,2024-12-01,591.164556606626
T,UZE,BPT,2025-01-01,532.4413912726894
T,UZE,BPT,2025-02-01,527.0153518993242
T,UZE,BPT,2025-03-01,1107.662522775424
T,UZE,BPT,2025-04-01,631.9378332632464
T,UZE,BPT,2025-05-01,443.88005739258637
T,UZE,BPT,2025-06-01,451.9230009633911
T,UZE,BPT,2025-07-01,559.6799965946682
T,UZE,BPT,2025-08-01,439.0313172442489
T,UZE,BPT,2025-09-01,513.4936628686327
T,UZE,BPT,2025-10-01,414.49110021375583
T,UZE,BPT,2025-11-01,425.61033020666514
T,UZE,BPT,2025-12-01,31284.018977530417
T,UZE,BPT,2026-01-01,90041.38936607612
T,UZE,BPT,2026-02-01,51405.117308804176
T,UZE,BPT,2026-03-01,410067.7215353783
T,UZE,BPT,2026-04-01,42113.02783772435
T,UZE,BPT,2026-05-01,450591.6679661547
ZAB,LAS,ATA,2022-01-01,26.669
ZAB,LAS,ATA,2022-02-01,24.9
ZAB,LAS,ATA,2022-03-01,28.716
ZAB,LAS,ATA,2022-04-01,25.686
ZAB,LAS,ATA,2022-05-01,31.073
ZAB,LAS,ATA,2022-06-01,30.449
ZAB,LAS,ATA,2022-07-01,29.668
ZAB,LAS,ATA,2022-08-01,35.914
ZAB,LAS,ATA,2022-09-01,34.445
ZAB,LAS,ATA,2022-10-01,33.00399999999999
ZAB,LAS,ATA,2022-11-01,31.69
ZAB,LAS,ATA,2022-12-01,29.611
ZAB,LAS,ATA,2023-01-01,31.319
ZAB,LAS,ATA,2023-02-01,33.169
ZAB,LAS,ATA,2023-03-01,32.644
ZAB,LAS,ATA,2023-04-01,27.873
ZAB,LAS,ATA,2023-05-01,35.454
ZAB,LAS,ATA,2023-06-01,34.327
ZAB,LAS,ATA,2023-07-01,34.787
ZAB,LAS,ATA,2023-08-01,38.059
ZAB,LAS,ATA,2023-09-01,36.74
ZAB,LAS,ATA,2023-10-01,34.672
ZAB,LAS,ATA,2023-11-01,35.081
ZAB,LAS,ATA,2023-12-01,28.445
ZAB,LAS,ATA,2024-01-01,33.235
ZAB,LAS,ATA,2024-02-01,31.238
ZAB,LAS,ATA,2024-03-01,27.819
ZAB,LAS,ATA,2024-04-01,33.137
ZAB,LAS,ATA,2024-05-01,32.963
ZAB,LAS,ATA,2024-06-01,30.332
ZAB,LAS,ATA,2024-07-01,36.624
ZAB,LAS,ATA,2024-08-01,36.46
ZAB,LAS,ATA,2024-09-01,39.055
ZAB,LAS,ATA,2024-10-01,38.047
ZAB,LAS,ATA,2024-11-01,33.321
ZAB,LAS,ATA,2024-12-01,34.758
ZAB,LAS,ATA,2025-01-01,34.97
ZAB,LAS,ATA,2025-02-01,34.028
ZAB,LAS,ATA,2025-03-01,32.196
ZAB,LAS,ATA,2025-04-01,32.256
ZAB,LAS,ATA,2025-05-01,33.058
ZAB,LAS,ATA,2025-06-01,34.189
ZAB,LAS,ATA,2025-07-01,36.938
ZAB,LAS,ATA,2025-08-01,37.267
ZAB,LAS,ATA,2025-09-01,41.131
ZAB,LAS,ATA,2025-10-01,38.86
ZAB,LAS,ATA,2025-11-01,32.009
ZAB,LAS,ATA,2025-12-01,34.406
ZAB,LAS,ATA,2026-01-01,33.372
ZAB,LAS,ATA,2026-02-01,31.21
ZAB,LAS,ATA,2026-03-01,32.63
ZAB,LAS,ATA,2026-04-01,30.249
ZAB,LAS,ATA,2026-05-01,30.253
ZAB,LAS,BET,2022-01-01,110014.72636
ZAB,LAS,BET,2022-02-01,116789.32877
ZAB,LAS,BET,2022-03-01,141615.16696
ZAB,LAS,BET,2022-04-01,129042.21062
ZAB,LAS,BET,2022-05-01,146471.51134
ZAB,LAS,BET,2022-06-01,169585.17969
ZAB,LAS,BET,2022-07-01,139728.35257
ZAB,LAS,BET,2022-08-01,141414.42439
ZAB,LAS,BET,2022-09-01,146825.0167300001
ZAB,LAS,BET,2022-10-01,131735.82984
ZAB,LAS,BET,2022-11-01,160313.14983
ZAB,LAS,BET,2022-12-01,158358.20078
ZAB,LAS,BET,2023-01-01,144485.07426
ZAB,LAS,BET,2023-02-01,140269.24003
ZAB,LAS,BET,2023-03-01,161086.45061
ZAB,LAS,BET,2023-04-01,147234.16245
ZAB,LAS,BET,2023-05-01,246730.31724
ZAB,LAS,BET,2023-06-01,169364.07806
ZAB,LAS,BET,2023-07-01,173452.80269999997
ZAB,LAS,BET,2023-08-01,168415.51744
ZAB,LAS,BET,2023-09-01,144392.5164
ZAB,LAS,BET,2023-10-01,166837.62745
ZAB,LAS,BET,2023-11-01,149790.21657
ZAB,LAS,BET,2023-12-01,145216.70602
ZAB,LAS,BET,2024-01-01,146213.16236
ZAB,LAS,BET,2024-02-01,144985.88595
ZAB,LAS,BET,2024-03-01,151852.80301
ZAB,LAS,BET,2024-04-01,159906.08607
ZAB,LAS,BET,2024-05-01,172186.78762
ZAB,LAS,BET,2024-06-01,160823.84337
ZAB,LAS,BET,2024-07-01,193093.83201
ZAB,LAS,BET,2024-08-01,158480.72034
ZAB,LAS,BET,2024-09-01,169303.99285
ZAB,LAS,BET,2024-10-01,163342.65667
ZAB,LAS,BET,2024-11-01,143850.96764
ZAB,LAS,BET,2024-12-01,168713.90633
ZAB,LAS,BET,2025-01-01,140971.86607
ZAB,LAS,BET,2025-02-01,138945.05449
ZAB,LAS,BET,2025-03-01,148109.89793
ZAB,LAS,BET,2025-04-01,171206.44843
ZAB,LAS,BET,2025-05-01,163764.2033
ZAB,LAS,BET,2025-06-01,166512.25543
ZAB,LAS,BET,2025-07-01,196601.06625
ZAB,LAS,BET,2025-08-01,156902.4701
ZAB,LAS,BET,2025-09-01,176844.78664
ZAB,LAS,BET,2025-10-01,179564.86334
ZAB,LAS,BET,2025-11-01,163265.4994
ZAB,LAS,BET,2025-12-01,302460.105035804
ZAB,LAS,BET,2026-01-01,268326.1941945065
ZAB,LAS,BET,2026-02-01,278268.1842510719
ZAB,LAS,BET,2026-03-01,323658.16549439967
ZAB,LAS,BET,2026-04-01,252121.4649435608
ZAB,LAS,BET,2026-05-01,266197.0863952153
ZAB,LAS,BPT,2022-01-01,4125.191284262627
ZAB,LAS,BPT,2022-02-01,4690.33448875502
ZAB,LAS,BPT,2022-03-01,4931.577063657891
ZAB,LAS,BPT,2022-04-01,5023.834408627267
ZAB,LAS,BPT,2022-05-01,4713.78725388601
ZAB,LAS,BPT,2022-06-01,5569.482731452592
ZAB,LAS,BPT,2022-07-01,4709.732795267628
ZAB,LAS,BPT,2022-08-01,3937.584908113827
ZAB,LAS,BPT,2022-09-01,4262.593024531865
ZAB,LAS,BPT,2022-10-01,3991.5110241182897
ZAB,LAS,BPT,2022-11-01,5058.792989271064
ZAB,LAS,BPT,2022-12-01,5347.951801019892
ZAB,LAS,BPT,2023-01-01,4613.33613014464
ZAB,LAS,BPT,2023-02-01,4228.925805119238
ZAB,LAS,BPT,2023-03-01,4934.641913062125
ZAB,LAS,BPT,2023-04-01,5282.322048218706
ZAB,LAS,BPT,2023-05-01,6959.167293958369
ZAB,LAS,BPT,2023-06-01,4933.844439071285
ZAB,LAS,BPT,2023-07-01,4986.138577629574
ZAB,LAS,BPT,2023-08-01,4425.1167250847375
ZAB,LAS,BPT,2023-09-01,3930.11748502994
ZAB,LAS,BPT,2023-10-01,4811.883578968621
ZAB,LAS,BPT,2023-11-01,4269.838846384082
ZAB,LAS,BPT,2023-12-01,5105.175110564247
ZAB,LAS,BPT,2024-01-01,4399.3730212125765
ZAB,LAS,BPT,2024-02-01,4641.330621358602
ZAB,LAS,BPT,2024-03-01,5458.600345447357
ZAB,LAS,BPT,2024-04-01,4825.6053978935925
ZAB,LAS,BPT,2024-05-01,5223.638249552528
ZAB,LAS,BPT,2024-06-01,5302.118006395885
ZAB,LAS,BPT,2024-07-01,5272.330493938401
ZAB,LAS,BPT,2024-08-01,4346.701051563357
ZAB,LAS,BPT,2024-09-01,4335.014539751633
ZAB,LAS,BPT,2024-10-01,4293.180978000893
ZAB,LAS,BPT,2024-11-01,4317.126365955403
ZAB,LAS,BPT,2024-12-01,4853.958982967949
ZAB,LAS,BPT,2025-01-01,4031.2229359450957
ZAB,LAS,BPT,2025-02-01,4083.2565678264964
ZAB,LAS,BPT,2025-03-01,4600.257731705802
ZAB,LAS,BPT,2025-04-01,5307.739596664186
ZAB,LAS,BPT,2025-05-01,4953.844857523141
ZAB,LAS,BPT,2025-06-01,4870.345884056275
ZAB,LAS,BPT,2025-07-01,5322.461049596621
ZAB,LAS,BPT,2025-08-01,4210.225403171707
ZAB,LAS,BPT,2025-09-01,4299.549892781601
ZAB,LAS,BPT,2025-10-01,4620.814805455481
ZAB,LAS,BPT,2025-11-01,5100.612309038083
ZAB,LAS,BPT,2025-12-01,8790.91161529396
ZAB,LAS,BPT,2026-01-01,8040.458893518713
ZAB,LAS,BPT,2026-02-01,8915.994368826397
ZAB,LAS,BPT,2026-03-01,9919.0366378915
ZAB,LAS,BPT,2026-04-01,8334.869415304996
ZAB,LAS,BPT,2026-05-01,8799.031051307815
ZAB,T,ATA,2012-03-01,6067
