D0,D1,date,value
B,B,2001-07-01,30661
B,B,2001-08-01,30684
B,B,2001-09-01,30963
B,B,2001-10-01,31411
B,B,2001-11-01,32328
B,B,2001-12-01,35952
B,B,2002-01-01,33447
B,B,2002-02-01,33123
B,B,2002-03-01,33183
B,B,2002-04-01,32688
B,B,2002-05-01,32288
B,B,2002-06-01,32623
B,B,2002-07-01,31715
B,B,2002-08-01,31963
B,B,2002-09-01,32244
B,B,2002-10-01,32110
B,B,2002-11-01,32691
B,B,2002-12-01,35407
B,B,2003-01-01,33051
B,B,2003-02-01,33071
B,B,2003-03-01,33029
B,B,2003-04-01,33116
B,B,2003-05-01,33034
B,B,2003-06-01,33034
B,B,2003-07-01,32472
B,B,2003-08-01,32788
B,B,2003-09-01,32911
B,B,2003-10-01,32889
B,B,2003-11-01,33413
B,B,2003-12-01,35677
B,B,2004-01-01,33821
B,B,2004-02-01,33574
B,B,2004-03-01,33580
B,B,2004-04-01,33546
B,B,2004-05-01,33559
B,B,2004-06-01,33454
B,B,2004-07-01,33057
B,B,2004-08-01,33078
B,B,2004-09-01,33178
B,B,2004-10-01,33294
B,B,2004-11-01,33982
B,B,2004-12-01,36122
B,B,2005-01-01,34525
B,B,2005-02-01,34166
B,B,2005-03-01,34206
B,B,2005-04-01,33988
B,B,2005-05-01,33958
B,B,2005-06-01,33948
B,B,2005-07-01,33904
B,B,2005-08-01,33838
B,B,2005-09-01,34061
B,B,2005-10-01,34171
B,B,2005-11-01,34956
B,B,2005-12-01,37188
B,B,2006-01-01,35292
B,B,2006-02-01,35081
B,B,2006-03-01,35074
B,B,2006-04-01,35015
B,B,2006-05-01,34923
B,B,2006-06-01,34951
B,B,2006-07-01,34851
B,B,2006-08-01,34304
B,B,2006-09-01,34698
B,B,2006-10-01,34924
B,B,2006-11-01,35471
B,B,2006-12-01,38239
B,B,2007-01-01,36150
B,B,2007-02-01,35920
B,B,2007-03-01,35791
B,B,2007-04-01,35799
B,B,2007-05-01,35654
B,B,2007-06-01,35641
B,B,2007-07-01,35532
B,B,2007-08-01,35225
B,B,2007-09-01,35307
B,B,2007-10-01,35508
B,B,2007-11-01,36096
B,B,2007-12-01,38846
B,B,2008-01-01,36524
B,B,2008-02-01,36400
B,B,2008-03-01,36513
B,B,2008-04-01,36589
B,B,2008-05-01,36371
B,B,2008-06-01,36579
B,B,2008-07-01,36365
B,B,2008-08-01,36292
B,B,2008-09-01,36726
B,B,2008-10-01,39009
B,B,2008-11-01,39869
B,B,2008-12-01,42798
B,B,2009-01-01,40783
B,B,2009-02-01,41195
B,B,2009-03-01,42225
B,B,2009-04-01,41575
B,B,2009-05-01,41373
B,B,2009-06-01,41646
B,B,2009-07-01,41085
B,B,2009-08-01,41138
B,B,2009-09-01,41358
B,B,2009-10-01,41631
B,B,2009-11-01,42441
B,B,2009-12-01,43982
B,B,2010-01-01,42943
B,B,2010-02-01,42709
B,B,2010-03-01,43229
B,B,2010-04-01,43137
B,B,2010-05-01,43835
B,B,2010-06-01,43668
B,B,2010-07-01,43436
B,B,2010-08-01,43422
B,B,2010-09-01,43436
B,B,2010-10-01,43828
B,B,2010-11-01,44544
B,B,2010-12-01,47038
B,B,2011-01-01,45643
B,B,2011-02-01,45429
B,B,2011-03-01,45100
B,B,2011-04-01,45338
B,B,2011-05-01,45377
B,B,2011-06-01,45286
B,B,2011-07-01,45175
B,B,2011-08-01,48380
B,B,2011-09-01,47217
B,B,2011-10-01,48637
B,B,2011-11-01,49495
B,B,2011-12-01,53998
B,B,2012-01-01,53654
B,B,2012-02-01,54764
B,B,2012-03-01,51645
B,B,2012-04-01,52514
B,B,2012-05-01,53807
B,B,2012-06-01,54862
B,B,2012-07-01,56368
B,B,2012-08-01,58081
B,B,2012-09-01,56692
B,B,2012-10-01,58973
B,B,2012-11-01,60958
B,B,2012-12-01,63388
B,B,2013-01-01,61401
B,B,2013-02-01,61970
B,B,2013-03-01,60925
B,B,2013-04-01,60447
B,B,2013-05-01,61823
B,B,2013-06-01,62072
B,B,2013-07-01,65284
B,B,2013-08-01,64595
B,B,2013-09-01,64795
B,B,2013-10-01,64354
B,B,2013-11-01,63400
B,B,2013-12-01,66672
B,B,2014-01-01,68257
B,B,2014-02-01,67953
B,B,2014-03-01,67157
B,B,2014-04-01,65426
B,B,2014-05-01,65859
B,B,2014-06-01,66241
B,B,2014-07-01,66650
B,B,2014-08-01,65695
B,B,2014-09-01,64031
B,B,2014-10-01,65839
B,B,2014-11-01,64973
B,B,2014-12-01,68780
B,B,2015-01-01,68197
B,B,2015-02-01,67959
B,B,2015-03-01,70590
B,B,2015-04-01,67594
B,B,2015-05-01,69536
B,B,2015-06-01,69815
B,B,2015-07-01,69526
B,B,2015-08-01,71761
B,B,2015-09-01,69404
B,B,2015-10-01,70467
B,B,2015-11-01,70979
B,B,2015-12-01,74153
B,B,2016-01-01,75789
B,B,2016-02-01,74580
B,B,2016-03-01,78763
B,B,2016-04-01,75598
B,B,2016-05-01,75317
B,B,2016-06-01,75161
B,B,2016-07-01,75501
B,B,2016-08-01,76405
B,B,2016-09-01,76467
B,B,2016-10-01,75795
B,B,2016-11-01,75820
B,B,2016-12-01,80349
B,B,2017-01-01,83084
B,B,2017-02-01,81094
B,B,2017-03-01,80231
B,B,2017-04-01,78229
B,B,2017-05-01,81697
B,B,2017-06-01,83078
B,B,2017-07-01,83580
B,B,2017-08-01,84482
B,B,2017-09-01,82542
B,B,2017-10-01,81548
B,B,2017-11-01,83042
B,B,2017-12-01,86826
B,B,2018-01-01,91641
B,B,2018-02-01,90938
B,B,2018-03-01,89756
B,B,2018-04-01,84897
B,B,2018-05-01,85289
B,B,2018-06-01,83822
B,B,2018-07-01,84921
B,B,2018-08-01,85590
B,B,2018-09-01,87622
B,B,2018-10-01,88224
B,B,2018-11-01,88929
B,B,2018-12-01,95889
B,B,2019-01-01,89085
B,B,2019-02-01,89070
B,B,2019-03-01,88612
B,B,2019-04-01,82858
B,B,2019-05-01,83033
B,B,2019-06-01,82034
B,B,2019-07-01,83052
B,B,2019-08-01,84590
B,B,2019-09-01,83638
B,B,2019-10-01,82731
B,B,2019-11-01,81048
B,B,2019-12-01,84467
B,B,2020-01-01,83349
B,B,2020-02-01,83056
B,B,2020-03-01,86776
B,B,2020-04-01,85401
B,B,2020-05-01,87205
B,B,2020-06-01,89382
B,B,2020-07-01,87202
B,B,2020-08-01,87450
B,B,2020-09-01,87153
B,B,2020-10-01,87989
B,B,2020-11-01,88492
B,B,2020-12-01,94254
B,B,2021-01-01,95246
B,B,2021-02-01,93669
B,B,2021-03-01,95692
B,B,2021-04-01,90860
B,B,2021-05-01,90975
B,B,2021-06-01,90441
B,B,2021-07-01,92255
B,B,2021-08-01,89929
B,B,2021-09-01,90069
B,B,2021-10-01,89984
B,B,2021-11-01,90052
B,B,2021-12-01,93864
B,B,2022-01-01,93375
B,B,2022-02-01,90992
B,B,2022-03-01,94536
B,B,2022-04-01,92788
B,B,2022-05-01,92510
B,B,2022-06-01,91781
B,B,2022-07-01,90404
B,B,2022-08-01,88830
B,B,2022-09-01,82570
B,B,2022-10-01,80222
B,B,2022-11-01,79258
B,B,2022-12-01,81313
B,B,2023-01-01,79073
B,B,2023-02-01,78525
B,B,2023-03-01,77155
B,B,2023-04-01,76564
B,B,2023-05-01,75750
B,B,2023-06-01,74862
B,B,2023-07-01,74345
B,B,2023-08-01,73903
B,B,2023-09-01,73777
B,B,2023-10-01,73474
B,B,2023-11-01,73534
B,B,2023-12-01,75252
B,B,2024-01-01,73892
B,B,2024-02-01,73406
B,B,2024-03-01,73195
B,B,2024-04-01,73247
B,B,2024-05-01,72647
B,B,2024-06-01,72529
B,B,2024-07-01,72436
