NOGA,ADJUSTMENT,INDICATOR_KE,date,value
I,Y,UINL,2023-01-01,152.09
I,Y,UINL,2023-04-01,151.66
I,Y,UINL,2023-07-01,155.09
I,Y,UINL,2023-10-01,157.24
I,Y,UINL,2024-01-01,156.31
I,Y,UINL,2024-04-01,156.69
I,Y,UINL,2024-07-01,154.42
I,Y,UINL,2024-10-01,157.86
I,Y,UINL,2025-01-01,158.3
I,Y,UINL,2025-04-01,156.62
I,Y,UINL,2025-07-01,160.5
I,Y,UINL,2025-10-01,161.91
I,Y,UINL,2026-01-01,159.02
I,Y,UTOT,2021-01-01,92.18
I,Y,UTOT,2021-04-01,98.9
I,Y,UTOT,2021-07-01,104.01
I,Y,UTOT,2021-10-01,104.91
I,Y,UTOT,2022-01-01,126.52
I,Y,UTOT,2022-04-01,138.06
I,Y,UTOT,2022-07-01,144.09
I,Y,UTOT,2022-10-01,149.77
I,Y,UTOT,2023-01-01,152.09
I,Y,UTOT,2023-04-01,151.66
I,Y,UTOT,2023-07-01,155.09
I,Y,UTOT,2023-10-01,157.24
I,Y,UTOT,2024-01-01,156.31
I,Y,UTOT,2024-04-01,156.69
I,Y,UTOT,2024-07-01,154.42
I,Y,UTOT,2024-10-01,157.86
I,Y,UTOT,2025-01-01,158.3
I,Y,UTOT,2025-04-01,156.62
I,Y,UTOT,2025-07-01,160.5
I,Y,UTOT,2025-10-01,161.91
I,Y,UTOT,2026-01-01,159.02
J,N,UEXP,2021-01-01,98.44
J,N,UEXP,2021-04-01,99.62
J,N,UEXP,2021-07-01,97.64
J,N,UEXP,2021-10-01,104.3
J,N,UEXP,2022-01-01,110.32
J,N,UEXP,2022-04-01,113.99
J,N,UEXP,2022-07-01,112.45
J,N,UEXP,2022-10-01,119.58
J,N,UEXP,2023-01-01,113.22
J,N,UEXP,2023-04-01,114.82
J,N,UEXP,2023-07-01,111.3
J,N,UEXP,2023-10-01,113.85
J,N,UEXP,2024-01-01,117.2
J,N,UEXP,2024-04-01,112.54
J,N,UEXP,2024-07-01,117.42
J,N,UEXP,2024-10-01,133.16
J,N,UEXP,2025-01-01,113.5
J,N,UEXP,2025-04-01,118.82
J,N,UEXP,2025-07-01,115.39
J,N,UEXP,2025-10-01,133.21
J,N,UEXP,2026-01-01,134.26
J,N,UINL,2021-01-01,101.13
J,N,UINL,2021-04-01,98.15
J,N,UINL,2021-07-01,94.79
J,N,UINL,2021-10-01,105.93
J,N,UINL,2022-01-01,107.06
J,N,UINL,2022-04-01,104.72
J,N,UINL,2022-07-01,102.13
J,N,UINL,2022-10-01,113.74
J,N,UINL,2023-01-01,108.89
J,N,UINL,2023-04-01,107.47
J,N,UINL,2023-07-01,103.63
J,N,UINL,2023-10-01,118.37
J,N,UINL,2024-01-01,113.24
J,N,UINL,2024-04-01,107.5
J,N,UINL,2024-07-01,105.81
J,N,UINL,2024-10-01,115.87
J,N,UINL,2025-01-01,111.93
J,N,UINL,2025-04-01,109.77
J,N,UINL,2025-07-01,107.83
J,N,UINL,2025-10-01,119.85
J,N,UINL,2026-01-01,114.38
J,N,UTOT,2021-01-01,100.3
J,N,UTOT,2021-04-01,98.56
J,N,UTOT,2021-07-01,95.73
J,N,UTOT,2021-10-01,105.42
J,N,UTOT,2022-01-01,108.53
J,N,UTOT,2022-04-01,107.59
J,N,UTOT,2022-07-01,105.59
J,N,UTOT,2022-10-01,115.75
J,N,UTOT,2023-01-01,110.45
J,N,UTOT,2023-04-01,109.84
J,N,UTOT,2023-07-01,105.1
J,N,UTOT,2023-10-01,117.02
J,N,UTOT,2024-01-01,113.82
J,N,UTOT,2024-04-01,108.43
J,N,UTOT,2024-07-01,108.2
J,N,UTOT,2024-10-01,119.71
J,N,UTOT,2025-01-01,113.35
J,N,UTOT,2025-04-01,111.78
J,N,UTOT,2025-07-01,109.5
J,N,UTOT,2025-10-01,122.1
J,N,UTOT,2026-01-01,120.45
J,W,UEXP,2021-01-01,98.9
J,W,UEXP,2021-04-01,100.06
J,W,UEXP,2021-07-01,97.56
J,W,UEXP,2021-10-01,103.48
J,W,UEXP,2022-01-01,110.29
J,W,UEXP,2022-04-01,114.58
J,W,UEXP,2022-07-01,112.89
J,W,UEXP,2022-10-01,120.16
J,W,UEXP,2023-01-01,112.92
J,W,UEXP,2023-04-01,115.54
J,W,UEXP,2023-07-01,112.2
J,W,UEXP,2023-10-01,115.45
J,W,UEXP,2024-01-01,117.75
J,W,UEXP,2024-04-01,112.89
J,W,UEXP,2024-07-01,118.03
J,W,UEXP,2024-10-01,134.14
J,W,UEXP,2025-01-01,114.52
J,W,UEXP,2025-04-01,119.83
J,W,UEXP,2025-07-01,115.72
J,W,UEXP,2025-10-01,134.01
J,W,UEXP,2026-01-01,135.26
J,W,UINL,2021-01-01,101.29
J,W,UINL,2021-04-01,98.2
J,W,UINL,2021-07-01,94.74
J,W,UINL,2021-10-01,105.77
J,W,UINL,2022-01-01,107.13
J,W,UINL,2022-04-01,104.78
J,W,UINL,2022-07-01,102.17
J,W,UINL,2022-10-01,113.79
J,W,UINL,2023-01-01,108.92
J,W,UINL,2023-04-01,107.55
J,W,UINL,2023-07-01,103.76
J,W,UINL,2023-10-01,118.58
J,W,UINL,2024-01-01,112.87
J,W,UINL,2024-04-01,107.52
J,W,UINL,2024-07-01,105.84
J,W,UINL,2024-10-01,115.95
J,W,UINL,2025-01-01,112.15
J,W,UINL,2025-04-01,109.88
J,W,UINL,2025-07-01,107.86
J,W,UINL,2025-10-01,119.92
J,W,UINL,2026-01-01,114.62
J,W,UTOT,2021-01-01,100.47
J,W,UTOT,2021-04-01,98.77
J,W,UTOT,2021-07-01,95.68
J,W,UTOT,2021-10-01,105.08
J,W,UTOT,2022-01-01,108.46
J,W,UTOT,2022-04-01,107.84
J,W,UTOT,2022-07-01,105.78
J,W,UTOT,2022-10-01,116
J,W,UTOT,2023-01-01,110.27
J,W,UTOT,2023-04-01,110.15
J,W,UTOT,2023-07-01,105.53
J,W,UTOT,2023-10-01,117.66
J,W,UTOT,2024-01-01,114.08
J,W,UTOT,2024-04-01,108.55
J,W,UTOT,2024-07-01,108.38
J,W,UTOT,2024-10-01,120.04
J,W,UTOT,2025-01-01,113.69
J,W,UTOT,2025-04-01,112.17
J,W,UTOT,2025-07-01,109.67
J,W,UTOT,2025-10-01,122.4
J,W,UTOT,2026-01-01,120.83
J,Y,UEXP,2021-01-01,100.23
J,Y,UEXP,2021-04-01,100.22
J,Y,UEXP,2021-07-01,99.08
J,Y,UEXP,2021-10-01,100.47
J,Y,UEXP,2022-01-01,111.58
J,Y,UEXP,2022-04-01,115.2
J,Y,UEXP,2022-07-01,114.44
J,Y,UEXP,2022-10-01,116.48
J,Y,UEXP,2023-01-01,113.78
J,Y,UEXP,2023-04-01,117.24
J,Y,UEXP,2023-07-01,112.42
J,Y,UEXP,2023-10-01,110.91
J,Y,UEXP,2024-01-01,118.42
J,Y,UEXP,2024-04-01,116.07
J,Y,UEXP,2024-07-01,118.71
J,Y,UEXP,2024-10-01,131.39
J,Y,UEXP,2025-01-01,114.19
J,Y,UEXP,2025-04-01,123.31
J,Y,UEXP,2025-07-01,116.51
J,Y,UEXP,2025-10-01,130.61
J,Y,UEXP,2026-01-01,135.3
J,Y,UINL,2021-01-01,100.22
J,Y,UINL,2021-04-01,99.77
J,Y,UINL,2021-07-01,100.09
J,Y,UINL,2021-10-01,99.91
J,Y,UINL,2022-01-01,105.9
J,Y,UINL,2022-04-01,106.58
J,Y,UINL,2022-07-01,107.92
J,Y,UINL,2022-10-01,107.44
J,Y,UINL,2023-01-01,107.77
J,Y,UINL,2023-04-01,109.29
J,Y,UINL,2023-07-01,109.49
J,Y,UINL,2023-10-01,111.92
J,Y,UINL,2024-01-01,111.5
J,Y,UINL,2024-04-01,109.39
J,Y,UINL,2024-07-01,111.49
J,Y,UINL,2024-10-01,109.7
J,Y,UINL,2025-01-01,110.7
J,Y,UINL,2025-04-01,111.9
J,Y,UINL,2025-07-01,113.6
J,Y,UINL,2025-10-01,113.49
J,Y,UINL,2026-01-01,112.96
J,Y,UTOT,2021-01-01,100.23
J,Y,UTOT,2021-04-01,100.64
J,Y,UTOT,2021-07-01,99.82
J,Y,UTOT,2021-10-01,99.31
J,Y,UTOT,2022-01-01,108.09
J,Y,UTOT,2022-04-01,109.98
J,Y,UTOT,2022-07-01,110.45
J,Y,UTOT,2022-10-01,109.54
J,Y,UTOT,2023-01-01,109.77
J,Y,UTOT,2023-04-01,112.36
J,Y,UTOT,2023-07-01,110.38
J,Y,UTOT,2023-10-01,111.02
J,Y,UTOT,2024-01-01,113.2
J,Y,UTOT,2024-04-01,110.89
J,Y,UTOT,2024-07-01,113.53
J,Y,UTOT,2024-10-01,113.6
J,Y,UTOT,2025-01-01,112.44
J,Y,UTOT,2025-04-01,114.66
J,Y,UTOT,2025-07-01,115.08
J,Y,UTOT,2025-10-01,115.81
J,Y,UTOT,2026-01-01,119.28
L,N,UINL,2021-01-01,100.38
L,N,UINL,2021-04-01,99.3
L,N,UINL,2021-07-01,98.98
L,N,UINL,2021-10-01,101.34
L,N,UINL,2022-01-01,95.87
L,N,UINL,2022-04-01,96.23
L,N,UINL,2022-07-01,95.66
L,N,UINL,2022-10-01,98.25
L,N,UINL,2023-01-01,90.94
L,N,UINL,2023-04-01,97.07
L,N,UINL,2023-07-01,93.72
L,N,UINL,2023-10-01,99.87
L,N,UINL,2024-01-01,87.6
L,N,UINL,2024-04-01,96.28
L,N,UINL,2024-07-01,94.49
L,N,UINL,2024-10-01,104.17
L,N,UINL,2025-01-01,97.66
L,N,UINL,2025-04-01,102.48
L,N,UINL,2025-07-01,107.6
L,N,UINL,2025-10-01,109.94
L,N,UINL,2026-01-01,102.42
L,N,UTOT,2021-01-01,100.38
L,N,UTOT,2021-04-01,99.3
L,N,UTOT,2021-07-01,98.98
L,N,UTOT,2021-10-01,101.34
L,N,UTOT,2022-01-01,95.87
L,N,UTOT,2022-04-01,96.23
L,N,UTOT,2022-07-01,95.66
L,N,UTOT,2022-10-01,98.25
L,N,UTOT,2023-01-01,90.94
L,N,UTOT,2023-04-01,97.07
L,N,UTOT,2023-07-01,93.72
L,N,UTOT,2023-10-01,99.87
L,N,UTOT,2024-01-01,87.6
L,N,UTOT,2024-04-01,96.28
L,N,UTOT,2024-07-01,94.49
L,N,UTOT,2024-10-01,104.17
L,N,UTOT,2025-01-01,97.66
L,N,UTOT,2025-04-01,102.48
L,N,UTOT,2025-07-01,107.6
L,N,UTOT,2025-10-01,109.94
L,N,UTOT,2026-01-01,102.42
L,W,UINL,2021-01-01,100.15
L,W,UINL,2021-04-01,99.62
L,W,UINL,2021-07-01,99.05
L,W,UINL,2021-10-01,101.17
L,W,UINL,2022-01-01,95.44
L,W,UINL,2022-04-01,96.55
L,W,UINL,2022-07-01,95.94
L,W,UINL,2022-10-01,98.57
L,W,UINL,2023-01-01,90.45
L,W,UINL,2023-04-01,97.45
L,W,UINL,2023-07-01,94.22
L,W,UINL,2023-10-01,100.5
L,W,UINL,2024-01-01,89.26
L,W,UINL,2024-04-01,96.49
L,W,UINL,2024-07-01,94.75
L,W,UINL,2024-10-01,104.54
L,W,UINL,2025-01-01,97.58
L,W,UINL,2025-04-01,102.94
L,W,UINL,2025-07-01,107.94
L,W,UINL,2025-10-01,110.28
L,W,UINL,2026-01-01,102.34
L,W,UTOT,2021-01-01,100.15
L,W,UTOT,2021-04-01,99.62
L,W,UTOT,2021-07-01,99.05
L,W,UTOT,2021-10-01,101.17
L,W,UTOT,2022-01-01,95.44
L,W,UTOT,2022-04-01,96.55
L,W,UTOT,2022-07-01,95.94
L,W,UTOT,2022-10-01,98.57
L,W,UTOT,2023-01-01,90.45
L,W,UTOT,2023-04-01,97.45
L,W,UTOT,2023-07-01,94.22
L,W,UTOT,2023-10-01,100.5
L,W,UTOT,2024-01-01,89.26
L,W,UTOT,2024-04-01,96.49
L,W,UTOT,2024-07-01,94.75
L,W,UTOT,2024-10-01,104.54
L,W,UTOT,2025-01-01,97.58
L,W,UTOT,2025-04-01,102.94
L,W,UTOT,2025-07-01,107.94
L,W,UTOT,2025-10-01,110.28
L,W,UTOT,2026-01-01,102.34
L,Y,UINL,2021-01-01,104.56
L,Y,UINL,2021-04-01,98.64
L,Y,UINL,2021-07-01,99.66
L,Y,UINL,2021-10-01,97.14
L,Y,UINL,2022-01-01,99.51
L,Y,UINL,2022-04-01,95.66
L,Y,UINL,2022-07-01,96.67
L,Y,UINL,2022-10-01,94.43
L,Y,UINL,2023-01-01,94.34
L,Y,UINL,2023-04-01,96.65
L,Y,UINL,2023-07-01,95.12
L,Y,UINL,2023-10-01,95.95
L,Y,UINL,2024-01-01,93.13
L,Y,UINL,2024-04-01,95.74
L,Y,UINL,2024-07-01,95.96
L,Y,UINL,2024-10-01,99.98
L,Y,UINL,2025-01-01,101.54
L,Y,UINL,2025-04-01,102.07
L,Y,UINL,2025-07-01,109.88
L,Y,UINL,2025-10-01,105.22
L,Y,UINL,2026-01-01,106.31
L,Y,UTOT,2021-01-01,104.56
L,Y,UTOT,2021-04-01,98.64
L,Y,UTOT,2021-07-01,99.66
L,Y,UTOT,2021-10-01,97.14
L,Y,UTOT,2022-01-01,99.51
L,Y,UTOT,2022-04-01,95.66
L,Y,UTOT,2022-07-01,96.67
L,Y,UTOT,2022-10-01,94.43
L,Y,UTOT,2023-01-01,94.34
L,Y,UTOT,2023-04-01,96.65
L,Y,UTOT,2023-07-01,95.12
L,Y,UTOT,2023-10-01,95.95
L,Y,UTOT,2024-01-01,93.13
L,Y,UTOT,2024-04-01,95.74
L,Y,UTOT,2024-07-01,95.96
L,Y,UTOT,2024-10-01,99.98
L,Y,UTOT,2025-01-01,101.54
L,Y,UTOT,2025-04-01,102.07
L,Y,UTOT,2025-07-01,109.88
L,Y,UTOT,2025-10-01,105.22
L,Y,UTOT,2026-01-01,106.31
M,N,UEXP,2021-01-01,96.64
M,N,UEXP,2021-04-01,99.87
M,N,UEXP,2021-07-01,98.22
M,N,UEXP,2021-10-01,105.27
M,N,UEXP,2022-01-01,108.07
M,N,UEXP,2022-04-01,110.71
M,N,UEXP,2022-07-01,109.57
M,N,UEXP,2022-10-01,118.24
M,N,UEXP,2023-01-01,106.25
M,N,UEXP,2023-04-01,110.46
M,N,UEXP,2023-07-01,107.79
M,N,UEXP,2023-10-01,115.6
M,N,UEXP,2024-01-01,110.31
M,N,UEXP,2024-04-01,125.68
M,N,UEXP,2024-07-01,114.71
M,N,UEXP,2024-10-01,125.46
M,N,UEXP,2025-01-01,115.07
M,N,UEXP,2025-04-01,109.37
M,N,UEXP,2025-07-01,104.6
M,N,UEXP,2025-10-01,113.14
M,N,UEXP,2026-01-01,110.52
M,N,UINL,2021-01-01,92.06
M,N,UINL,2021-04-01,94.79
M,N,UINL,2021-07-01,93.15
M,N,UINL,2021-10-01,120.01
M,N,UINL,2022-01-01,95.96
M,N,UINL,2022-04-01,100.1
M,N,UINL,2022-07-01,98.55
M,N,UINL,2022-10-01,126.96
M,N,UINL,2023-01-01,96.35
M,N,UINL,2023-04-01,102.13
M,N,UINL,2023-07-01,99.82
M,N,UINL,2023-10-01,130.45
M,N,UINL,2024-01-01,100.91
M,N,UINL,2024-04-01,102.68
M,N,UINL,2024-07-01,102.46
M,N,UINL,2024-10-01,124.48
M,N,UINL,2025-01-01,99.92
M,N,UINL,2025-04-01,101.16
M,N,UINL,2025-07-01,106.18
M,N,UINL,2025-10-01,125.39
M,N,UINL,2026-01-01,100.91
M,N,UTOT,2021-01-01,93.23
M,N,UTOT,2021-04-01,96.3
M,N,UTOT,2021-07-01,94.24
M,N,UTOT,2021-10-01,116.24
M,N,UTOT,2022-01-01,98.87
M,N,UTOT,2022-04-01,102.76
M,N,UTOT,2022-07-01,100.9
M,N,UTOT,2022-10-01,124.48
M,N,UTOT,2023-01-01,99.04
M,N,UTOT,2023-04-01,104.25
M,N,UTOT,2023-07-01,101.53
M,N,UTOT,2023-10-01,126.47
M,N,UTOT,2024-01-01,102.95
M,N,UTOT,2024-04-01,107.84
M,N,UTOT,2024-07-01,104.91
M,N,UTOT,2024-10-01,124.44
M,N,UTOT,2025-01-01,103.66
M,N,UTOT,2025-04-01,102.55
M,N,UTOT,2025-07-01,104.77
M,N,UTOT,2025-10-01,122.34
M,N,UTOT,2026-01-01,103.01
M,W,UEXP,2021-01-01,96.72
M,W,UEXP,2021-04-01,100
M,W,UEXP,2021-07-01,98.21
M,W,UEXP,2021-10-01,105.08
M,W,UEXP,2022-01-01,108.04
M,W,UEXP,2022-04-01,110.88
M,W,UEXP,2022-07-01,109.68
M,W,UEXP,2022-10-01,118.41
M,W,UEXP,2023-01-01,106.16
M,W,UEXP,2023-04-01,110.65
M,W,UEXP,2023-07-01,108.09
M,W,UEXP,2023-10-01,116.03
M,W,UEXP,2024-01-01,110.49
M,W,UEXP,2024-04-01,125.83
M,W,UEXP,2024-07-01,114.87
M,W,UEXP,2024-10-01,125.71
M,W,UEXP,2025-01-01,115.35
M,W,UEXP,2025-04-01,109.65
M,W,UEXP,2025-07-01,104.73
M,W,UEXP,2025-10-01,113.31
M,W,UEXP,2026-01-01,110.74
M,W,UINL,2021-01-01,92.43
M,W,UINL,2021-04-01,95.63
M,W,UINL,2021-07-01,93.19
M,W,UINL,2021-10-01,118.75
M,W,UINL,2022-01-01,95.63
M,W,UINL,2022-04-01,101.07
M,W,UINL,2022-07-01,99.4
M,W,UINL,2022-10-01,128.07
M,W,UINL,2023-01-01,95.75
M,W,UINL,2023-04-01,103.3
M,W,UINL,2023-07-01,101.44
M,W,UINL,2023-10-01,133.27
M,W,UINL,2024-01-01,102.56
M,W,UINL,2024-04-01,103.24
M,W,UINL,2024-07-01,103.23
M,W,UINL,2024-10-01,125.91
M,W,UINL,2025-01-01,101.04
M,W,UINL,2025-04-01,102.51
M,W,UINL,2025-07-01,106.85
M,W,UINL,2025-10-01,126.59
M,W,UINL,2026-01-01,101.92
M,W,UTOT,2021-01-01,93.34
M,W,UTOT,2021-04-01,96.97
M,W,UTOT,2021-07-01,94.3
M,W,UTOT,2021-10-01,115.38
M,W,UTOT,2022-01-01,98.45
M,W,UTOT,2022-04-01,103.55
M,W,UTOT,2022-07-01,101.57
M,W,UTOT,2022-10-01,125.37
M,W,UTOT,2023-01-01,98.41
M,W,UTOT,2023-04-01,105.17
M,W,UTOT,2023-07-01,102.84
M,W,UTOT,2023-10-01,128.61
M,W,UTOT,2024-01-01,104.96
M,W,UTOT,2024-04-01,108.39
M,W,UTOT,2024-07-01,105.59
M,W,UTOT,2024-10-01,125.6
M,W,UTOT,2025-01-01,104.39
M,W,UTOT,2025-04-01,103.69
M,W,UTOT,2025-07-01,105.34
M,W,UTOT,2025-10-01,123.28
M,W,UTOT,2026-01-01,103.63
M,Y,UEXP,2021-01-01,99.24
M,Y,UEXP,2021-04-01,99.27
M,Y,UEXP,2021-07-01,101.34
M,Y,UEXP,2021-10-01,100.15
M,Y,UEXP,2022-01-01,110.73
M,Y,UEXP,2022-04-01,109.99
M,Y,UEXP,2022-07-01,113.35
M,Y,UEXP,2022-10-01,112.89
M,Y,UEXP,2023-01-01,107.96
M,Y,UEXP,2023-04-01,109.99
M,Y,UEXP,2023-07-01,112.76
M,Y,UEXP,2023-10-01,110.65
M,Y,UEXP,2024-01-01,111.84
M,Y,UEXP,2024-04-01,124.62
M,Y,UEXP,2024-07-01,120.49
M,Y,UEXP,2024-10-01,120.84
M,Y,UEXP,2025-01-01,116.03
M,Y,UEXP,2025-04-01,108.18
M,Y,UEXP,2025-07-01,109.93
M,Y,UEXP,2025-10-01,108.45
M,Y,UEXP,2026-01-01,110.53
M,Y,UINL,2021-01-01,100.89
M,Y,UINL,2021-04-01,100.5
M,Y,UINL,2021-07-01,99.12
M,Y,UINL,2021-10-01,99.5
M,Y,UINL,2022-01-01,104.29
M,Y,UINL,2022-04-01,106.21
M,Y,UINL,2022-07-01,105.44
M,Y,UINL,2022-10-01,107.21
M,Y,UINL,2023-01-01,104.38
M,Y,UINL,2023-04-01,108.78
M,Y,UINL,2023-07-01,107.44
M,Y,UINL,2023-10-01,111.61
M,Y,UINL,2024-01-01,111.91
M,Y,UINL,2024-04-01,108.79
M,Y,UINL,2024-07-01,108.7
M,Y,UINL,2024-10-01,106.61
M,Y,UINL,2025-01-01,110.37
M,Y,UINL,2025-04-01,108.11
M,Y,UINL,2025-07-01,112.12
M,Y,UINL,2025-10-01,107.39
M,Y,UINL,2026-01-01,110.96
M,Y,UTOT,2021-01-01,100.53
M,Y,UTOT,2021-04-01,100.03
M,Y,UTOT,2021-07-01,99.22
M,Y,UTOT,2021-10-01,100.21
M,Y,UTOT,2022-01-01,105.91
M,Y,UTOT,2022-04-01,106.72
M,Y,UTOT,2022-07-01,106.72
M,Y,UTOT,2022-10-01,108.9
M,Y,UTOT,2023-01-01,105.65
M,Y,UTOT,2023-04-01,108.54
M,Y,UTOT,2023-07-01,107.94
M,Y,UTOT,2023-10-01,111.92
M,Y,UTOT,2024-01-01,112.62
M,Y,UTOT,2024-04-01,111.79
M,Y,UTOT,2024-07-01,110.51
M,Y,UTOT,2024-10-01,110.42
M,Y,UTOT,2025-01-01,111.82
M,Y,UTOT,2025-04-01,106.85
M,Y,UTOT,2025-07-01,109.96
M,Y,UTOT,2025-10-01,108.58
M,Y,UTOT,2026-01-01,110.47
N,N,UEXP,2021-01-01,93.01
N,N,UEXP,2021-04-01,94.09
N,N,UEXP,2021-07-01,100.52
N,N,UEXP,2021-10-01,112.38
N,N,UEXP,2022-01-01,99.16
N,N,UEXP,2022-04-01,105.36
N,N,UEXP,2022-07-01,115.47
N,N,UEXP,2022-10-01,123.05
N,N,UEXP,2023-01-01,103.26
N,N,UEXP,2023-04-01,113.81
N,N,UEXP,2023-07-01,115.89
N,N,UEXP,2023-10-01,110.59
N,N,UEXP,2024-01-01,106.54
N,N,UEXP,2024-04-01,117.79
N,N,UEXP,2024-07-01,111.22
N,N,UEXP,2024-10-01,113.91
N,N,UEXP,2025-01-01,109.36
N,N,UEXP,2025-04-01,114.9
N,N,UEXP,2025-07-01,112.31
N,N,UEXP,2025-10-01,115.89
N,N,UEXP,2026-01-01,110.94
N,N,UINL,2021-01-01,86.99
N,N,UINL,2021-04-01,100.28
N,N,UINL,2021-07-01,103.39
N,N,UINL,2021-10-01,109.35
N,N,UINL,2022-01-01,95.81
N,N,UINL,2022-04-01,116.87
N,N,UINL,2022-07-01,123.56
N,N,UINL,2022-10-01,126.8
N,N,UINL,2023-01-01,107.97
N,N,UINL,2023-04-01,122.91
N,N,UINL,2023-07-01,125.78
N,N,UINL,2023-10-01,126.24
N,N,UINL,2024-01-01,107.29
N,N,UINL,2024-04-01,123.68
N,N,UINL,2024-07-01,129.66
N,N,UINL,2024-10-01,127.89
N,N,UINL,2025-01-01,108.61
N,N,UINL,2025-04-01,127.22
N,N,UINL,2025-07-01,134.08
N,N,UINL,2025-10-01,130.93
N,N,UINL,2026-01-01,111.11
N,N,UTOT,2021-01-01,87.98
N,N,UTOT,2021-04-01,98.94
N,N,UTOT,2021-07-01,102.69
N,N,UTOT,2021-10-01,110.38
N,N,UTOT,2022-01-01,96.38
N,N,UTOT,2022-04-01,114.87
N,N,UTOT,2022-07-01,122.25
N,N,UTOT,2022-10-01,126.81
N,N,UTOT,2023-01-01,107.41
N,N,UTOT,2023-04-01,121.8
N,N,UTOT,2023-07-01,124.33
N,N,UTOT,2023-10-01,123.82
N,N,UTOT,2024-01-01,107.7
N,N,UTOT,2024-04-01,123.26
N,N,UTOT,2024-07-01,126.7
N,N,UTOT,2024-10-01,125.9
N,N,UTOT,2025-01-01,109.27
N,N,UTOT,2025-04-01,125.65
N,N,UTOT,2025-07-01,130.63
N,N,UTOT,2025-10-01,128.77
N,N,UTOT,2026-01-01,111.43
N,W,UEXP,2021-01-01,92.89
N,W,UEXP,2021-04-01,94.95
N,W,UEXP,2021-07-01,99.48
N,W,UEXP,2021-10-01,112.68
N,W,UEXP,2022-01-01,97.67
N,W,UEXP,2022-04-01,105.65
N,W,UEXP,2022-07-01,115.27
N,W,UEXP,2022-10-01,120.21
N,W,UEXP,2023-01-01,101.73
N,W,UEXP,2023-04-01,113.97
N,W,UEXP,2023-07-01,117.74
N,W,UEXP,2023-10-01,112.43
N,W,UEXP,2024-01-01,109.31
N,W,UEXP,2024-04-01,118.14
N,W,UEXP,2024-07-01,113.78
N,W,UEXP,2024-10-01,113.97
N,W,UEXP,2025-01-01,111.43
N,W,UEXP,2025-04-01,115.94
N,W,UEXP,2025-07-01,110.66
N,W,UEXP,2025-10-01,116.39
N,W,UEXP,2026-01-01,111.55
N,W,UINL,2021-01-01,87.08
N,W,UINL,2021-04-01,100.51
N,W,UINL,2021-07-01,103.53
N,W,UINL,2021-10-01,108.88
N,W,UINL,2022-01-01,95.83
N,W,UINL,2022-04-01,117.2
N,W,UINL,2022-07-01,123.67
N,W,UINL,2022-10-01,127.32
N,W,UINL,2023-01-01,107.74
N,W,UINL,2023-04-01,123.33
N,W,UINL,2023-07-01,126.34
N,W,UINL,2023-10-01,126.8
N,W,UINL,2024-01-01,107.51
N,W,UINL,2024-04-01,123.77
N,W,UINL,2024-07-01,129.67
N,W,UINL,2024-10-01,128.26
N,W,UINL,2025-01-01,108.89
N,W,UINL,2025-04-01,127.63
N,W,UINL,2025-07-01,134.63
N,W,UINL,2025-10-01,131.12
N,W,UINL,2026-01-01,111.49
N,W,UTOT,2021-01-01,88.09
N,W,UTOT,2021-04-01,99.27
N,W,UTOT,2021-07-01,102.6
N,W,UTOT,2021-10-01,110.03
N,W,UTOT,2022-01-01,96.17
N,W,UTOT,2022-04-01,115.21
N,W,UTOT,2022-07-01,122.33
N,W,UTOT,2022-10-01,126.87
N,W,UTOT,2023-01-01,106.9
N,W,UTOT,2023-04-01,122.2
N,W,UTOT,2023-07-01,125.26
N,W,UTOT,2023-10-01,124.71
N,W,UTOT,2024-01-01,108.54
N,W,UTOT,2024-04-01,123.4
N,W,UTOT,2024-07-01,127.33
N,W,UTOT,2024-10-01,126.2
N,W,UTOT,2025-01-01,109.88
N,W,UTOT,2025-04-01,126.26
N,W,UTOT,2025-07-01,130.74
N,W,UTOT,2025-10-01,129.2
N,W,UTOT,2026-01-01,111.84
N,Y,UEXP,2021-01-01,99.18
N,Y,UEXP,2021-04-01,93.62
N,Y,UEXP,2021-07-01,98.27
N,Y,UEXP,2021-10-01,108.93
N,Y,UEXP,2022-01-01,104.08
N,Y,UEXP,2022-04-01,104
N,Y,UEXP,2022-07-01,113.95
N,Y,UEXP,2022-10-01,116.82
N,Y,UEXP,2023-01-01,108.12
N,Y,UEXP,2023-04-01,111.71
N,Y,UEXP,2023-07-01,116.42
N,Y,UEXP,2023-10-01,110.09
N,Y,UEXP,2024-01-01,115.62
N,Y,UEXP,2024-04-01,115.43
N,Y,UEXP,2024-07-01,112.27
N,Y,UEXP,2024-10-01,112.95
N,Y,UEXP,2025-01-01,117.34
N,Y,UEXP,2025-04-01,112.67
N,Y,UEXP,2025-07-01,109.42
N,Y,UEXP,2025-10-01,115.98
N,Y,UEXP,2026-01-01,116.51
N,Y,UINL,2021-01-01,98.1
N,Y,UINL,2021-04-01,99.11
N,Y,UINL,2021-07-01,98.88
N,Y,UINL,2021-10-01,103.91
N,Y,UINL,2022-01-01,107.98
N,Y,UINL,2022-04-01,115.45
N,Y,UINL,2022-07-01,118.02
N,Y,UINL,2022-10-01,121.53
N,Y,UINL,2023-01-01,121.61
N,Y,UINL,2023-04-01,121.44
N,Y,UINL,2023-07-01,120.32
N,Y,UINL,2023-10-01,121.19
N,Y,UINL,2024-01-01,121.51
N,Y,UINL,2024-04-01,121.75
