NOGA,ADJUSTMENT,INDICATOR_KE,date,value
42,N,UINL,2012-07-01,110.46
42,N,UINL,2012-10-01,109.08
42,N,UINL,2013-01-01,59.97
42,N,UINL,2013-04-01,99.24
42,N,UINL,2013-07-01,109.81
42,N,UINL,2013-10-01,118.88
42,N,UINL,2014-01-01,68.18
42,N,UINL,2014-04-01,100.02
42,N,UINL,2014-07-01,113.03
42,N,UINL,2014-10-01,106.32
42,N,UINL,2015-01-01,62.99
42,N,UINL,2015-04-01,98.85
42,N,UINL,2015-07-01,110.76
42,N,UINL,2015-10-01,107.4
42,N,UINL,2016-01-01,70.08
42,N,UINL,2016-04-01,98.49
42,N,UINL,2016-07-01,119.54
42,N,UINL,2016-10-01,111.47
42,N,UINL,2017-01-01,71.03
42,N,UINL,2017-04-01,99.99
42,N,UINL,2017-07-01,113.47
42,N,UINL,2017-10-01,118.69
42,N,UINL,2018-01-01,75
42,N,UINL,2018-04-01,101.64
42,N,UINL,2018-07-01,112.66
42,N,UINL,2018-10-01,112.89
42,N,UINL,2019-01-01,74.26
42,N,UINL,2019-04-01,101.76
42,N,UINL,2019-07-01,108.32
42,N,UINL,2019-10-01,114.86
42,N,UINL,2020-01-01,79.97
42,N,UINL,2020-04-01,94.47
42,N,UINL,2020-07-01,114.49
42,N,UINL,2020-10-01,122.05
42,N,UINL,2021-01-01,80.79
42,N,UINL,2021-04-01,92.37
42,N,UINL,2021-07-01,108.09
42,N,UINL,2021-10-01,118.75
42,N,UINL,2022-01-01,79.36
42,N,UINL,2022-04-01,91.15
42,N,UINL,2022-07-01,99.88
42,N,UINL,2022-10-01,107.75
42,N,UINL,2023-01-01,78.42
42,N,UINL,2023-04-01,93.7
42,N,UINL,2023-07-01,104.33
42,N,UINL,2023-10-01,102.37
42,N,UINL,2024-01-01,79.62
42,N,UINL,2024-04-01,95.31
42,N,UINL,2024-07-01,124.23
42,N,UINL,2024-10-01,110.06
42,N,UINL,2025-01-01,83.76
42,N,UINL,2025-04-01,98.99
42,N,UINL,2025-07-01,112.19
42,N,UINL,2025-10-01,126.74
42,N,UINL,2026-01-01,87.73
42,N,UINL,2026-04-01,101.49
42,N,UTOT,1999-01-01,37.62
42,N,UTOT,1999-04-01,72.44
42,N,UTOT,1999-07-01,79.17
42,N,UTOT,1999-10-01,68.34
42,N,UTOT,2000-01-01,43.05
42,N,UTOT,2000-04-01,79.19
42,N,UTOT,2000-07-01,84.05
42,N,UTOT,2000-10-01,75.54
42,N,UTOT,2001-01-01,52.95
42,N,UTOT,2001-04-01,77.07
42,N,UTOT,2001-07-01,79.99
42,N,UTOT,2001-10-01,67.64
42,N,UTOT,2002-01-01,46.21
42,N,UTOT,2002-04-01,78.31
42,N,UTOT,2002-07-01,76.94
42,N,UTOT,2002-10-01,65.34
42,N,UTOT,2003-01-01,44.68
42,N,UTOT,2003-04-01,73.49
42,N,UTOT,2003-07-01,81.9
42,N,UTOT,2003-10-01,73.19
42,N,UTOT,2004-01-01,45.11
42,N,UTOT,2004-04-01,77.39
42,N,UTOT,2004-07-01,83.77
42,N,UTOT,2004-10-01,72.68
42,N,UTOT,2005-01-01,39.5
42,N,UTOT,2005-04-01,76.73
42,N,UTOT,2005-07-01,91.7
42,N,UTOT,2005-10-01,75.8
42,N,UTOT,2006-01-01,47.6
42,N,UTOT,2006-04-01,82.53
42,N,UTOT,2006-07-01,89.53
42,N,UTOT,2006-10-01,75.3
42,N,UTOT,2007-01-01,52.73
42,N,UTOT,2007-04-01,79.77
42,N,UTOT,2007-07-01,86.58
42,N,UTOT,2007-10-01,82.19
42,N,UTOT,2008-01-01,60.99
42,N,UTOT,2008-04-01,77.1
42,N,UTOT,2008-07-01,100.13
42,N,UTOT,2008-10-01,94.47
42,N,UTOT,2009-01-01,53.56
42,N,UTOT,2009-04-01,99.01
42,N,UTOT,2009-07-01,108.49
42,N,UTOT,2009-10-01,94.87
42,N,UTOT,2010-01-01,57.99
42,N,UTOT,2010-04-01,98.86
42,N,UTOT,2010-07-01,109.86
42,N,UTOT,2010-10-01,100.17
42,N,UTOT,2011-01-01,69.5
42,N,UTOT,2011-04-01,106.66
42,N,UTOT,2011-07-01,112.9
42,N,UTOT,2011-10-01,112
42,N,UTOT,2012-01-01,59.6
42,N,UTOT,2012-04-01,99.3
42,N,UTOT,2012-07-01,110.46
42,N,UTOT,2012-10-01,109.08
42,N,UTOT,2013-01-01,59.97
42,N,UTOT,2013-04-01,99.24
42,N,UTOT,2013-07-01,109.81
42,N,UTOT,2013-10-01,118.88
42,N,UTOT,2014-01-01,68.18
42,N,UTOT,2014-04-01,100.02
42,N,UTOT,2014-07-01,113.03
42,N,UTOT,2014-10-01,106.32
42,N,UTOT,2015-01-01,62.99
42,N,UTOT,2015-04-01,98.85
42,N,UTOT,2015-07-01,110.76
42,N,UTOT,2015-10-01,107.4
42,N,UTOT,2016-01-01,70.08
42,N,UTOT,2016-04-01,98.49
42,N,UTOT,2016-07-01,119.54
42,N,UTOT,2016-10-01,111.47
42,N,UTOT,2017-01-01,71.03
42,N,UTOT,2017-04-01,99.99
42,N,UTOT,2017-07-01,113.47
42,N,UTOT,2017-10-01,118.69
42,N,UTOT,2018-01-01,75
42,N,UTOT,2018-04-01,101.64
42,N,UTOT,2018-07-01,112.66
42,N,UTOT,2018-10-01,112.89
42,N,UTOT,2019-01-01,74.26
42,N,UTOT,2019-04-01,101.76
42,N,UTOT,2019-07-01,108.32
42,N,UTOT,2019-10-01,114.86
42,N,UTOT,2020-01-01,79.97
42,N,UTOT,2020-04-01,94.47
42,N,UTOT,2020-07-01,114.49
42,N,UTOT,2020-10-01,122.05
42,N,UTOT,2021-01-01,80.79
42,N,UTOT,2021-04-01,92.37
42,N,UTOT,2021-07-01,108.09
42,N,UTOT,2021-10-01,118.75
42,N,UTOT,2022-01-01,79.36
42,N,UTOT,2022-04-01,91.15
42,N,UTOT,2022-07-01,99.88
42,N,UTOT,2022-10-01,107.75
42,N,UTOT,2023-01-01,78.42
42,N,UTOT,2023-04-01,93.7
42,N,UTOT,2023-07-01,104.33
42,N,UTOT,2023-10-01,102.37
42,N,UTOT,2024-01-01,79.62
42,N,UTOT,2024-04-01,95.31
42,N,UTOT,2024-07-01,124.23
42,N,UTOT,2024-10-01,110.06
42,N,UTOT,2025-01-01,83.76
42,N,UTOT,2025-04-01,98.99
42,N,UTOT,2025-07-01,112.19
42,N,UTOT,2025-10-01,126.74
42,N,UTOT,2026-01-01,87.73
42,N,UTOT,2026-04-01,101.49
42,W,PTOT,1999-01-01,48.93
42,W,PTOT,1999-04-01,93.31
42,W,PTOT,1999-07-01,99.97
42,W,PTOT,1999-10-01,84.75
42,W,PTOT,2000-01-01,52.17
42,W,PTOT,2000-04-01,97.04
42,W,PTOT,2000-07-01,101.79
42,W,PTOT,2000-10-01,90.39
42,W,PTOT,2001-01-01,63.08
42,W,PTOT,2001-04-01,91.71
42,W,PTOT,2001-07-01,95.9
42,W,PTOT,2001-10-01,81.38
42,W,PTOT,2002-01-01,56.55
42,W,PTOT,2002-04-01,95.77
42,W,PTOT,2002-07-01,94.76
42,W,PTOT,2002-10-01,81.01
42,W,PTOT,2003-01-01,55.78
42,W,PTOT,2003-04-01,91.7
42,W,PTOT,2003-07-01,101.53
42,W,PTOT,2003-10-01,90.42
42,W,PTOT,2004-01-01,54.4
42,W,PTOT,2004-04-01,93.73
42,W,PTOT,2004-07-01,99.74
42,W,PTOT,2004-10-01,85.21
42,W,PTOT,2005-01-01,47
42,W,PTOT,2005-04-01,90.34
42,W,PTOT,2005-07-01,107.31
42,W,PTOT,2005-10-01,87.72
42,W,PTOT,2006-01-01,54.68
42,W,PTOT,2006-04-01,94.72
42,W,PTOT,2006-07-01,101.42
42,W,PTOT,2006-10-01,84.18
42,W,PTOT,2007-01-01,58.31
42,W,PTOT,2007-04-01,87.55
42,W,PTOT,2007-07-01,94.3
42,W,PTOT,2007-10-01,88.49
42,W,PTOT,2008-01-01,64.82
42,W,PTOT,2008-04-01,81.48
42,W,PTOT,2008-07-01,105.44
42,W,PTOT,2008-10-01,98.6
42,W,PTOT,2009-01-01,57.25
42,W,PTOT,2009-04-01,107.64
42,W,PTOT,2009-07-01,116.95
42,W,PTOT,2009-10-01,102.07
42,W,PTOT,2010-01-01,62.45
42,W,PTOT,2010-04-01,105.72
42,W,PTOT,2010-07-01,117.03
42,W,PTOT,2010-10-01,106.48
42,W,PTOT,2011-01-01,73.61
42,W,PTOT,2011-04-01,112.07
42,W,PTOT,2011-07-01,118.16
42,W,PTOT,2011-10-01,116.96
42,W,PTOT,2012-01-01,61.16
42,W,PTOT,2012-04-01,103.88
42,W,PTOT,2012-07-01,115.31
42,W,PTOT,2012-10-01,113.19
42,W,PTOT,2013-01-01,62.58
42,W,PTOT,2013-04-01,102.29
42,W,PTOT,2013-07-01,112.87
42,W,PTOT,2013-10-01,121.79
42,W,PTOT,2014-01-01,70.43
42,W,PTOT,2014-04-01,103.42
42,W,PTOT,2014-07-01,116.28
42,W,PTOT,2014-10-01,109.16
42,W,PTOT,2015-01-01,65.23
42,W,PTOT,2015-04-01,102.5
42,W,PTOT,2015-07-01,114
42,W,PTOT,2015-10-01,110.45
42,W,PTOT,2016-01-01,71.67
42,W,PTOT,2016-04-01,100.96
42,W,PTOT,2016-07-01,123.18
42,W,PTOT,2016-10-01,114.84
42,W,PTOT,2017-01-01,73.03
42,W,PTOT,2017-04-01,103.29
42,W,PTOT,2017-07-01,117.34
42,W,PTOT,2017-10-01,122.8
42,W,PTOT,2018-01-01,77.65
42,W,PTOT,2018-04-01,104.52
42,W,PTOT,2018-07-01,115.9
42,W,PTOT,2018-10-01,115.32
42,W,PTOT,2019-01-01,76.17
42,W,PTOT,2019-04-01,104.03
42,W,PTOT,2019-07-01,110.17
42,W,PTOT,2019-10-01,116.58
42,W,PTOT,2020-01-01,80.04
42,W,PTOT,2020-04-01,96.03
42,W,PTOT,2020-07-01,115.8
42,W,PTOT,2020-10-01,123.64
42,W,PTOT,2021-01-01,82.3
42,W,PTOT,2021-04-01,92.96
42,W,PTOT,2021-07-01,107.61
42,W,PTOT,2021-10-01,117.14
42,W,PTOT,2022-01-01,77.44
42,W,PTOT,2022-04-01,86.78
42,W,PTOT,2022-07-01,93.61
42,W,PTOT,2022-10-01,99.61
42,W,PTOT,2023-01-01,72.15
42,W,PTOT,2023-04-01,85.54
42,W,PTOT,2023-07-01,94.76
42,W,PTOT,2023-10-01,92.46
42,W,PTOT,2024-01-01,71.1
42,W,PTOT,2024-04-01,85.24
42,W,PTOT,2024-07-01,111.14
42,W,PTOT,2024-10-01,98.44
42,W,PTOT,2025-01-01,75.45
42,W,PTOT,2025-04-01,88.28
42,W,PTOT,2025-07-01,99.61
42,W,PTOT,2025-10-01,112.39
42,W,PTOT,2026-01-01,78.21
42,W,PTOT,2026-04-01,89.41
42,W,UINL,2010-10-01,99.82
42,W,UINL,2011-01-01,69.24
42,W,UINL,2011-04-01,107.15
42,W,UINL,2011-07-01,113.33
42,W,UINL,2011-10-01,112.57
42,W,UINL,2012-01-01,59.93
42,W,UINL,2012-04-01,99.93
42,W,UINL,2012-07-01,111.36
42,W,UINL,2012-10-01,109.63
42,W,UINL,2013-01-01,60.41
42,W,UINL,2013-04-01,99.44
42,W,UINL,2013-07-01,110.23
42,W,UINL,2013-10-01,119.48
42,W,UINL,2014-01-01,68.38
42,W,UINL,2014-04-01,100.66
42,W,UINL,2014-07-01,113.46
42,W,UINL,2014-10-01,106.85
42,W,UINL,2015-01-01,63.18
42,W,UINL,2015-04-01,99.47
42,W,UINL,2015-07-01,110.71
42,W,UINL,2015-10-01,107.48
42,W,UINL,2016-01-01,71.2
42,W,UINL,2016-04-01,98.1
42,W,UINL,2016-07-01,120
42,W,UINL,2016-10-01,112.03
42,W,UINL,2017-01-01,70.64
42,W,UINL,2017-04-01,100.62
42,W,UINL,2017-07-01,114.39
42,W,UINL,2017-10-01,119.8
42,W,UINL,2018-01-01,75.23
42,W,UINL,2018-04-01,101.85
42,W,UINL,2018-07-01,113.58
42,W,UINL,2018-10-01,113.46
42,W,UINL,2019-01-01,74.48
42,W,UINL,2019-04-01,102.4
42,W,UINL,2019-07-01,108.74
42,W,UINL,2019-10-01,115.44
42,W,UINL,2020-01-01,80.77
42,W,UINL,2020-04-01,95.07
42,W,UINL,2020-07-01,114.43
42,W,UINL,2020-10-01,122.14
42,W,UINL,2021-01-01,80.83
42,W,UINL,2021-04-01,92.8
42,W,UINL,2021-07-01,108.04
42,W,UINL,2021-10-01,118.33
42,W,UINL,2022-01-01,79.06
42,W,UINL,2022-04-01,91.58
42,W,UINL,2022-07-01,100.27
42,W,UINL,2022-10-01,108.29
42,W,UINL,2023-01-01,77.99
42,W,UINL,2023-04-01,94.3
42,W,UINL,2023-07-01,105.18
42,W,UINL,2023-10-01,103.33
42,W,UINL,2024-01-01,80.76
42,W,UINL,2024-04-01,95.51
42,W,UINL,2024-07-01,124.71
42,W,UINL,2024-10-01,110.61
42,W,UINL,2025-01-01,84.01
42,W,UINL,2025-04-01,99.62
42,W,UINL,2025-07-01,112.62
42,W,UINL,2025-10-01,127.38
42,W,UINL,2026-01-01,88
42,W,UINL,2026-04-01,102.13
42,W,UTOT,1999-01-01,37.77
42,W,UTOT,1999-04-01,72.44
42,W,UTOT,1999-07-01,79.08
42,W,UTOT,1999-10-01,68.22
42,W,UTOT,2000-01-01,42.36
42,W,UTOT,2000-04-01,79.22
42,W,UTOT,2000-07-01,84.12
42,W,UTOT,2000-10-01,75.62
42,W,UTOT,2001-01-01,53.15
42,W,UTOT,2001-04-01,77.1
42,W,UTOT,2001-07-01,80.05
42,W,UTOT,2001-10-01,67.64
42,W,UTOT,2002-01-01,46.47
42,W,UTOT,2002-04-01,78.27
42,W,UTOT,2002-07-01,76.92
42,W,UTOT,2002-10-01,65.35
42,W,UTOT,2003-01-01,44.89
42,W,UTOT,2003-04-01,73.52
42,W,UTOT,2003-07-01,81.89
42,W,UTOT,2003-10-01,73.2
42,W,UTOT,2004-01-01,44.46
42,W,UTOT,2004-04-01,77.39
42,W,UTOT,2004-07-01,83.68
42,W,UTOT,2004-10-01,72.55
42,W,UTOT,2005-01-01,39.7
42,W,UTOT,2005-04-01,76.59
42,W,UTOT,2005-07-01,91.69
42,W,UTOT,2005-10-01,75.81
42,W,UTOT,2006-01-01,47.74
42,W,UTOT,2006-04-01,82.56
42,W,UTOT,2006-07-01,89.6
42,W,UTOT,2006-10-01,75.38
42,W,UTOT,2007-01-01,52.93
42,W,UTOT,2007-04-01,79.8
42,W,UTOT,2007-07-01,86.65
42,W,UTOT,2007-10-01,82.2
42,W,UTOT,2008-01-01,60.22
42,W,UTOT,2008-04-01,76.95
42,W,UTOT,2008-07-01,100.11
42,W,UTOT,2008-10-01,94.48
42,W,UTOT,2009-01-01,53.81
42,W,UTOT,2009-04-01,99.04
42,W,UTOT,2009-07-01,108.37
42,W,UTOT,2009-10-01,94.79
42,W,UTOT,2010-01-01,58.23
42,W,UTOT,2010-04-01,98.87
42,W,UTOT,2010-07-01,109.74
42,W,UTOT,2010-10-01,99.99
42,W,UTOT,2011-01-01,69.72
42,W,UTOT,2011-04-01,106.66
42,W,UTOT,2011-07-01,112.88
42,W,UTOT,2011-10-01,112.01
42,W,UTOT,2012-01-01,58.68
42,W,UTOT,2012-04-01,99.34
42,W,UTOT,2012-07-01,110.54
42,W,UTOT,2012-10-01,109.09
42,W,UTOT,2013-01-01,60.31
42,W,UTOT,2013-04-01,99.18
42,W,UTOT,2013-07-01,109.79
42,W,UTOT,2013-10-01,118.89
42,W,UTOT,2014-01-01,68.5
42,W,UTOT,2014-04-01,100.06
42,W,UTOT,2014-07-01,113.01
42,W,UTOT,2014-10-01,106.33
42,W,UTOT,2015-01-01,63.28
42,W,UTOT,2015-04-01,98.88
42,W,UTOT,2015-07-01,110.64
42,W,UTOT,2015-10-01,107.31
42,W,UTOT,2016-01-01,69.16
42,W,UTOT,2016-04-01,98.3
42,W,UTOT,2016-07-01,119.52
42,W,UTOT,2016-10-01,111.48
42,W,UTOT,2017-01-01,71.23
42,W,UTOT,2017-04-01,100.03
42,W,UTOT,2017-07-01,113.56
42,W,UTOT,2017-10-01,118.81
42,W,UTOT,2018-01-01,75.36
42,W,UTOT,2018-04-01,101.58
42,W,UTOT,2018-07-01,112.75
42,W,UTOT,2018-10-01,112.9
42,W,UTOT,2019-01-01,74.61
42,W,UTOT,2019-04-01,101.8
42,W,UTOT,2019-07-01,108.3
42,W,UTOT,2019-10-01,114.88
42,W,UTOT,2020-01-01,78.82
42,W,UTOT,2020-04-01,94.5
42,W,UTOT,2020-07-01,114.36
42,W,UTOT,2020-10-01,121.95
42,W,UTOT,2021-01-01,81.13
42,W,UTOT,2021-04-01,92.37
42,W,UTOT,2021-07-01,107.97
42,W,UTOT,2021-10-01,118.53
42,W,UTOT,2022-01-01,79.61
42,W,UTOT,2022-04-01,91.15
42,W,UTOT,2022-07-01,99.87
42,W,UTOT,2022-10-01,107.76
42,W,UTOT,2023-01-01,78.64
42,W,UTOT,2023-04-01,93.74
42,W,UTOT,2023-07-01,104.41
42,W,UTOT,2023-10-01,102.48
42,W,UTOT,2024-01-01,78.55
42,W,UTOT,2024-04-01,95.26
42,W,UTOT,2024-07-01,124.21
42,W,UTOT,2024-10-01,110.07
42,W,UTOT,2025-01-01,84.15
42,W,UTOT,2025-04-01,99.03
42,W,UTOT,2025-07-01,112.17
42,W,UTOT,2025-10-01,126.75
42,W,UTOT,2026-01-01,88.15
42,W,UTOT,2026-04-01,101.53
42,Y,PTOT,1999-01-01,73.5
42,Y,PTOT,1999-04-01,81.19
42,Y,PTOT,1999-07-01,84.81
42,Y,PTOT,1999-10-01,83.32
42,Y,PTOT,2000-01-01,78.15
42,Y,PTOT,2000-04-01,84.67
42,Y,PTOT,2000-07-01,86.3
42,Y,PTOT,2000-10-01,88.66
42,Y,PTOT,2001-01-01,94.39
42,Y,PTOT,2001-04-01,80.38
42,Y,PTOT,2001-07-01,81.16
42,Y,PTOT,2001-10-01,79.54
42,Y,PTOT,2002-01-01,84.6
42,Y,PTOT,2002-04-01,84.65
42,Y,PTOT,2002-07-01,79.76
42,Y,PTOT,2002-10-01,78.85
42,Y,PTOT,2003-01-01,83.75
42,Y,PTOT,2003-04-01,81.62
42,Y,PTOT,2003-07-01,84.92
42,Y,PTOT,2003-10-01,87.86
42,Y,PTOT,2004-01-01,81.7
42,Y,PTOT,2004-04-01,84.19
42,Y,PTOT,2004-07-01,82.93
42,Y,PTOT,2004-10-01,82.52
42,Y,PTOT,2005-01-01,70.74
42,Y,PTOT,2005-04-01,81.57
42,Y,PTOT,2005-07-01,89.13
42,Y,PTOT,2005-10-01,84.45
42,Y,PTOT,2006-01-01,82.39
42,Y,PTOT,2006-04-01,85.96
42,Y,PTOT,2006-07-01,84.32
42,Y,PTOT,2006-10-01,80.46
42,Y,PTOT,2007-01-01,88.09
42,Y,PTOT,2007-04-01,79.57
42,Y,PTOT,2007-07-01,78.71
42,Y,PTOT,2007-10-01,84.07
42,Y,PTOT,2008-01-01,97.56
42,Y,PTOT,2008-04-01,74.36
42,Y,PTOT,2008-07-01,88.63
42,Y,PTOT,2008-10-01,92.53
42,Y,PTOT,2009-01-01,86.19
42,Y,PTOT,2009-04-01,98.65
42,Y,PTOT,2009-07-01,99.16
42,Y,PTOT,2009-10-01,94.28
42,Y,PTOT,2010-01-01,94.24
42,Y,PTOT,2010-04-01,97.44
42,Y,PTOT,2010-07-01,100.17
42,Y,PTOT,2010-10-01,96.59
42,Y,PTOT,2011-01-01,111.34
42,Y,PTOT,2011-04-01,104.14
42,Y,PTOT,2011-07-01,101.71
42,Y,PTOT,2011-10-01,104.74
42,Y,PTOT,2012-01-01,92.08
42,Y,PTOT,2012-04-01,97.52
42,Y,PTOT,2012-07-01,99.84
42,Y,PTOT,2012-10-01,100.19
42,Y,PTOT,2013-01-01,93.44
42,Y,PTOT,2013-04-01,97.16
42,Y,PTOT,2013-07-01,97.97
42,Y,PTOT,2013-10-01,107.17
42,Y,PTOT,2014-01-01,103.92
42,Y,PTOT,2014-04-01,99.1
42,Y,PTOT,2014-07-01,101.31
42,Y,PTOT,2014-10-01,95.82
42,Y,PTOT,2015-01-01,94.54
42,Y,PTOT,2015-04-01,99.26
42,Y,PTOT,2015-07-01,99.45
42,Y,PTOT,2015-10-01,97.2
42,Y,PTOT,2016-01-01,101.52
42,Y,PTOT,2016-04-01,98.59
42,Y,PTOT,2016-07-01,108.19
42,Y,PTOT,2016-10-01,101.05
42,Y,PTOT,2017-01-01,100.9
42,Y,PTOT,2017-04-01,101.93
42,Y,PTOT,2017-07-01,103.92
42,Y,PTOT,2017-10-01,107.8
42,Y,PTOT,2018-01-01,104.65
42,Y,PTOT,2018-04-01,104.21
42,Y,PTOT,2018-07-01,103.88
42,Y,PTOT,2018-10-01,100.63
42,Y,PTOT,2019-01-01,100.22
42,Y,PTOT,2019-04-01,105.12
42,Y,PTOT,2019-07-01,99.64
42,Y,PTOT,2019-10-01,101.26
42,Y,PTOT,2020-01-01,103.12
42,Y,PTOT,2020-04-01,98.13
42,Y,PTOT,2020-07-01,105.43
42,Y,PTOT,2020-10-01,107.28
42,Y,PTOT,2021-01-01,103.91
42,Y,PTOT,2021-04-01,96.05
42,Y,PTOT,2021-07-01,98.2
42,Y,PTOT,2021-10-01,101.85
42,Y,PTOT,2022-01-01,96.21
42,Y,PTOT,2022-04-01,90.32
42,Y,PTOT,2022-07-01,85.61
42,Y,PTOT,2022-10-01,86.73
42,Y,PTOT,2023-01-01,88.74
42,Y,PTOT,2023-04-01,89.45
42,Y,PTOT,2023-07-01,86.68
42,Y,PTOT,2023-10-01,80.62
42,Y,PTOT,2024-01-01,87.02
42,Y,PTOT,2024-04-01,89.28
42,Y,PTOT,2024-07-01,101.65
42,Y,PTOT,2024-10-01,85.95
42,Y,PTOT,2025-01-01,92.06
42,Y,PTOT,2025-04-01,92.7
42,Y,PTOT,2025-07-01,91
42,Y,PTOT,2025-10-01,98.14
42,Y,PTOT,2026-01-01,95.36
42,Y,PTOT,2026-04-01,94.06
42,Y,UINL,2010-10-01,86.19
42,Y,UINL,2011-01-01,105.4
42,Y,UINL,2011-04-01,102.32
42,Y,UINL,2011-07-01,98.87
42,Y,UINL,2011-10-01,97.3
42,Y,UINL,2012-01-01,90.96
42,Y,UINL,2012-04-01,95.6
42,Y,UINL,2012-07-01,97.02
42,Y,UINL,2012-10-01,95
42,Y,UINL,2013-01-01,91.02
42,Y,UINL,2013-04-01,95.43
42,Y,UINL,2013-07-01,95.85
42,Y,UINL,2013-10-01,104.12
42,Y,UINL,2014-01-01,101.62
42,Y,UINL,2014-04-01,96.94
42,Y,UINL,2014-07-01,98.81
42,Y,UINL,2014-10-01,93.54
42,Y,UINL,2015-01-01,92.04
42,Y,UINL,2015-04-01,96.47
42,Y,UINL,2015-07-01,96.56
42,Y,UINL,2015-10-01,94.56
42,Y,UINL,2016-01-01,101.41
42,Y,UINL,2016-04-01,95.69
42,Y,UINL,2016-07-01,105.42
42,Y,UINL,2016-10-01,98.64
42,Y,UINL,2017-01-01,98.24
42,Y,UINL,2017-04-01,98.96
42,Y,UINL,2017-07-01,101.41
42,Y,UINL,2017-10-01,105.23
42,Y,UINL,2018-01-01,102.23
42,Y,UINL,2018-04-01,101.05
42,Y,UINL,2018-07-01,101.92
42,Y,UINL,2018-10-01,99.04
42,Y,UINL,2019-01-01,98.94
42,Y,UINL,2019-04-01,102.86
42,Y,UINL,2019-07-01,98.47
42,Y,UINL,2019-10-01,100.28
42,Y,UINL,2020-01-01,105.13
42,Y,UINL,2020-04-01,96.54
42,Y,UINL,2020-07-01,104.3
42,Y,UINL,2020-10-01,106.02
42,Y,UINL,2021-01-01,103.03
42,Y,UINL,2021-04-01,95.33
42,Y,UINL,2021-07-01,98.67
42,Y,UINL,2021-10-01,102.96
42,Y,UINL,2022-01-01,99.02
42,Y,UINL,2022-04-01,94.91
42,Y,UINL,2022-07-01,91.7
42,Y,UINL,2022-10-01,94.4
42,Y,UINL,2023-01-01,96.52
42,Y,UINL,2023-04-01,98.36
42,Y,UINL,2023-07-01,96.2
42,Y,UINL,2023-10-01,90.18
42,Y,UINL,2024-01-01,99.35
42,Y,UINL,2024-04-01,99.91
42,Y,UINL,2024-07-01,114.07
42,Y,UINL,2024-10-01,96.59
42,Y,UINL,2025-01-01,102.98
42,Y,UINL,2025-04-01,104.56
42,Y,UINL,2025-07-01,102.96
42,Y,UINL,2025-10-01,111.13
42,Y,UINL,2026-01-01,107.79
42,Y,UINL,2026-04-01,107.42
42,Y,UTOT,1999-01-01,56.73
42,Y,UTOT,1999-04-01,63.35
42,Y,UTOT,1999-07-01,67.14
42,Y,UTOT,1999-10-01,66.96
42,Y,UTOT,2000-01-01,63.46
42,Y,UTOT,2000-04-01,69.45
42,Y,UTOT,2000-07-01,71.37
42,Y,UTOT,2000-10-01,74.09
42,Y,UTOT,2001-01-01,79.57
42,Y,UTOT,2001-04-01,67.88
42,Y,UTOT,2001-07-01,67.77
42,Y,UTOT,2001-10-01,66.1
42,Y,UTOT,2002-01-01,69.53
42,Y,UTOT,2002-04-01,69.47
42,Y,UTOT,2002-07-01,64.73
42,Y,UTOT,2002-10-01,63.67
42,Y,UTOT,2003-01-01,67.4
42,Y,UTOT,2003-04-01,65.7
42,Y,UTOT,2003-07-01,68.44
42,Y,UTOT,2003-10-01,71.27
42,Y,UTOT,2004-01-01,66.72
42,Y,UTOT,2004-04-01,69.79
42,Y,UTOT,2004-07-01,69.53
42,Y,UTOT,2004-10-01,70.39
42,Y,UTOT,2005-01-01,59.67
42,Y,UTOT,2005-04-01,69.46
42,Y,UTOT,2005-07-01,76.13
42,Y,UTOT,2005-10-01,73.09
42,Y,UTOT,2006-01-01,71.8
42,Y,UTOT,2006-04-01,75.3
42,Y,UTOT,2006-07-01,74.51
42,Y,UTOT,2006-10-01,72.05
42,Y,UTOT,2007-01-01,79.83
42,Y,UTOT,2007-04-01,72.92
42,Y,UTOT,2007-07-01,72.38
42,Y,UTOT,2007-10-01,78.01
42,Y,UTOT,2008-01-01,90.54
42,Y,UTOT,2008-04-01,70.61
42,Y,UTOT,2008-07-01,84.25
42,Y,UTOT,2008-10-01,88.51
42,Y,UTOT,2009-01-01,81.03
42,Y,UTOT,2009-04-01,91.24
42,Y,UTOT,2009-07-01,91.98
42,Y,UTOT,2009-10-01,87.4
42,Y,UTOT,2010-01-01,87.96
42,Y,UTOT,2010-04-01,91.53
42,Y,UTOT,2010-07-01,94.02
42,Y,UTOT,2010-10-01,90.56
42,Y,UTOT,2011-01-01,105.66
42,Y,UTOT,2011-04-01,99.5
42,Y,UTOT,2011-07-01,97.27
42,Y,UTOT,2011-10-01,100.17
42,Y,UTOT,2012-01-01,88.56
42,Y,UTOT,2012-04-01,93.58
42,Y,UTOT,2012-07-01,95.82
42,Y,UTOT,2012-10-01,96.44
42,Y,UTOT,2013-01-01,90.28
42,Y,UTOT,2013-04-01,94.54
42,Y,UTOT,2013-07-01,95.39
42,Y,UTOT,2013-10-01,104.49
42,Y,UTOT,2014-01-01,101.27
42,Y,UTOT,2014-04-01,96.29
42,Y,UTOT,2014-07-01,98.52
42,Y,UTOT,2014-10-01,93.24
42,Y,UTOT,2015-01-01,91.84
42,Y,UTOT,2015-04-01,96.21
42,Y,UTOT,2015-07-01,96.55
42,Y,UTOT,2015-10-01,94.39
42,Y,UTOT,2016-01-01,98.04
42,Y,UTOT,2016-04-01,96.43
42,Y,UTOT,2016-07-01,105.02
42,Y,UTOT,2016-10-01,98.08
42,Y,UTOT,2017-01-01,98.5
42,Y,UTOT,2017-04-01,99.05
