D0,date,value
E2,2006-07-01,54048.04490699847
E2,2006-10-01,60624.5129283603
E2,2007-01-01,60067.14446839017
E2,2007-04-01,64767.451774436086
E2,2007-07-01,67522.6779734511
E2,2007-10-01,62445.16305840054
E2,2008-01-01,68508.22706692018
E2,2008-04-01,74699.52511680181
E2,2008-07-01,76263.33716452864
E2,2008-10-01,61988.12405046828
E2,2009-01-01,57337.15454462421
E2,2009-04-01,60739.08690703732
E2,2009-07-01,60739.81260295781
E2,2009-10-01,66724.65521479245
E2,2010-01-01,73744.25244139713
E2,2010-04-01,75315.78349630325
E2,2010-07-01,71524.53427489533
E2,2010-10-01,82100.38152032907
E2,2011-01-01,86929.94578202255
E2,2011-04-01,81177.95870280014
E2,2011-07-01,74470.45573118154
E2,2011-10-01,78908.21973824152
E2,2012-01-01,79902.02526394925
E2,2012-04-01,78914.86674621076
E2,2012-07-01,83609.10911332232
E2,2012-10-01,81588.7341691418
E2,2013-01-01,84578.53447232746
E2,2013-04-01,104041.25473886819
E2,2013-07-01,87593.7243617648
E2,2013-10-01,81945.37650712249
E2,2014-01-01,82455.56176248427
E2,2014-04-01,75512.8686945622
E2,2014-07-01,74537.99615893875
E2,2014-10-01,83656.02108171146
E2,2015-01-01,77876.24866520979
E2,2015-04-01,72572.95332659844
E2,2015-07-01,76342.48178327834
E2,2015-10-01,79985.52939038846
E2,2016-01-01,74541.44222980159
E2,2016-04-01,83903.72675373367
E2,2016-07-01,81535.86087694165
E2,2016-10-01,89094.63396907838
E2,2017-01-01,77916.37865518166
E2,2017-04-01,83474.72334334943
E2,2017-07-01,81387.68460666225
E2,2017-10-01,88397.71459454663
E2,2018-01-01,88962.75224556623
E2,2018-04-01,88727.03195382196
E2,2018-07-01,84356.5074762534
E2,2018-10-01,84966.34951013431
E2,2019-01-01,82481.87894208444
E2,2019-04-01,88076.71781411477
E2,2019-07-01,91885.63557885696
E2,2019-10-01,86898.01848388684
E2,2020-01-01,83284.04696013253
E2,2020-04-01,82708.25351638842
E2,2020-07-01,87833.93710743311
E2,2020-10-01,85563.72498391959
E2,2021-01-01,97182.40858010812
E2,2021-04-01,101515.05063032724
E2,2021-07-01,104150.85113943207
E2,2021-10-01,107174.23127962247
E2,2022-01-01,122168.9296685379
E2,2022-04-01,102682.64958002327
E2,2022-07-01,121827.61918571468
E2,2022-10-01,118885.1253385884
E2,2023-01-01,118121.32825839968
E2,2023-04-01,109272.520717527
E2,2023-07-01,100268.97669392361
E2,2023-10-01,105174.0957187031
E2,2024-01-01,113801.78185401217
E2,2024-04-01,111643.12341451
E2,2024-07-01,101876.56900516
E2,2024-10-01,114734.0172866
E2,2025-01-01,147281.444780958
E2,2025-04-01,118436.14095614
E2,2025-07-01,118738.233612977
E2,2025-10-01,129378.13383153749
E3,1985-01-01,6941.320182094399
E3,1985-04-01,6817.074720997085
E3,1985-07-01,7466.620957724414
E3,1985-10-01,6637.895243788988
E3,1986-01-01,7375.482789128514
E3,1986-04-01,7036.428668964342
E3,1986-07-01,7326.905423817837
E3,1986-10-01,6349.618501344519
E3,1987-01-01,7219.457000518925
E3,1987-04-01,7057.6218804860355
E3,1987-07-01,8104.035558321946
E3,1987-10-01,6693.1917233148515
E3,1988-01-01,7685.88137114075
E3,1988-04-01,7361.598882361866
E3,1988-07-01,8152.811195665363
E3,1988-10-01,7221.227055112068
E3,1989-01-01,8428.453764117883
E3,1989-04-01,8557.095766841829
E3,1989-07-01,9321.90408395722
E3,1989-10-01,8032.051306961337
E3,1990-01-01,8793.709054403393
E3,1990-04-01,8679.183874552808
E3,1990-07-01,9262.058149526594
E3,1990-10-01,7845.504225993701
E3,1991-01-01,9113.842043200957
E3,1991-04-01,9081.647235676899
E3,1991-07-01,9826.763920972331
E3,1991-10-01,8630.929171971584
E3,1992-01-01,10473.88398021085
E3,1992-04-01,10111.93510154079
E3,1992-07-01,10848.666702898889
E3,1992-10-01,9912.681812114874
E3,1993-01-01,11189.346149887988
E3,1993-04-01,11071.24703978014
E3,1993-07-01,11815.725151563312
E3,1993-10-01,10926.378849210398
E3,1994-01-01,11567.774394200924
E3,1994-04-01,10565.265733653247
E3,1994-07-01,11182.573035909427
E3,1994-10-01,10124.847098342896
E3,1995-01-01,10833.37710991344
E3,1995-04-01,10774.213916555305
E3,1995-07-01,11682.67825519682
E3,1995-10-01,10378.793417498026
E3,1996-01-01,12140.646378003494
E3,1996-04-01,11711.106074669082
E3,1996-07-01,12440.346074429923
E3,1996-10-01,11562.159111950976
E3,1997-01-01,14090.238565071613
E3,1997-04-01,14089.423064904344
E3,1997-07-01,15172.443626223987
E3,1997-10-01,13863.461977196965
E3,1998-01-01,15222.455543797494
E3,1998-04-01,15689.570467942835
E3,1998-07-01,16427.390664340794
E3,1998-10-01,15123.310404289014
E3,1999-01-01,16532.303645063195
E3,1999-04-01,17014.48063534957
E3,1999-07-01,17875.373493659157
E3,1999-10-01,17497.44194681363
E3,2000-01-01,19468.31757455705
E3,2000-04-01,19795.25680611095
E3,2000-07-01,20504.67714656699
E3,2000-10-01,19815.35921950864
E3,2001-01-01,19781.34813760686
E3,2001-04-01,19795.79324306243
E3,2001-07-01,19214.49398485556
E3,2001-10-01,17603.02601693585
E3,2002-01-01,18796.597232456785
E3,2002-04-01,18381.306908352017
E3,2002-07-01,18857.735134910174
E3,2002-10-01,17706.763519187483
E3,2003-01-01,17489.984068723552
E3,2003-04-01,17875.454854496773
E3,2003-07-01,19068.01178945883
E3,2003-10-01,18894.297144425043
E3,2004-01-01,19467.6902624786
E3,2004-04-01,19564.600371573844
E3,2004-07-01,19966.660502557253
E3,2004-10-01,19626.784913057338
E3,2005-01-01,20626.823456951297
E3,2005-04-01,21101.10251229299
E3,2005-07-01,22667.04596663708
E3,2005-10-01,21977.394083504845
E3,2006-01-01,22806.934682141466
E3,2006-04-01,22669.09096336445
E3,2006-07-01,24018.52495452553
E3,2006-10-01,23690.84549669932
E3,2007-01-01,25467.96681238909
E3,2007-04-01,26420.15753364828
E3,2007-07-01,27248.19747207093
E3,2007-10-01,27712.46396074342
E3,2008-01-01,26672.196392137048
E3,2008-04-01,26688.911453637196
E3,2008-07-01,27856.320649019424
E3,2008-10-01,28521.303534404633
E3,2009-01-01,25722.02372966409
E3,2009-04-01,25728.750878111823
E3,2009-07-01,27495.032749421836
E3,2009-10-01,26682.805245764404
E3,2010-01-01,25794.40046404594
E3,2010-04-01,26245.47733246551
E3,2010-07-01,26849.395541774546
E3,2010-10-01,26437.456092874934
E3,2011-01-01,25631.848101278905
E3,2011-04-01,25244.35944006652
E3,2011-07-01,25344.73480521962
E3,2011-10-01,25998.173473172803
E3,2012-01-01,27106.00038730089
E3,2012-04-01,27835.655312871862
E3,2012-07-01,29385.238139058503
E3,2012-10-01,30750.01220745072
E3,2013-01-01,27306.894812066937
E3,2013-04-01,28657.743916978146
E3,2013-07-01,29962.830809061586
E3,2013-10-01,30325.528011368166
E3,2014-01-01,30172.096313581053
E3,2014-04-01,29395.63644652511
E3,2014-07-01,31005.684083646993
E3,2014-10-01,31399.95480835364
E3,2015-01-01,28530.32549846073
E3,2015-04-01,28345.10426056821
E3,2015-07-01,31492.68979980691
E3,2015-10-01,32917.892312382915
E3,2016-01-01,29011.60580061906
E3,2016-04-01,30021.668906006464
E3,2016-07-01,31270.21882001044
E3,2016-10-01,34781.53493228706
E3,2017-01-01,29210.10496432305
E3,2017-04-01,29542.47536164074
E3,2017-07-01,32581.46272849095
E3,2017-10-01,33058.804306963444
E3,2018-01-01,33333.66254094542
E3,2018-04-01,33966.86414865462
E3,2018-07-01,34135.67699336569
E3,2018-10-01,34313.12223979485
E3,2019-01-01,33677.67076885619
E3,2019-04-01,33040.21293686254
E3,2019-07-01,33379.03244552434
E3,2019-10-01,33778.08387212923
E3,2020-01-01,29592.85300626494
E3,2020-04-01,25057.681036226975
E3,2020-07-01,25750.526433551935
E3,2020-10-01,30642.7455129448
E3,2021-01-01,27859.802177578917
E3,2021-04-01,29919.59162570616
E3,2021-07-01,31969.27989123508
E3,2021-10-01,37028.59146337563
E3,2022-01-01,32466.855635640684
E3,2022-04-01,36403.5061506325
E3,2022-07-01,38323.09253619433
E3,2022-10-01,40565.61592496501
E3,2023-01-01,37656.71461617177
E3,2023-04-01,38127.8740501522
E3,2023-07-01,38943.99431148809
E3,2023-10-01,38304.96118304957
E3,2024-01-01,38661.30804240779
E3,2024-04-01,41741.06226620779
E3,2024-07-01,40848.99225155785
E3,2024-10-01,42618.56554709912
E3,2025-01-01,39248.57290176674
E3,2025-04-01,40296.41104657083
E3,2025-07-01,41782.09010185119
E3,2025-10-01,40672.6740183015
E4,1985-01-01,6359.7
E4,1985-04-01,6241.8
E4,1985-07-01,6131.3
E4,1985-10-01,5898.2
E4,1986-01-01,5910.9
E4,1986-04-01,5785.1
E4,1986-07-01,5880.8
E4,1986-10-01,5703.2
E4,1987-01-01,5923.7
E4,1987-04-01,5950.4
E4,1987-07-01,6227.3
E4,1987-10-01,6130.4
E4,1988-01-01,6745.2
E4,1988-04-01,6682.8
E4,1988-07-01,6852.4
E4,1988-10-01,6985.1
E4,1989-01-01,8357.7
E4,1989-04-01,8807.2
E4,1989-07-01,8826.4
E4,1989-10-01,8817.9
E4,1990-01-01,9482.59281304
E4,1990-04-01,9812.49690413
E4,1990-07-01,9704.19183253
E4,1990-10-01,9501.77830213
E4,1991-01-01,9695.35748536
E4,1991-04-01,9757.97019372
E4,1991-07-01,9574.61764416
E4,1991-10-01,9363.70062956
E4,1992-01-01,9252.78082506
E4,1992-04-01,9121.42397036
E4,1992-07-01,9057.70613092
E4,1992-10-01,8730.87659485
E4,1993-01-01,9455.11705417
E4,1993-04-01,9190.6072016
E4,1993-07-01,8795.33567026
E4,1993-10-01,9093.09951935
E4,1994-01-01,8572.60450548
E4,1994-04-01,8779.29427821
E4,1994-07-01,9101.17530493
E4,1994-10-01,9573.68775452
E4,1995-01-01,9166.59409258
E4,1995-04-01,9103.45104692
E4,1995-07-01,9194.60353026
E4,1995-10-01,9337.50677298
E4,1996-01-01,9473.25144202
E4,1996-04-01,9893.03514882
E4,1996-07-01,9919.21244145
E4,1996-10-01,11006.77198181
E4,1997-01-01,12332.38816035
E4,1997-04-01,12412.32940115
E4,1997-07-01,12649.687786
E4,1997-10-01,12727.68619392
E4,1998-01-01,14772.21576123
E4,1998-04-01,21035.15002539
E4,1998-07-01,15004.677634279999
E4,1998-10-01,15801.42035132
E4,1999-01-01,12508.11405353
E4,1999-04-01,21261.13215762
E4,1999-07-01,20550.39682557
E4,1999-10-01,20745.6456757
E4,2000-01-01,23415.46174194
E4,2000-04-01,24481.69700943
E4,2000-07-01,24868.01663401
E4,2000-10-01,31216.77854583
E4,2001-01-01,22290.94612548
E4,2001-04-01,24523.97990103
E4,2001-07-01,19011.53249159
E4,2001-10-01,23307.24351693
E4,2002-01-01,15392.20515204
E4,2002-04-01,17969.92276476
E4,2002-07-01,15435.34100475
E4,2002-10-01,16807.44152996
E4,2003-01-01,20045.90070169
E4,2003-04-01,22506.6394747
E4,2003-07-01,20452.8260574
E4,2003-10-01,22824.71818007
E4,2004-01-01,23169.54152758
E4,2004-04-01,23379.67518463
E4,2004-07-01,21815.96425328
E4,2004-10-01,22466.26745896
E4,2005-01-01,27494.87489247
E4,2005-04-01,29923.35376004
E4,2005-07-01,36179.13926073
E4,2005-10-01,36160.55780873
E4,2006-01-01,30696.09223477
E4,2006-04-01,33704.6396168
E4,2006-07-01,33303.68784615
E4,2006-10-01,41938.41987149
E4,2007-01-01,29168.39017497
E4,2007-04-01,44890.38292631
E4,2007-07-01,40304.0487406
E4,2007-10-01,37113.09840053
E4,2008-01-01,22779.44873511
E4,2008-04-01,26920.74883765
E4,2008-07-01,19895.01434577
E4,2008-10-01,26963.5805903
E4,2009-01-01,23560.40254955
E4,2009-04-01,29588.24985272
E4,2009-07-01,22195.58675261
E4,2009-10-01,28445.84219125
E4,2010-01-01,29358.46391108875
E4,2010-04-01,35372.93286325375
E4,2010-07-01,31929.23336206875
E4,2010-10-01,33788.15860602875
E4,2011-01-01,19212.2027356425
E4,2011-04-01,26230.951943712502
E4,2011-07-01,22069.6184638975
E4,2011-10-01,30621.1668263175
E4,2012-01-01,21067.29065637144
E4,2012-04-01,34821.21573754445
E4,2012-07-01,26770.27987836405
E4,2012-10-01,33732.78117676788
E4,2013-01-01,25832.041696526383
E4,2013-04-01,29650.75476779108
E4,2013-07-01,28348.713402903923
E4,2013-10-01,29412.33540996712
E4,2014-01-01,29674.68046593641
E4,2014-04-01,38589.3520756928
E4,2014-07-01,32892.01835307499
E4,2014-10-01,39329.7625779676
E4,2015-01-01,28159.093870428864
E4,2015-04-01,38286.72000335199
E4,2015-07-01,34204.18321254148
E4,2015-10-01,39465.17107719728
E4,2016-01-01,33309.30632475083
E4,2016-04-01,38687.98436999127
E4,2016-07-01,33394.729272071396
E4,2016-10-01,40336.68617818171
E4,2017-01-01,35609.33823872647
E4,2017-04-01,42878.53313635535
E4,2017-07-01,38037.83484188533
E4,2017-10-01,53481.26943008472
E4,2018-01-01,38285.83248995034
E4,2018-04-01,49320.24581556688
E4,2018-07-01,40140.08236304942
E4,2018-10-01,50827.87033271273
E4,2019-01-01,33549.63348791641
E4,2019-04-01,43589.70292600175
E4,2019-07-01,39766.56049895954
E4,2019-10-01,52929.1501602711
E4,2020-01-01,34772.78634449096
E4,2020-04-01,34662.28243123363
E4,2020-07-01,35751.83939963329
E4,2020-10-01,28543.753828798184
E4,2021-01-01,36459.12805643671
E4,2021-04-01,39366.72945377553
E4,2021-07-01,41629.49489964049
E4,2021-10-01,43475.44749810752
E4,2022-01-01,34740.22571265104
E4,2022-04-01,41951.07181284032
E4,2022-07-01,42874.15329416266
E4,2022-10-01,53405.2703619851
E4,2023-01-01,42974.49548760678
E4,2023-04-01,51310.2059537778
E4,2023-07-01,52936.01705239756
E4,2023-10-01,43352.57023675986
E4,2024-01-01,47846.86792707318
E4,2024-04-01,55155.77303367943
E4,2024-07-01,49695.52950611072
E4,2024-10-01,55773.7642863102
E4,2025-01-01,48951.57259294254
E4,2025-04-01,51638.31911685231
E4,2025-07-01,50280.69239122441
E4,2025-10-01,54299.64833282045
E5,1985-01-01,0
E5,1985-04-01,0
E5,1985-07-01,0
E5,1985-10-01,0
E5,1986-01-01,0
E5,1986-04-01,0
E5,1986-07-01,0
E5,1986-10-01,0
E5,1987-01-01,0
E5,1987-04-01,0
E5,1987-07-01,0
E5,1987-10-01,0
E5,1988-01-01,0
E5,1988-04-01,0
E5,1988-07-01,0
E5,1988-10-01,0
E5,1989-01-01,0
E5,1989-04-01,0
E5,1989-07-01,0
E5,1989-10-01,0
E5,1990-01-01,244.29281304000003
E5,1990-04-01,245.99690413
E5,1990-07-01,251.09183253
E5,1990-10-01,259.57830213
E5,1991-01-01,271.45748536
E5,1991-04-01,280.27019372
E5,1991-07-01,286.01764416
E5,1991-10-01,288.70062956
E5,1992-01-01,344.88082506
E5,1992-04-01,345.42397036000006
E5,1992-07-01,347.90613092000007
E5,1992-10-01,350.77659485
E5,1993-01-01,370.71705417
E5,1993-04-01,374.3072016
E5,1993-07-01,378.83567026
E5,1993-10-01,382.29951935
E5,1994-01-01,401.60450548
E5,1994-04-01,405.89427821
E5,1994-07-01,412.77530493
E5,1994-10-01,419.78775452
E5,1995-01-01,426.64409258
E5,1995-04-01,431.00104692
E5,1995-07-01,433.05353026
E5,1995-10-01,430.35677297999996
E5,1996-01-01,432.90144202
E5,1996-04-01,428.58514882
E5,1996-07-01,428.06244144999994
E5,1996-10-01,428.62198180999997
E5,1997-01-01,440.28816035
E5,1997-04-01,442.22940114999994
E5,1997-07-01,445.187786
E5,1997-10-01,446.18619392
E5,1998-01-01,445.61576123
E5,1998-04-01,446.95002539000006
E5,1998-07-01,451.17763428
E5,1998-10-01,455.32035132
E5,1999-01-01,459.13905353
E5,1999-04-01,462.35715762
E5,1999-07-01,465.32182557
E5,1999-10-01,465.07067570000004
E5,2000-01-01,461.26174194
E5,2000-04-01,466.09700942999996
E5,2000-07-01,479.81663401
E5,2000-10-01,499.47854583000003
E5,2001-01-01,558.87112548
E5,2001-04-01,573.70490103
E5,2001-07-01,578.95749159
E5,2001-10-01,570.76851693
E5,2002-01-01,559.48015204
E5,2002-04-01,549.09776476
E5,2002-07-01,554.61600475
E5,2002-10-01,564.41652996
E5,2003-01-01,579.45070169
E5,2003-04-01,593.6894747
E5,2003-07-01,602.5760574
E5,2003-10-01,606.36818007
E5,2004-01-01,609.21652758
E5,2004-04-01,607.35018463
E5,2004-07-01,607.53925328
E5,2004-10-01,608.14245896
E5,2005-01-01,609.76322143
E5,2005-04-01,613.01720293
E5,2005-07-01,618.6117584
E5,2005-10-01,625.5699403
E5,2006-01-01,654.67069555
E5,2006-04-01,657.74428986
E5,2006-07-01,655.0737649299999
E5,2006-10-01,647.33677314
E5,2007-01-01,615.1320372600001
E5,2007-04-01,610.7285456100001
E5,2007-07-01,615.92415152
E5,2007-10-01,630.93034578
E5,2008-01-01,650.79313754
E5,2008-04-01,669.87873904
E5,2008-07-01,684.8326736
E5,2008-10-01,695.49239343
E5,2009-01-01,704.23724043
E5,2009-04-01,709.87535233
E5,2009-07-01,716.49194768
E5,2009-10-01,723.31128369
E5,2010-01-01,733.00755244
E5,2010-04-01,733.04477123
E5,2010-07-01,727.5967580100001
E5,2010-10-01,716.78464623
E5,2011-01-01,693.90229461
E5,2011-04-01,679.1764139300001
E5,2011-07-01,668.8020891300001
E5,2011-10-01,663.1622631800001
E5,2012-01-01,617.83392606
E5,2012-04-01,616.51007048
E5,2012-07-01,617.54322972
E5,2012-10-01,619.27344668
E5,2013-01-01,625.71578752
E5,2013-04-01,627.54788638
E5,2013-07-01,625.1563253
E5,2013-10-01,618.19084345
E5,2014-01-01,611.0855983
E5,2014-04-01,610.44910758
E5,2014-07-01,615.7090606
E5,2014-10-01,628.50576513
E5,2015-01-01,641.81525657
E5,2015-04-01,659.14759286
E5,2015-07-01,670.3349888
E5,2015-10-01,675.21836165
E5,2016-01-01,678.51404661
