D0,D1,D2,date,value
A0,DT,E,2022-04-01,256.71499239600246
A0,DT,E,2022-07-01,256.8171971828722
A0,DT,E,2022-10-01,312.9449866274256
A0,DT,E,2023-01-01,238.17996177473628
A0,DT,E,2023-04-01,288.9388000359125
A0,DT,E,2023-07-01,249.46021260002874
A0,DT,E,2023-10-01,284.82408326601563
A0,DT,E,2024-01-01,422.1280517804024
A0,DT,E,2024-04-01,332.6706659494623
A0,DT,E,2024-07-01,330.74504645417335
A0,DT,E,2024-10-01,257.39505106496847
A0,DT,E,2025-01-01,250.3801625304843
A0,DT,E,2025-04-01,296.1814992507183
A0,DT,E,2025-07-01,352.83620807663334
A0,DT,E,2025-10-01,286.709309019313
A0,DT,S,2012-01-01,166.62415650993339
A0,DT,S,2012-04-01,166.64571347133364
A0,DT,S,2012-07-01,168.52169827193433
A0,DT,S,2012-10-01,171.2814535748389
A0,DT,S,2013-01-01,147.91096911472368
A0,DT,S,2013-04-01,140.21093477528893
A0,DT,S,2013-07-01,140.63531149886597
A0,DT,S,2013-10-01,150.03589094382897
A0,DT,S,2014-01-01,144.8848284109115
A0,DT,S,2014-04-01,130.0114910870485
A0,DT,S,2014-07-01,159.33859171412655
A0,DT,S,2014-10-01,139.75785287960787
A0,DT,S,2015-01-01,136.0812225696974
A0,DT,S,2015-04-01,127.36811218468091
A0,DT,S,2015-07-01,175.98509310866973
A0,DT,S,2015-10-01,152.99249851649768
A0,DT,S,2016-01-01,126.71995179398544
A0,DT,S,2016-04-01,124.54596151307356
A0,DT,S,2016-07-01,105.20175516157633
A0,DT,S,2016-10-01,135.0354544845723
A0,DT,S,2017-01-01,132.59249388977565
A0,DT,S,2017-04-01,119.61878551266173
A0,DT,S,2017-07-01,101.95846879097923
A0,DT,S,2017-10-01,145.84884322492314
A0,DT,S,2018-01-01,114.66078689752351
A0,DT,S,2018-04-01,148.98696047869365
A0,DT,S,2018-07-01,103.19264437669361
A0,DT,S,2018-10-01,131.3976200022728
A0,DT,S,2019-01-01,202.2731365242821
A0,DT,S,2019-04-01,153.71664305184316
A0,DT,S,2019-07-01,94.47958039723676
A0,DT,S,2019-10-01,146.8638046177943
A0,DT,S,2020-01-01,146.98616328132678
A0,DT,S,2020-04-01,123.25726131847864
A0,DT,S,2020-07-01,89.42980055800555
A0,DT,S,2020-10-01,132.3836367601675
A0,DT,S,2021-01-01,85.52387222338893
A0,DT,S,2021-04-01,103.22909146058953
A0,DT,S,2021-07-01,83.3567539170412
A0,DT,S,2021-10-01,108.03595215391255
A0,DT,S,2022-01-01,62.44409944490326
A0,DT,S,2022-04-01,132.84149526814247
A0,DT,S,2022-07-01,129.43264632097038
A0,DT,S,2022-10-01,140.54518211051035
A0,DT,S,2023-01-01,53.67687983412742
A0,DT,S,2023-04-01,70.8406646452215
A0,DT,S,2023-07-01,47.76631319410777
A0,DT,S,2023-10-01,81.62709215734995
A0,DT,S,2024-01-01,210.0243783517829
A0,DT,S,2024-04-01,172.87695500198487
A0,DT,S,2024-07-01,256.6272432619055
A0,DT,S,2024-10-01,54.89801960051145
A0,DT,S,2025-01-01,87.21454768605287
A0,DT,S,2025-04-01,141.28303059693968
A0,DT,S,2025-07-01,182.52493468133076
A0,DT,S,2025-10-01,115.16318060532086
A0,F,A,2012-01-01,15.372515770427887
A0,F,A,2012-04-01,2.2497448413135634
A0,F,A,2012-07-01,2.1702956769312474
A0,F,A,2012-10-01,7.285420884920025
A0,F,A,2013-01-01,8.47918717559485
A0,F,A,2013-04-01,2.863768939773347
A0,F,A,2013-07-01,15.110489276186922
A0,F,A,2013-10-01,7.644795451169134
A0,F,A,2014-01-01,7.226433107522358
A0,F,A,2014-04-01,9.338443785598852
A0,F,A,2014-07-01,2.069606297101355
A0,F,A,2014-10-01,2.969638027077921
A0,F,A,2015-01-01,2.0663236715188615
A0,F,A,2015-04-01,14.109786117817087
A0,F,A,2015-07-01,2.8033202241814656
A0,F,A,2015-10-01,23.195140876143938
A0,F,A,2016-01-01,3.1027298889551282
A0,F,A,2016-04-01,4.6227664081584265
A0,F,A,2016-07-01,10.419632006924774
A0,F,A,2016-10-01,3.756315518186705
A0,F,A,2017-01-01,2.488810238805674
A0,F,A,2017-04-01,9.430575373494639
A0,F,A,2017-07-01,2.7000854196341906
A0,F,A,2017-10-01,1.5736100104182145
A0,F,A,2018-01-01,4.0516153826588335
A0,F,A,2018-04-01,2.789350756982441
A0,F,A,2018-07-01,7.455148004646746
A0,F,A,2018-10-01,3.612880750356561
A0,F,A,2019-01-01,2.8738247786398006
A0,F,A,2019-04-01,2.195757183865941
A0,F,A,2019-07-01,3.365154211625144
A0,F,A,2019-10-01,2.799191030229566
A0,F,A,2020-01-01,2.4788359245959244
A0,F,A,2020-04-01,2.4888932779638004
A0,F,A,2020-07-01,2.110013564572786
A0,F,A,2020-10-01,2.5000346864933163
A0,F,A,2021-01-01,2.295915079566761
A0,F,A,2021-04-01,1.9690805936401177
A0,F,A,2021-07-01,1.6599255657945335
A0,F,A,2021-10-01,1.5474528952084559
A0,F,A,2022-01-01,2.231238606184625
A0,F,A,2022-04-01,2.6215107845287426
A0,F,A,2022-07-01,2.153698814615634
A0,F,A,2022-10-01,1.6132730097240437
A0,F,A,2023-01-01,4.095420447
A0,F,A,2023-04-01,1.4807404119999996
A0,F,A,2023-07-01,1.249766584255
A0,F,A,2023-10-01,0.94616319459625
A0,F,A,2024-01-01,1.1111193804998125
A0,F,A,2024-04-01,1.33067330898
A0,F,A,2024-07-01,1.1082341220000003
A0,F,A,2024-10-01,1.308405330567
A0,F,A,2025-01-01,1.414261828481
A0,F,A,2025-04-01,1.831466621037
A0,F,A,2025-07-01,1.548869792609
A0,F,A,2025-10-01,1.875969955819
A0,F,E,2012-01-01,75.22260482320914
A0,F,E,2012-04-01,71.38132531144502
A0,F,E,2012-07-01,74.98060030102681
A0,F,E,2012-10-01,80.43264414130788
A0,F,E,2013-01-01,75.7180595088991
A0,F,E,2013-04-01,81.78082526271118
A0,F,E,2013-07-01,77.15361472694492
A0,F,E,2013-10-01,79.52862902280181
A0,F,E,2014-01-01,77.38017223181726
A0,F,E,2014-04-01,79.26217853448726
A0,F,E,2014-07-01,77.27044489579626
A0,F,E,2014-10-01,78.69011237397795
A0,F,E,2015-01-01,88.5728080945713
A0,F,E,2015-04-01,83.3767103822297
A0,F,E,2015-07-01,98.54088000530348
A0,F,E,2015-10-01,94.04392501812187
A0,F,E,2016-01-01,95.78797885385168
A0,F,E,2016-04-01,88.92809134240464
A0,F,E,2016-07-01,85.78397181434948
A0,F,E,2016-10-01,95.59554825870292
A0,F,E,2017-01-01,89.58254156548497
A0,F,E,2017-04-01,88.22041128659362
A0,F,E,2017-07-01,89.47211883497305
A0,F,E,2017-10-01,91.82481549913025
A0,F,E,2018-01-01,95.04229647752484
A0,F,E,2018-04-01,97.1336693646306
A0,F,E,2018-07-01,96.41689240115691
A0,F,E,2018-10-01,100.03930435528088
A0,F,E,2019-01-01,99.65884910704996
A0,F,E,2019-04-01,101.51876494909278
A0,F,E,2019-07-01,92.01413063562366
A0,F,E,2019-10-01,92.13516724249821
A0,F,E,2020-01-01,102.00141205592992
A0,F,E,2020-04-01,85.45489398141328
A0,F,E,2020-07-01,74.13645585475626
A0,F,E,2020-10-01,76.64359665546968
A0,F,E,2021-01-01,75.31746320444337
A0,F,E,2021-04-01,77.04964972809883
A0,F,E,2021-07-01,76.85559791937563
A0,F,E,2021-10-01,76.09643143826248
A0,F,E,2022-01-01,76.81867365180905
A0,F,E,2022-04-01,77.596488203916
A0,F,E,2022-07-01,90.66213059443669
