NOGA,ADJUSTMENT,INDICATOR_KE,date,value
4719_474-479,Y,UTOT,2000-07-01,88.36
4719_474-479,Y,UTOT,2000-08-01,88.43
4719_474-479,Y,UTOT,2000-09-01,88.99
4719_474-479,Y,UTOT,2000-10-01,90.25
4719_474-479,Y,UTOT,2000-11-01,91.86
4719_474-479,Y,UTOT,2000-12-01,91.29
4719_474-479,Y,UTOT,2001-01-01,89.41
4719_474-479,Y,UTOT,2001-02-01,89.78
4719_474-479,Y,UTOT,2001-03-01,89.85
4719_474-479,Y,UTOT,2001-04-01,89.96
4719_474-479,Y,UTOT,2001-05-01,90.83
4719_474-479,Y,UTOT,2001-06-01,92.46
4719_474-479,Y,UTOT,2001-07-01,91.35
4719_474-479,Y,UTOT,2001-08-01,90.8
4719_474-479,Y,UTOT,2001-09-01,92.83
4719_474-479,Y,UTOT,2001-10-01,87.75
4719_474-479,Y,UTOT,2001-11-01,92.04
4719_474-479,Y,UTOT,2001-12-01,92.3
4719_474-479,Y,UTOT,2002-01-01,90.8
4719_474-479,Y,UTOT,2002-02-01,91.47
4719_474-479,Y,UTOT,2002-03-01,92.13
4719_474-479,Y,UTOT,2002-04-01,90.03
4719_474-479,Y,UTOT,2002-05-01,90.42
4719_474-479,Y,UTOT,2002-06-01,89.18
4719_474-479,Y,UTOT,2002-07-01,90.09
4719_474-479,Y,UTOT,2002-08-01,90.59
4719_474-479,Y,UTOT,2002-09-01,89.74
4719_474-479,Y,UTOT,2002-10-01,89.38
4719_474-479,Y,UTOT,2002-11-01,89.24
4719_474-479,Y,UTOT,2002-12-01,90.15
4719_474-479,Y,UTOT,2003-01-01,89.87
4719_474-479,Y,UTOT,2003-02-01,88.83
4719_474-479,Y,UTOT,2003-03-01,89.77
4719_474-479,Y,UTOT,2003-04-01,89.91
4719_474-479,Y,UTOT,2003-05-01,89.77
4719_474-479,Y,UTOT,2003-06-01,88.01
4719_474-479,Y,UTOT,2003-07-01,89.35
4719_474-479,Y,UTOT,2003-08-01,85.39
4719_474-479,Y,UTOT,2003-09-01,91.1
4719_474-479,Y,UTOT,2003-10-01,91.42
4719_474-479,Y,UTOT,2003-11-01,88.07
4719_474-479,Y,UTOT,2003-12-01,90.65
4719_474-479,Y,UTOT,2004-01-01,93.03
4719_474-479,Y,UTOT,2004-02-01,91.55
4719_474-479,Y,UTOT,2004-03-01,89.98
4719_474-479,Y,UTOT,2004-04-01,90.58
4719_474-479,Y,UTOT,2004-05-01,90.85
4719_474-479,Y,UTOT,2004-06-01,91.23
4719_474-479,Y,UTOT,2004-07-01,89.72
4719_474-479,Y,UTOT,2004-08-01,89.22
4719_474-479,Y,UTOT,2004-09-01,89.63
4719_474-479,Y,UTOT,2004-10-01,89.24
4719_474-479,Y,UTOT,2004-11-01,90.58
4719_474-479,Y,UTOT,2004-12-01,89.02
4719_474-479,Y,UTOT,2005-01-01,91.26
4719_474-479,Y,UTOT,2005-02-01,92.85
4719_474-479,Y,UTOT,2005-03-01,93.77
4719_474-479,Y,UTOT,2005-04-01,92.39
4719_474-479,Y,UTOT,2005-05-01,89.73
4719_474-479,Y,UTOT,2005-06-01,93.35
4719_474-479,Y,UTOT,2005-07-01,92.87
4719_474-479,Y,UTOT,2005-08-01,92.25
4719_474-479,Y,UTOT,2005-09-01,90.89
4719_474-479,Y,UTOT,2005-10-01,93.47
4719_474-479,Y,UTOT,2005-11-01,92.49
4719_474-479,Y,UTOT,2005-12-01,91.28
4719_474-479,Y,UTOT,2006-01-01,93.29
4719_474-479,Y,UTOT,2006-02-01,92.59
4719_474-479,Y,UTOT,2006-03-01,91.89
4719_474-479,Y,UTOT,2006-04-01,94.74
4719_474-479,Y,UTOT,2006-05-01,92.71
4719_474-479,Y,UTOT,2006-06-01,93.72
4719_474-479,Y,UTOT,2006-07-01,93.66
4719_474-479,Y,UTOT,2006-08-01,97.13
4719_474-479,Y,UTOT,2006-09-01,93.58
4719_474-479,Y,UTOT,2006-10-01,94.3
4719_474-479,Y,UTOT,2006-11-01,96.14
4719_474-479,Y,UTOT,2006-12-01,96.63
4719_474-479,Y,UTOT,2007-01-01,97.25
4719_474-479,Y,UTOT,2007-02-01,96.22
4719_474-479,Y,UTOT,2007-03-01,97.27
4719_474-479,Y,UTOT,2007-04-01,98.58
4719_474-479,Y,UTOT,2007-05-01,95.76
4719_474-479,Y,UTOT,2007-06-01,97.26
4719_474-479,Y,UTOT,2007-07-01,97.6
4719_474-479,Y,UTOT,2007-08-01,100.04
4719_474-479,Y,UTOT,2007-09-01,99.69
4719_474-479,Y,UTOT,2007-10-01,98.61
4719_474-479,Y,UTOT,2007-11-01,98.86
4719_474-479,Y,UTOT,2007-12-01,99.43
4719_474-479,Y,UTOT,2008-01-01,100.04
4719_474-479,Y,UTOT,2008-02-01,100.72
4719_474-479,Y,UTOT,2008-03-01,100.37
4719_474-479,Y,UTOT,2008-04-01,97.03
4719_474-479,Y,UTOT,2008-05-01,103.21
4719_474-479,Y,UTOT,2008-06-01,101.48
4719_474-479,Y,UTOT,2008-07-01,101.23
4719_474-479,Y,UTOT,2008-08-01,101.68
4719_474-479,Y,UTOT,2008-09-01,105.17
4719_474-479,Y,UTOT,2008-10-01,99.76
4719_474-479,Y,UTOT,2008-11-01,99.63
4719_474-479,Y,UTOT,2008-12-01,100.61
4719_474-479,Y,UTOT,2009-01-01,100.3
4719_474-479,Y,UTOT,2009-02-01,100.58
4719_474-479,Y,UTOT,2009-03-01,99.58
4719_474-479,Y,UTOT,2009-04-01,99.73
4719_474-479,Y,UTOT,2009-05-01,102.11
4719_474-479,Y,UTOT,2009-06-01,100.76
4719_474-479,Y,UTOT,2009-07-01,101.26
4719_474-479,Y,UTOT,2009-08-01,100.45
4719_474-479,Y,UTOT,2009-09-01,101.02
4719_474-479,Y,UTOT,2009-10-01,102.55
4719_474-479,Y,UTOT,2009-11-01,100.03
4719_474-479,Y,UTOT,2009-12-01,103.32
4719_474-479,Y,UTOT,2010-01-01,101.88
4719_474-479,Y,UTOT,2010-02-01,103.69
4719_474-479,Y,UTOT,2010-03-01,104.14
4719_474-479,Y,UTOT,2010-04-01,102.39
4719_474-479,Y,UTOT,2010-05-01,102.77
4719_474-479,Y,UTOT,2010-06-01,101.37
4719_474-479,Y,UTOT,2010-07-01,103.74
4719_474-479,Y,UTOT,2010-08-01,102.51
4719_474-479,Y,UTOT,2010-09-01,104.05
4719_474-479,Y,UTOT,2010-10-01,103.49
4719_474-479,Y,UTOT,2010-11-01,103.28
4719_474-479,Y,UTOT,2010-12-01,102.29
4719_474-479,Y,UTOT,2011-01-01,101.36
4719_474-479,Y,UTOT,2011-02-01,102.1
4719_474-479,Y,UTOT,2011-03-01,102.71
4719_474-479,Y,UTOT,2011-04-01,105.22
4719_474-479,Y,UTOT,2011-05-01,100.11
4719_474-479,Y,UTOT,2011-06-01,101.82
4719_474-479,Y,UTOT,2011-07-01,103.68
4719_474-479,Y,UTOT,2011-08-01,98.09
4719_474-479,Y,UTOT,2011-09-01,98.11
4719_474-479,Y,UTOT,2011-10-01,101.12
4719_474-479,Y,UTOT,2011-11-01,100.82
4719_474-479,Y,UTOT,2011-12-01,99.88
4719_474-479,Y,UTOT,2012-01-01,102.89
4719_474-479,Y,UTOT,2012-02-01,99.77
4719_474-479,Y,UTOT,2012-03-01,104.58
4719_474-479,Y,UTOT,2012-04-01,101.72
4719_474-479,Y,UTOT,2012-05-01,103.13
4719_474-479,Y,UTOT,2012-06-01,101.73
4719_474-479,Y,UTOT,2012-07-01,103.77
4719_474-479,Y,UTOT,2012-08-01,101.51
4719_474-479,Y,UTOT,2012-09-01,102.11
4719_474-479,Y,UTOT,2012-10-01,101.76
4719_474-479,Y,UTOT,2012-11-01,100.84
4719_474-479,Y,UTOT,2012-12-01,101.65
4719_474-479,Y,UTOT,2013-01-01,102.85
4719_474-479,Y,UTOT,2013-02-01,101.74
4719_474-479,Y,UTOT,2013-03-01,100.59
4719_474-479,Y,UTOT,2013-04-01,102.31
4719_474-479,Y,UTOT,2013-05-01,102.6
4719_474-479,Y,UTOT,2013-06-01,102.31
4719_474-479,Y,UTOT,2013-07-01,101.71
4719_474-479,Y,UTOT,2013-08-01,103.21
4719_474-479,Y,UTOT,2013-09-01,101.43
4719_474-479,Y,UTOT,2013-10-01,101.39
4719_474-479,Y,UTOT,2013-11-01,102.45
4719_474-479,Y,UTOT,2013-12-01,102.32
4719_474-479,Y,UTOT,2014-01-01,100.74
4719_474-479,Y,UTOT,2014-02-01,102.06
4719_474-479,Y,UTOT,2014-03-01,103.01
4719_474-479,Y,UTOT,2014-04-01,101.99
4719_474-479,Y,UTOT,2014-05-01,101.92
4719_474-479,Y,UTOT,2014-06-01,102.65
4719_474-479,Y,UTOT,2014-07-01,100.8
4719_474-479,Y,UTOT,2014-08-01,105.05
4719_474-479,Y,UTOT,2014-09-01,101.22
4719_474-479,Y,UTOT,2014-10-01,99.88
4719_474-479,Y,UTOT,2014-11-01,100.65
4719_474-479,Y,UTOT,2014-12-01,103.15
4719_474-479,Y,UTOT,2015-01-01,99.05
4719_474-479,Y,UTOT,2015-02-01,98.26
4719_474-479,Y,UTOT,2015-03-01,99.83
4719_474-479,Y,UTOT,2015-04-01,99.47
4719_474-479,Y,UTOT,2015-05-01,99.11
4719_474-479,Y,UTOT,2015-06-01,100.85
4719_474-479,Y,UTOT,2015-07-01,99.75
4719_474-479,Y,UTOT,2015-08-01,99.82
4719_474-479,Y,UTOT,2015-09-01,99.84
4719_474-479,Y,UTOT,2015-10-01,98.49
4719_474-479,Y,UTOT,2015-11-01,96.19
4719_474-479,Y,UTOT,2015-12-01,99.25
4719_474-479,Y,UTOT,2016-01-01,98.1
4719_474-479,Y,UTOT,2016-02-01,97.25
4719_474-479,Y,UTOT,2016-03-01,95.92
4719_474-479,Y,UTOT,2016-04-01,96.46
4719_474-479,Y,UTOT,2016-05-01,96.92
4719_474-479,Y,UTOT,2016-06-01,95.51
4719_474-479,Y,UTOT,2016-07-01,95.24
4719_474-479,Y,UTOT,2016-08-01,95.64
4719_474-479,Y,UTOT,2016-09-01,95.43
4719_474-479,Y,UTOT,2016-10-01,97.61
4719_474-479,Y,UTOT,2016-11-01,96.25
4719_474-479,Y,UTOT,2016-12-01,95.01
4719_474-479,Y,UTOT,2017-01-01,95.83
4719_474-479,Y,UTOT,2017-02-01,97.03
4719_474-479,Y,UTOT,2017-03-01,98.99
4719_474-479,Y,UTOT,2017-04-01,93.87
4719_474-479,Y,UTOT,2017-05-01,96.33
4719_474-479,Y,UTOT,2017-06-01,95.15
4719_474-479,Y,UTOT,2017-07-01,96.24
4719_474-479,Y,UTOT,2017-08-01,95.47
4719_474-479,Y,UTOT,2017-09-01,98.17
4719_474-479,Y,UTOT,2017-10-01,94.59
4719_474-479,Y,UTOT,2017-11-01,97.34
4719_474-479,Y,UTOT,2017-12-01,97.48
4719_474-479,Y,UTOT,2018-01-01,97.02
4719_474-479,Y,UTOT,2018-02-01,96.36
4719_474-479,Y,UTOT,2018-03-01,96.4
4719_474-479,Y,UTOT,2018-04-01,97.01
4719_474-479,Y,UTOT,2018-05-01,95.81
4719_474-479,Y,UTOT,2018-06-01,96.32
4719_474-479,Y,UTOT,2018-07-01,96.13
4719_474-479,Y,UTOT,2018-08-01,96.75
4719_474-479,Y,UTOT,2018-09-01,94.77
4719_474-479,Y,UTOT,2018-10-01,96.01
4719_474-479,Y,UTOT,2018-11-01,95.15
4719_474-479,Y,UTOT,2018-12-01,95.86
4719_474-479,Y,UTOT,2019-01-01,96.72
4719_474-479,Y,UTOT,2019-02-01,97.24
4719_474-479,Y,UTOT,2019-03-01,95.75
4719_474-479,Y,UTOT,2019-04-01,96.73
4719_474-479,Y,UTOT,2019-05-01,97.39
4719_474-479,Y,UTOT,2019-06-01,99.05
4719_474-479,Y,UTOT,2019-07-01,98.25
4719_474-479,Y,UTOT,2019-08-01,97.04
4719_474-479,Y,UTOT,2019-09-01,98.21
4719_474-479,Y,UTOT,2019-10-01,97.86
4719_474-479,Y,UTOT,2019-11-01,97.65
4719_474-479,Y,UTOT,2019-12-01,98.2
4719_474-479,Y,UTOT,2020-01-01,97.81
4719_474-479,Y,UTOT,2020-02-01,96.72
4719_474-479,Y,UTOT,2020-03-01,78.35
4719_474-479,Y,UTOT,2020-04-01,60.19
4719_474-479,Y,UTOT,2020-05-01,96.81
4719_474-479,Y,UTOT,2020-06-01,99.57
4719_474-479,Y,UTOT,2020-07-01,98.88
4719_474-479,Y,UTOT,2020-08-01,98.46
4719_474-479,Y,UTOT,2020-09-01,98.26
4719_474-479,Y,UTOT,2020-10-01,100.76
4719_474-479,Y,UTOT,2020-11-01,96.38
4719_474-479,Y,UTOT,2020-12-01,98.46
4719_474-479,Y,UTOT,2021-01-01,88.67
4719_474-479,Y,UTOT,2021-02-01,75.46
4719_474-479,Y,UTOT,2021-03-01,110.93
4719_474-479,Y,UTOT,2021-04-01,108.46
4719_474-479,Y,UTOT,2021-05-01,103.76
4719_474-479,Y,UTOT,2021-06-01,101.31
4719_474-479,Y,UTOT,2021-07-01,98.29
4719_474-479,Y,UTOT,2021-08-01,101.37
4719_474-479,Y,UTOT,2021-09-01,101.68
4719_474-479,Y,UTOT,2021-10-01,104.02
4719_474-479,Y,UTOT,2021-11-01,103.27
4719_474-479,Y,UTOT,2021-12-01,102.78
4719_474-479,Y,UTOT,2022-01-01,102.69
4719_474-479,Y,UTOT,2022-02-01,101.73
4719_474-479,Y,UTOT,2022-03-01,103.91
4719_474-479,Y,UTOT,2022-04-01,104.05
4719_474-479,Y,UTOT,2022-05-01,105.48
4719_474-479,Y,UTOT,2022-06-01,103.44
4719_474-479,Y,UTOT,2022-07-01,103.92
4719_474-479,Y,UTOT,2022-08-01,105.18
4719_474-479,Y,UTOT,2022-09-01,106.42
4719_474-479,Y,UTOT,2022-10-01,103.62
4719_474-479,Y,UTOT,2022-11-01,103.97
4719_474-479,Y,UTOT,2022-12-01,103.23
4719_474-479,Y,UTOT,2023-01-01,102.48
4719_474-479,Y,UTOT,2023-02-01,104.43
4719_474-479,Y,UTOT,2023-03-01,104.39
4719_474-479,Y,UTOT,2023-04-01,102.19
4719_474-479,Y,UTOT,2023-05-01,104.16
4719_474-479,Y,UTOT,2023-06-01,105.65
4719_474-479,Y,UTOT,2023-07-01,102.94
4719_474-479,Y,UTOT,2023-08-01,103.62
4719_474-479,Y,UTOT,2023-09-01,101.83
4719_474-479,Y,UTOT,2023-10-01,102.01
4719_474-479,Y,UTOT,2023-11-01,103.63
4719_474-479,Y,UTOT,2023-12-01,102.96
4719_474-479,Y,UTOT,2024-01-01,103.68
4719_474-479,Y,UTOT,2024-02-01,104.32
4719_474-479,Y,UTOT,2024-03-01,101.78
4719_474-479,Y,UTOT,2024-04-01,105.08
4719_474-479,Y,UTOT,2024-05-01,103.24
4719_474-479,Y,UTOT,2024-06-01,100.55
4719_474-479,Y,UTOT,2024-07-01,103.35
4719_474-479,Y,UTOT,2024-08-01,103.79
4719_474-479,Y,UTOT,2024-09-01,103.72
4719_474-479,Y,UTOT,2024-10-01,103.63
4719_474-479,Y,UTOT,2024-11-01,103.05
4719_474-479,Y,UTOT,2024-12-01,103.64
4719_474-479,Y,UTOT,2025-01-01,106.45
4719_474-479,Y,UTOT,2025-02-01,105.11
4719_474-479,Y,UTOT,2025-03-01,104.92
4719_474-479,Y,UTOT,2025-04-01,105.46
4719_474-479,Y,UTOT,2025-05-01,103.36
4719_474-479,Y,UTOT,2025-06-01,105.77
4719_474-479,Y,UTOT,2025-07-01,106.32
4719_474-479,Y,UTOT,2025-08-01,105.24
4719_474-479,Y,UTOT,2025-09-01,106.37
4719_474-479,Y,UTOT,2025-10-01,106.46
4719_474-479,Y,UTOT,2025-11-01,106.27
4719_474-479,Y,UTOT,2025-12-01,106.76
4719_474-479,Y,UTOT,2026-01-01,105.43
4719_474-479,Y,UTOT,2026-02-01,105.16
4719_474-479,Y,UTOT,2026-03-01,105.78
4719_474-479,Y,UTOT,2026-04-01,104.46
4719_474-479,Y,UTOT,2026-05-01,105.74
4719_474-479,Y,UTOT,2026-06-01,105.72
4719_474-479,Y,UTOT,2026-07-01,106.02
472,N,PTOT,2014-01-01,91.35
472,N,PTOT,2014-02-01,86.13
472,N,PTOT,2014-03-01,99.01
472,N,PTOT,2014-04-01,90.69
472,N,PTOT,2014-05-01,91.11
472,N,PTOT,2014-06-01,94.26
472,N,PTOT,2014-07-01,87.48
472,N,PTOT,2014-08-01,89.89
472,N,PTOT,2014-09-01,89.76
472,N,PTOT,2014-10-01,96.68
472,N,PTOT,2014-11-01,93.96
472,N,PTOT,2014-12-01,122.86
472,N,PTOT,2015-01-01,93.89
472,N,PTOT,2015-02-01,90.21
472,N,PTOT,2015-03-01,99.89
472,N,PTOT,2015-04-01,96.25
472,N,PTOT,2015-05-01,97.35
472,N,PTOT,2015-06-01,95.59
472,N,PTOT,2015-07-01,91.46
472,N,PTOT,2015-08-01,93.22
472,N,PTOT,2015-09-01,91.29
472,N,PTOT,2015-10-01,100.16
472,N,PTOT,2015-11-01,98.7
472,N,PTOT,2015-12-01,127.25
472,N,PTOT,2016-01-01,97.93
472,N,PTOT,2016-02-01,91.3
472,N,PTOT,2016-03-01,100.09
472,N,PTOT,2016-04-01,93.05
472,N,PTOT,2016-05-01,94.99
472,N,PTOT,2016-06-01,92.96
472,N,PTOT,2016-07-01,91.26
472,N,PTOT,2016-08-01,91.63
472,N,PTOT,2016-09-01,90.88
472,N,PTOT,2016-10-01,98.91
472,N,PTOT,2016-11-01,101.01
472,N,PTOT,2016-12-01,123.08
472,N,PTOT,2017-01-01,91.3
472,N,PTOT,2017-02-01,85.41
472,N,PTOT,2017-03-01,96.89
472,N,PTOT,2017-04-01,92.99
472,N,PTOT,2017-05-01,97
472,N,PTOT,2017-06-01,90.51
472,N,PTOT,2017-07-01,89.06
472,N,PTOT,2017-08-01,91.06
472,N,PTOT,2017-09-01,87.52
472,N,PTOT,2017-10-01,100.99
472,N,PTOT,2017-11-01,106.08
472,N,PTOT,2017-12-01,130.63
472,N,PTOT,2018-01-01,91.11
472,N,PTOT,2018-02-01,88.87
472,N,PTOT,2018-03-01,104.01
472,N,PTOT,2018-04-01,94.1
472,N,PTOT,2018-05-01,98.66
472,N,PTOT,2018-06-01,96.74
472,N,PTOT,2018-07-01,89.6
472,N,PTOT,2018-08-01,91.28
472,N,PTOT,2018-09-01,88.72
472,N,PTOT,2018-10-01,99.46
472,N,PTOT,2018-11-01,104.09
472,N,PTOT,2018-12-01,127
472,N,PTOT,2019-01-01,90.23
472,N,PTOT,2019-02-01,87.26
472,N,PTOT,2019-03-01,96.09
472,N,PTOT,2019-04-01,101.14
472,N,PTOT,2019-05-01,99.88
472,N,PTOT,2019-06-01,95.12
472,N,PTOT,2019-07-01,92.14
472,N,PTOT,2019-08-01,96.61
472,N,PTOT,2019-09-01,93.08
472,N,PTOT,2019-10-01,102.33
472,N,PTOT,2019-11-01,108.59
472,N,PTOT,2019-12-01,125.93
472,N,PTOT,2020-01-01,89.59
472,N,PTOT,2020-02-01,94.22
472,N,PTOT,2020-03-01,81.21
472,N,PTOT,2020-04-01,75.12
472,N,PTOT,2020-05-01,89.76
472,N,PTOT,2020-06-01,91.68
472,N,PTOT,2020-07-01,93.59
472,N,PTOT,2020-08-01,90.17
472,N,PTOT,2020-09-01,88.43
472,N,PTOT,2020-10-01,101.57
472,N,PTOT,2020-11-01,94.83
472,N,PTOT,2020-12-01,125.46
472,N,PTOT,2021-01-01,80.2
472,N,PTOT,2021-02-01,86.02
472,N,PTOT,2021-03-01,99.43
472,N,PTOT,2021-04-01,95.13
472,N,PTOT,2021-05-01,98.25
472,N,PTOT,2021-06-01,98.29
472,N,PTOT,2021-07-01,98.68
472,N,PTOT,2021-08-01,97.44
472,N,PTOT,2021-09-01,93.88
472,N,PTOT,2021-10-01,105.65
472,N,PTOT,2021-11-01,112.74
472,N,PTOT,2021-12-01,134.3
472,N,PTOT,2022-01-01,92.79
472,N,PTOT,2022-02-01,102.85
472,N,PTOT,2022-03-01,108.97
472,N,PTOT,2022-04-01,108.67
472,N,PTOT,2022-05-01,108.4
472,N,PTOT,2022-06-01,106.76
472,N,PTOT,2022-07-01,95.01
472,N,PTOT,2022-08-01,100.83
472,N,PTOT,2022-09-01,98.1
472,N,PTOT,2022-10-01,107.47
472,N,PTOT,2022-11-01,117.16
472,N,PTOT,2022-12-01,136.67
472,N,PTOT,2023-01-01,101.07
472,N,PTOT,2023-02-01,99.26
472,N,PTOT,2023-03-01,108.06
472,N,PTOT,2023-04-01,102.8
472,N,PTOT,2023-05-01,110.27
472,N,PTOT,2023-06-01,107.43
472,N,PTOT,2023-07-01,94.07
472,N,PTOT,2023-08-01,99.51
472,N,PTOT,2023-09-01,96.9
472,N,PTOT,2023-10-01,105.03
472,N,PTOT,2023-11-01,115.05
472,N,PTOT,2023-12-01,132.8
472,N,PTOT,2024-01-01,99.93
472,N,PTOT,2024-02-01,106.48
472,N,PTOT,2024-03-01,109.87
472,N,PTOT,2024-04-01,99.58
472,N,PTOT,2024-05-01,104.95
472,N,PTOT,2024-06-01,102.84
472,N,PTOT,2024-07-01,95.52
472,N,PTOT,2024-08-01,101.13
472,N,PTOT,2024-09-01,97.45
472,N,PTOT,2024-10-01,111.31
472,N,PTOT,2024-11-01,126.51
472,N,PTOT,2024-12-01,133.2
472,N,PTOT,2025-01-01,104.21
472,N,PTOT,2025-02-01,101.28
472,N,PTOT,2025-03-01,103.88
472,N,PTOT,2025-04-01,106.24
472,N,PTOT,2025-05-01,107.21
472,N,PTOT,2025-06-01,104.38
472,N,PTOT,2025-07-01,101.62
472,N,PTOT,2025-08-01,99.26
472,N,PTOT,2025-09-01,104.89
472,N,PTOT,2025-10-01,113.65
472,N,PTOT,2025-11-01,127.67
472,N,PTOT,2025-12-01,136.78
472,N,PTOT,2026-01-01,107.47
472,N,PTOT,2026-02-01,101.79
472,N,PTOT,2026-03-01,112.74
472,N,PTOT,2026-04-01,104.08
472,N,PTOT,2026-05-01,107.54
472,N,PTOT,2026-06-01,109.56
472,N,PTOT,2026-07-01,96.24
472,N,UINL,2014-01-01,95.61
472,N,UINL,2014-02-01,93.41
472,N,UINL,2014-03-01,100.14
472,N,UINL,2014-04-01,101.05
472,N,UINL,2014-05-01,103.91
472,N,UINL,2014-06-01,97.25
472,N,UINL,2014-07-01,96.01
472,N,UINL,2014-08-01,97.07
472,N,UINL,2014-09-01,93.45
472,N,UINL,2014-10-01,103.27
472,N,UINL,2014-11-01,103.12
472,N,UINL,2014-12-01,130.41
472,N,UINL,2015-01-01,93.44
472,N,UINL,2015-02-01,89.16
472,N,UINL,2015-03-01,98.58
472,N,UINL,2015-04-01,94.78
472,N,UINL,2015-05-01,96.29
472,N,UINL,2015-06-01,95.16
472,N,UINL,2015-07-01,90.7
472,N,UINL,2015-08-01,92.75
472,N,UINL,2015-09-01,90.79
472,N,UINL,2015-10-01,99.15
472,N,UINL,2015-11-01,97.6
472,N,UINL,2015-12-01,124.45
472,N,UINL,2016-01-01,96.12
472,N,UINL,2016-02-01,89.94
472,N,UINL,2016-03-01,98.6
472,N,UINL,2016-04-01,91.74
472,N,UINL,2016-05-01,93.98
472,N,UINL,2016-06-01,92.8
472,N,UINL,2016-07-01,91.14
472,N,UINL,2016-08-01,92.02
472,N,UINL,2016-09-01,90.58
472,N,UINL,2016-10-01,98.46
472,N,UINL,2016-11-01,100.44
472,N,UINL,2016-12-01,121.25
472,N,UINL,2017-01-01,90.23
472,N,UINL,2017-02-01,85.42
472,N,UINL,2017-03-01,95.79
472,N,UINL,2017-04-01,91.7
472,N,UINL,2017-05-01,96.68
472,N,UINL,2017-06-01,90.11
472,N,UINL,2017-07-01,89.3
472,N,UINL,2017-08-01,91.24
472,N,UINL,2017-09-01,87.61
472,N,UINL,2017-10-01,100.94
472,N,UINL,2017-11-01,105.9
472,N,UINL,2017-12-01,129.48
472,N,UINL,2018-01-01,90.98
472,N,UINL,2018-02-01,88.66
472,N,UINL,2018-03-01,103.68
472,N,UINL,2018-04-01,93.93
472,N,UINL,2018-05-01,99.69
472,N,UINL,2018-06-01,98.04
472,N,UINL,2018-07-01,91.15
472,N,UINL,2018-08-01,92.32
472,N,UINL,2018-09-01,90.02
472,N,UINL,2018-10-01,100.94
472,N,UINL,2018-11-01,105.03
472,N,UINL,2018-12-01,127.47
472,N,UINL,2019-01-01,90.87
472,N,UINL,2019-02-01,88.19
472,N,UINL,2019-03-01,96.79
472,N,UINL,2019-04-01,101.96
472,N,UINL,2019-05-01,101.14
472,N,UINL,2019-06-01,96.63
472,N,UINL,2019-07-01,93.63
472,N,UINL,2019-08-01,98.19
472,N,UINL,2019-09-01,94.5
472,N,UINL,2019-10-01,102.98
472,N,UINL,2019-11-01,108.61
472,N,UINL,2019-12-01,126.05
472,N,UINL,2020-01-01,89.68
472,N,UINL,2020-02-01,94.34
472,N,UINL,2020-03-01,81.84
472,N,UINL,2020-04-01,76.04
472,N,UINL,2020-05-01,91.4
472,N,UINL,2020-06-01,94.13
472,N,UINL,2020-07-01,95.74
472,N,UINL,2020-08-01,91.94
472,N,UINL,2020-09-01,90.21
472,N,UINL,2020-10-01,103.01
472,N,UINL,2020-11-01,95.46
472,N,UINL,2020-12-01,125.36
472,N,UINL,2021-01-01,80.18
472,N,UINL,2021-02-01,85.85
472,N,UINL,2021-03-01,98.95
472,N,UINL,2021-04-01,94.91
472,N,UINL,2021-05-01,98.43
472,N,UINL,2021-06-01,98.7
472,N,UINL,2021-07-01,99.2
472,N,UINL,2021-08-01,98.67
472,N,UINL,2021-09-01,94.42
472,N,UINL,2021-10-01,105.58
472,N,UINL,2021-11-01,112.22
472,N,UINL,2021-12-01,132.89
472,N,UINL,2022-01-01,92.81
472,N,UINL,2022-02-01,103.17
472,N,UINL,2022-03-01,109.88
472,N,UINL,2022-04-01,109.57
472,N,UINL,2022-05-01,111.27
472,N,UINL,2022-06-01,110.23
472,N,UINL,2022-07-01,98.27
472,N,UINL,2022-08-01,105.55
472,N,UINL,2022-09-01,102.32
472,N,UINL,2022-10-01,112.44
472,N,UINL,2022-11-01,122.29
472,N,UINL,2022-12-01,141.51
472,N,UINL,2023-01-01,106.02
472,N,UINL,2023-02-01,105.11
472,N,UINL,2023-03-01,114.87
472,N,UINL,2023-04-01,108.54
472,N,UINL,2023-05-01,118.12
472,N,UINL,2023-06-01,115.88
472,N,UINL,2023-07-01,101.81
472,N,UINL,2023-08-01,107.66
472,N,UINL,2023-09-01,104.37
472,N,UINL,2023-10-01,113.19
472,N,UINL,2023-11-01,123.24
472,N,UINL,2023-12-01,141.42
472,N,UINL,2024-01-01,106.96
472,N,UINL,2024-02-01,113.62
472,N,UINL,2024-03-01,116.68
472,N,UINL,2024-04-01,106.39
472,N,UINL,2024-05-01,112.7
472,N,UINL,2024-06-01,110.81
472,N,UINL,2024-07-01,103.73
472,N,UINL,2024-08-01,109.63
472,N,UINL,2024-09-01,105.56
472,N,UINL,2024-10-01,119.81
472,N,UINL,2024-11-01,134.84
472,N,UINL,2024-12-01,140.99
472,N,UINL,2025-01-01,110.77
472,N,UINL,2025-02-01,107.66
472,N,UINL,2025-03-01,110.25
472,N,UINL,2025-04-01,112.83
472,N,UINL,2025-05-01,115.28
472,N,UINL,2025-06-01,112.87
472,N,UINL,2025-07-01,110.15
472,N,UINL,2025-08-01,107.35
472,N,UINL,2025-09-01,113.11
472,N,UINL,2025-10-01,122.09
472,N,UINL,2025-11-01,136.14
472,N,UINL,2025-12-01,144.46
472,N,UINL,2026-01-01,114.28
472,N,UINL,2026-02-01,108.5
472,N,UINL,2026-03-01,119.81
472,N,UINL,2026-04-01,110.13
