type,structure,seas_adj,date,value
index,ks_i22_price_exp_q,na,2017-01-01,59.0251079267839
index,ks_i22_price_exp_q,na,2017-04-01,55.64617977865949
index,ks_i22_price_exp_q,na,2017-07-01,61.922606239218695
index,ks_i22_price_exp_q,na,2017-10-01,73.69788414642764
index,ks_i22_price_exp_q,na,2018-01-01,61.20153389217782
index,ks_i22_price_exp_q,na,2018-04-01,70.32999525702246
index,ks_i22_price_exp_q,na,2018-07-01,76.09547557844884
index,ks_i22_price_exp_q,na,2018-10-01,73.39004462019358
index,ks_i22_price_exp_q,na,2019-01-01,71.35372694847081
index,ks_i22_price_exp_q,na,2019-04-01,65.40446717464687
index,ks_i22_price_exp_q,na,2019-07-01,65.92037109849306
index,ks_i22_price_exp_q,na,2019-10-01,69.52875900562412
index,ks_i22_price_exp_q,na,2020-01-01,69.57608625167258
index,ks_i22_price_exp_q,na,2020-04-01,72.88175226959427
index,ks_i22_price_exp_q,na,2020-07-01,61.79701078218581
index,ks_i22_price_exp_q,na,2020-10-01,57.169238281611456
index,ks_i22_price_exp_q,na,2021-01-01,58.77963489548221
index,ks_i22_price_exp_q,na,2021-04-01,74.9820882617972
index,ks_i22_price_exp_q,na,2021-07-01,92.60533716291349
index,ks_i22_price_exp_q,na,2021-10-01,96.20811921845392
index,ks_i22_price_exp_q,na,2022-01-01,108.49207993294334
index,ks_i22_price_exp_q,na,2022-04-01,136.57183286865836
index,ks_i22_price_exp_q,na,2022-07-01,133.90377851675328
index,ks_i22_price_exp_q,na,2022-10-01,125.9806566225703
index,ks_i22_price_exp_q,na,2023-01-01,104.86468450333552
index,ks_i22_price_exp_q,na,2023-04-01,98.53431218006462
index,ks_i22_price_exp_q,na,2023-07-01,97.53005150013854
index,ks_i22_price_exp_q,na,2023-10-01,115.36875206428756
index,ks_i22_price_exp_q,na,2024-01-01,104.77950596436288
index,ks_i22_price_exp_q,na,2024-04-01,95.92457034668531
index,ks_i22_price_exp_q,na,2024-07-01,96.84912608283165
index,ks_i22_price_exp_q,na,2024-10-01,98.94353247319108
index,ks_i22_price_exp_q,na,2025-01-01,92.73982464104736
index,ks_i22_price_exp_q,na,2025-04-01,109.47481816510444
index,ks_i22_price_exp_q,na,2025-07-01,96.17289549499736
index,ks_i22_price_exp_q,na,2025-10-01,102.85826419532198
index,ks_i22_price_exp_q,na,2026-01-01,97.5569051470962
index,ks_i22_price_exp_q,na,2026-04-01,117.77545894487636
index,ks_i31_job_secure_q,csa,1972-10-01,-2.57449650197169
index,ks_i31_job_secure_q,csa,1973-01-01,26.4140964484057
index,ks_i31_job_secure_q,csa,1973-04-01,-2.62717657150344
index,ks_i31_job_secure_q,csa,1973-07-01,-6.73368125855785
index,ks_i31_job_secure_q,csa,1973-10-01,7.44851982504687
index,ks_i31_job_secure_q,csa,1974-01-01,-18.4851947717651
index,ks_i31_job_secure_q,csa,1974-04-01,-20.1922192619876
index,ks_i31_job_secure_q,csa,1974-07-01,-37.2090906486466
index,ks_i31_job_secure_q,csa,1974-10-01,-66.8619837884688
index,ks_i31_job_secure_q,csa,1975-01-01,-81.0908999130222
index,ks_i31_job_secure_q,csa,1975-04-01,-89.9526574443221
index,ks_i31_job_secure_q,csa,1975-07-01,-90.1890912863282
index,ks_i31_job_secure_q,csa,1975-10-01,-92.4340467986122
index,ks_i31_job_secure_q,csa,1976-01-01,-94.8633544667869
index,ks_i31_job_secure_q,csa,1976-04-01,-45.219319470866
index,ks_i31_job_secure_q,csa,1976-07-01,-17.0786204957158
index,ks_i31_job_secure_q,csa,1976-10-01,-23.4561763126566
index,ks_i31_job_secure_q,csa,1977-01-01,-56.8918673627558
index,ks_i31_job_secure_q,csa,1977-04-01,-20.0985965517418
index,ks_i31_job_secure_q,csa,1977-07-01,9.64950925642267
index,ks_i31_job_secure_q,csa,1977-10-01,18.6046920067055
index,ks_i31_job_secure_q,csa,1978-01-01,14.1484548529534
index,ks_i31_job_secure_q,csa,1978-04-01,-1.659614731484
index,ks_i31_job_secure_q,csa,1978-07-01,6.3848361105691
index,ks_i31_job_secure_q,csa,1978-10-01,-73.0048610947461
index,ks_i31_job_secure_q,csa,1979-01-01,-45.1989425965896
index,ks_i31_job_secure_q,csa,1979-04-01,-6.15129464709928
index,ks_i31_job_secure_q,csa,1979-07-01,1.3470207942446
index,ks_i31_job_secure_q,csa,1979-10-01,12.2433075745603
index,ks_i31_job_secure_q,csa,1980-01-01,36.1436925019954
index,ks_i31_job_secure_q,csa,1980-04-01,34.5014735219893
index,ks_i31_job_secure_q,csa,1980-07-01,37.5429216810835
index,ks_i31_job_secure_q,csa,1980-10-01,12.6706665162146
index,ks_i31_job_secure_q,csa,1981-01-01,14.3671204086894
index,ks_i31_job_secure_q,csa,1981-04-01,7.68734286421706
index,ks_i31_job_secure_q,csa,1981-07-01,-0.17652528350007
index,ks_i31_job_secure_q,csa,1981-10-01,-13.9940097214839
index,ks_i31_job_secure_q,csa,1982-01-01,-58.4510079953773
index,ks_i31_job_secure_q,csa,1982-04-01,-74.460681375204
index,ks_i31_job_secure_q,csa,1982-07-01,-90.9504807715747
index,ks_i31_job_secure_q,csa,1982-10-01,-115.359524768959
index,ks_i31_job_secure_q,csa,1983-01-01,-109.081932307904
index,ks_i31_job_secure_q,csa,1983-04-01,-75.6788545165341
index,ks_i31_job_secure_q,csa,1983-07-01,-73.1873448664707
index,ks_i31_job_secure_q,csa,1983-10-01,-75.4552148230266
index,ks_i31_job_secure_q,csa,1984-01-01,-70.9575408379563
index,ks_i31_job_secure_q,csa,1984-04-01,-69.6777963486045
index,ks_i31_job_secure_q,csa,1984-07-01,-63.0987548255692
index,ks_i31_job_secure_q,csa,1984-10-01,-36.6804671029264
index,ks_i31_job_secure_q,csa,1985-01-01,-39.1719925776349
index,ks_i31_job_secure_q,csa,1985-04-01,-27.6296601697522
index,ks_i31_job_secure_q,csa,1985-07-01,-20.1601655270457
index,ks_i31_job_secure_q,csa,1985-10-01,3.88271933595685
index,ks_i31_job_secure_q,csa,1986-01-01,10.956622527218
index,ks_i31_job_secure_q,csa,1986-04-01,26.3878040525389
index,ks_i31_job_secure_q,csa,1986-07-01,15.2752404095161
index,ks_i31_job_secure_q,csa,1986-10-01,15.4629280121069
index,ks_i31_job_secure_q,csa,1987-01-01,10.5716859235875
index,ks_i31_job_secure_q,csa,1987-04-01,-4.69250971905157
index,ks_i31_job_secure_q,csa,1987-07-01,8.27157796715109
index,ks_i31_job_secure_q,csa,1987-10-01,-2.9861629644503
index,ks_i31_job_secure_q,csa,1988-01-01,-24.0765041202184
index,ks_i31_job_secure_q,csa,1988-04-01,-56.6248858307194
index,ks_i31_job_secure_q,csa,1988-07-01,-41.4324331110845
index,ks_i31_job_secure_q,csa,1988-10-01,-9.89253142576742
index,ks_i31_job_secure_q,csa,1989-01-01,35.1917703217554
index,ks_i31_job_secure_q,csa,1989-04-01,38.9219232639131
index,ks_i31_job_secure_q,csa,1989-07-01,37.3478777121925
index,ks_i31_job_secure_q,csa,1989-10-01,43.1302065284855
index,ks_i31_job_secure_q,csa,1990-01-01,36.4156792802429
index,ks_i31_job_secure_q,csa,1990-04-01,33.7231753496577
index,ks_i31_job_secure_q,csa,1990-07-01,24.9154292709288
index,ks_i31_job_secure_q,csa,1990-10-01,-8.31284185152079
index,ks_i31_job_secure_q,csa,1991-01-01,-41.1257274877551
index,ks_i31_job_secure_q,csa,1991-04-01,-59.943387857617
index,ks_i31_job_secure_q,csa,1991-07-01,-93.2474062463972
index,ks_i31_job_secure_q,csa,1991-10-01,-109.917971197767
index,ks_i31_job_secure_q,csa,1992-01-01,-125.756036121283
index,ks_i31_job_secure_q,csa,1992-04-01,-125.569126323861
index,ks_i31_job_secure_q,csa,1992-07-01,-136.225546072968
index,ks_i31_job_secure_q,csa,1992-10-01,-146.829190540451
index,ks_i31_job_secure_q,csa,1993-01-01,-130.687969105672
index,ks_i31_job_secure_q,csa,1993-04-01,-142.623060767516
index,ks_i31_job_secure_q,csa,1993-07-01,-147.252396235312
index,ks_i31_job_secure_q,csa,1993-10-01,-136.981578288765
index,ks_i31_job_secure_q,csa,1994-01-01,-118.946304429983
index,ks_i31_job_secure_q,csa,1994-04-01,-88.9866414329058
index,ks_i31_job_secure_q,csa,1994-07-01,-78.7735800468112
index,ks_i31_job_secure_q,csa,1994-10-01,-56.1184801383545
index,ks_i31_job_secure_q,csa,1995-01-01,-46.5118655201892
index,ks_i31_job_secure_q,csa,1995-04-01,-65.150914445343
index,ks_i31_job_secure_q,csa,1995-07-01,-80.5764964593124
index,ks_i31_job_secure_q,csa,1995-10-01,-84.7968500985771
index,ks_i31_job_secure_q,csa,1996-01-01,-89.4377660274498
index,ks_i31_job_secure_q,csa,1996-04-01,-124.359126906727
index,ks_i31_job_secure_q,csa,1996-07-01,-136.852974316392
index,ks_i31_job_secure_q,csa,1996-10-01,-142.065746861003
index,ks_i31_job_secure_q,csa,1997-01-01,-136.085090325623
index,ks_i31_job_secure_q,csa,1997-04-01,-129.426397147614
index,ks_i31_job_secure_q,csa,1997-07-01,-96.3387461647415
index,ks_i31_job_secure_q,csa,1997-10-01,-87.8081195166342
index,ks_i31_job_secure_q,csa,1998-01-01,-114.820881730342
index,ks_i31_job_secure_q,csa,1998-04-01,-96.9528624828428
index,ks_i31_job_secure_q,csa,1998-07-01,-70.5757843710351
index,ks_i31_job_secure_q,csa,1998-10-01,-58.8303561658419
index,ks_i31_job_secure_q,csa,1999-01-01,-55.2332210681862
index,ks_i31_job_secure_q,csa,1999-04-01,-62.0476714656946
index,ks_i31_job_secure_q,csa,1999-07-01,-55.1051753582522
index,ks_i31_job_secure_q,csa,1999-10-01,-32.9210249086809
index,ks_i31_job_secure_q,csa,2000-01-01,-29.8512046910576
index,ks_i31_job_secure_q,csa,2000-04-01,-26.7398559679226
index,ks_i31_job_secure_q,csa,2000-07-01,5.19158915273784
index,ks_i31_job_secure_q,csa,2000-10-01,18.9812225132002
index,ks_i31_job_secure_q,csa,2001-01-01,26.2673244369439
index,ks_i31_job_secure_q,csa,2001-04-01,5.40492954315621
index,ks_i31_job_secure_q,csa,2001-07-01,-2.14748856445732
index,ks_i31_job_secure_q,csa,2001-10-01,-66.9461974670418
index,ks_i31_job_secure_q,csa,2002-01-01,-69.9657988492516
index,ks_i31_job_secure_q,csa,2002-04-01,-60.5290755407472
index,ks_i31_job_secure_q,csa,2002-07-01,-74.3853909614558
index,ks_i31_job_secure_q,csa,2002-10-01,-107.803612514695
index,ks_i31_job_secure_q,csa,2003-01-01,-107.315261733809
index,ks_i31_job_secure_q,csa,2003-04-01,-114.28002794259
index,ks_i31_job_secure_q,csa,2003-07-01,-123.485521491902
index,ks_i31_job_secure_q,csa,2003-10-01,-114.778721402292
index,ks_i31_job_secure_q,csa,2004-01-01,-103.761862896343
index,ks_i31_job_secure_q,csa,2004-04-01,-93.4923069577435
index,ks_i31_job_secure_q,csa,2004-07-01,-90.2825372127871
index,ks_i31_job_secure_q,csa,2004-10-01,-92.9668090978592
index,ks_i31_job_secure_q,csa,2005-01-01,-94.0892282186481
index,ks_i31_job_secure_q,csa,2005-04-01,-96.9006762812726
index,ks_i31_job_secure_q,csa,2005-07-01,-104.107184996663
index,ks_i31_job_secure_q,csa,2005-10-01,-96.2141579194897
index,ks_i31_job_secure_q,csa,2006-01-01,-82.0219109380752
index,ks_i31_job_secure_q,csa,2006-04-01,-68.122531639578
index,ks_i31_job_secure_q,csa,2006-07-01,-46.1968841608655
index,ks_i31_job_secure_q,csa,2006-10-01,-40.7002881037247
index,ks_i31_job_secure_q,csa,2007-01-01,-33.0970363099088
index,ks_i31_job_secure_q,csa,2007-04-01,-23.7557584838743
index,ks_i31_job_secure_q,csa,2007-07-01,-28.8244105056109
index,ks_i31_job_secure_q,csa,2007-10-01,-9.26581823320131
index,ks_i31_job_secure_q,csa,2008-01-01,-9.27883672603145
index,ks_i31_job_secure_q,csa,2008-04-01,-24.1684675867017
index,ks_i31_job_secure_q,csa,2008-07-01,-19.9404983500288
index,ks_i31_job_secure_q,csa,2008-10-01,-56.1813295097734
index,ks_i31_job_secure_q,csa,2009-01-01,-93.5087426215907
index,ks_i31_job_secure_q,csa,2009-04-01,-123.525533680086
index,ks_i31_job_secure_q,csa,2009-07-01,-123.919190350941
index,ks_i31_job_secure_q,csa,2009-10-01,-113.286350839578
index,ks_i31_job_secure_q,csa,2010-01-01,-101.490577137464
index,ks_i31_job_secure_q,csa,2010-04-01,-68.7772684033616
index,ks_i31_job_secure_q,csa,2010-07-01,-53.3622617990336
index,ks_i31_job_secure_q,csa,2010-10-01,-47.435261953635
index,ks_i31_job_secure_q,csa,2011-01-01,-39.4735648333308
index,ks_i31_job_secure_q,csa,2011-04-01,-20.1481476654889
index,ks_i31_job_secure_q,csa,2011-07-01,-52.2556913328082
index,ks_i31_job_secure_q,csa,2011-10-01,-66.912312253595
index,ks_i31_job_secure_q,csa,2012-01-01,-72.8872220178814
index,ks_i31_job_secure_q,csa,2012-04-01,-61.5222709547924
index,ks_i31_job_secure_q,csa,2012-07-01,-70.4319431262365
index,ks_i31_job_secure_q,csa,2012-10-01,-65.3400902210758
index,ks_i31_job_secure_q,csa,2013-01-01,-69.1785233536586
index,ks_i31_job_secure_q,csa,2013-04-01,-62.6137558905443
index,ks_i31_job_secure_q,csa,2013-07-01,-66.804353781914
index,ks_i31_job_secure_q,csa,2013-10-01,-48.3837656117601
index,ks_i31_job_secure_q,csa,2014-01-01,-52.30092898991
index,ks_i31_job_secure_q,csa,2014-04-01,-44.1970765312362
index,ks_i31_job_secure_q,csa,2014-07-01,-46.9386171902238
index,ks_i31_job_secure_q,csa,2014-10-01,-50.9432293135693
index,ks_i31_job_secure_q,csa,2015-01-01,-49.7335096356751
index,ks_i31_job_secure_q,csa,2015-04-01,-67.8878740254454
index,ks_i31_job_secure_q,csa,2015-07-01,-74.3616434407037
index,ks_i31_job_secure_q,csa,2015-10-01,-79.0828593002389
index,ks_i31_job_secure_q,csa,2016-01-01,-78.1862121136442
index,ks_i31_job_secure_q,csa,2016-04-01,-83.763082218504
index,ks_i31_job_secure_q,csa,2016-07-01,-74.2135249557346
index,ks_i31_job_secure_q,csa,2016-10-01,-74.1811369057656
index,ks_i31_job_secure_q,csa,2017-01-01,-61.771464858244
index,ks_i31_job_secure_q,csa,2017-04-01,-60.2038019259624
index,ks_i31_job_secure_q,csa,2017-07-01,-59.6024342836928
index,ks_i31_job_secure_q,csa,2017-10-01,-52.6782069752944
index,ks_i31_job_secure_q,csa,2018-01-01,-44.9359202796303
index,ks_i31_job_secure_q,csa,2018-04-01,-43.8453008800715
index,ks_i31_job_secure_q,csa,2018-07-01,-42.7987993068507
index,ks_i31_job_secure_q,csa,2018-10-01,-37.7845334919975
index,ks_i31_job_secure_q,csa,2019-01-01,-33.0404203228688
index,ks_i31_job_secure_q,csa,2019-04-01,-44.4078980394707
index,ks_i31_job_secure_q,csa,2019-07-01,-43.5745887687204
index,ks_i31_job_secure_q,csa,2019-10-01,-43.6876319804318
index,ks_i31_job_secure_q,csa,2020-01-01,-41.1927543779016
index,ks_i31_job_secure_q,csa,2020-04-01,-70.0470976469328
index,ks_i31_job_secure_q,csa,2020-07-01,-110.964420146965
index,ks_i31_job_secure_q,csa,2020-10-01,-117.148591351781
index,ks_i31_job_secure_q,csa,2021-01-01,-119.436249430682
index,ks_i31_job_secure_q,csa,2021-04-01,-116.44941439868
index,ks_i31_job_secure_q,csa,2021-07-01,-83.4226138201343
index,ks_i31_job_secure_q,csa,2021-10-01,-69.4486444293543
index,ks_i31_job_secure_q,csa,2022-01-01,-56.1882999411321
index,ks_i31_job_secure_q,csa,2022-04-01,-27.6991361468217
index,ks_i31_job_secure_q,csa,2022-07-01,-23.4156830769584
index,ks_i31_job_secure_q,csa,2022-10-01,-20.6537468950269
index,ks_i31_job_secure_q,csa,2023-01-01,4.51494678023581
index,ks_i31_job_secure_q,csa,2023-04-01,-19.8901260622775
index,ks_i31_job_secure_q,csa,2023-07-01,1.44525856538702
index,ks_i31_job_secure_q,csa,2023-10-01,-20.5230732036394
index,ks_i31_job_secure_q,csa,2024-01-01,-14.1622973834541
index,ks_i31_job_secure_q,csa,2024-04-01,-22.3277127045417
index,ks_i31_job_secure_q,csa,2024-07-01,-24.9196248968591
index,ks_i31_job_secure_q,csa,2024-10-01,-30.6971669916247
index,ks_i31_job_secure_q,csa,2025-01-01,-32.196765974577
index,ks_i31_job_secure_q,csa,2025-04-01,-45.9983205142935
index,ks_i31_job_secure_q,csa,2025-07-01,-48.1652632406399
index,ks_i31_job_secure_q,csa,2025-10-01,-50.5232177418907
index,ks_i31_job_secure_q,csa,2026-01-01,-59.9990608617647
index,ks_i31_job_secure_q,csa,2026-04-01,-61.0144493731446
index,ks_i31_job_secure_q,na,1972-10-01,-0.7620137531880085
index,ks_i31_job_secure_q,na,1973-01-01,18.031023795271892
index,ks_i31_job_secure_q,na,1973-04-01,-3.042070240836604
index,ks_i31_job_secure_q,na,1973-07-01,0.3056309085886828
index,ks_i31_job_secure_q,na,1973-10-01,9.238964241922016
index,ks_i31_job_secure_q,na,1974-01-01,-26.97328065603717
index,ks_i31_job_secure_q,na,1974-04-01,-20.55458414517476
index,ks_i31_job_secure_q,na,1974-07-01,-30.06890092661731
index,ks_i31_job_secure_q,na,1974-10-01,-65.11103575807799
index,ks_i31_job_secure_q,na,1975-01-01,-89.69436909141132
index,ks_i31_job_secure_q,na,1975-04-01,-90.27204278383913
index,ks_i31_job_secure_q,na,1975-07-01,-82.96817861522085
index,ks_i31_job_secure_q,na,1975-10-01,-90.71901241177449
index,ks_i31_job_secure_q,na,1976-01-01,-103.53235049911385
index,ks_i31_job_secure_q,na,1976-04-01,-45.52069962362419
index,ks_i31_job_secure_q,na,1976-07-01,-9.81395055628426
index,ks_i31_job_secure_q,na,1976-10-01,-21.748632657302792
index,ks_i31_job_secure_q,na,1977-01-01,-65.50166075807799
index,ks_i31_job_secure_q,na,1977-04-01,-20.431485855925335
index,ks_i31_job_secure_q,na,1977-07-01,16.814639917597688
index,ks_i31_job_secure_q,na,1977-10-01,20.269161178464685
index,ks_i31_job_secure_q,na,1978-01-01,5.76251636547414
index,ks_i31_job_secure_q,na,1978-04-01,-1.9765865140175087
index,ks_i31_job_secure_q,na,1978-07-01,13.3734775162583
index,ks_i31_job_secure_q,na,1978-10-01,-71.46477019791202
index,ks_i31_job_secure_q,na,1979-01-01,-53.3525611818068
index,ks_i31_job_secure_q,na,1979-04-01,-6.4252755867717735
index,ks_i31_job_secure_q,na,1979-07-01,8.194772897958462
index,ks_i31_job_secure_q,na,1979-10-01,13.701857323683024
index,ks_i31_job_secure_q,na,1980-01-01,28.205893375780285
index,ks_i31_job_secure_q,na,1980-04-01,34.225335081858624
index,ks_i31_job_secure_q,na,1980-07-01,44.23928019768821
index,ks_i31_job_secure_q,na,1980-10-01,14.098552197548006
index,ks_i31_job_secure_q,na,1981-01-01,6.6255759823957545
index,ks_i31_job_secure_q,na,1981-04-01,7.375444084596549
index,ks_i31_job_secure_q,na,1981-07-01,6.349807615415992
index,ks_i31_job_secure_q,na,1981-10-01,-12.553381194780632
index,ks_i31_job_secure_q,na,1982-01-01,-65.96887889533289
index,ks_i31_job_secure_q,na,1982-04-01,-74.80763769982556
index,ks_i31_job_secure_q,na,1982-07-01,-84.64675004379228
index,ks_i31_job_secure_q,na,1982-10-01,-113.9298866602622
index,ks_i31_job_secure_q,na,1983-01-01,-116.34227403199918
index,ks_i31_job_secure_q,na,1983-04-01,-76.07257421961646
index,ks_i31_job_secure_q,na,1983-07-01,-67.11575273921007
index,ks_i31_job_secure_q,na,1983-10-01,-73.98008337712561
index,ks_i31_job_secure_q,na,1984-01-01,-77.9052918786053
index,ks_i31_job_secure_q,na,1984-04-01,-70.18401127596877
index,ks_i31_job_secure_q,na,1984-07-01,-57.301534798385084
index,ks_i31_job_secure_q,na,1984-10-01,-35.161410640927095
index,ks_i31_job_secure_q,na,1985-01-01,-45.77964040924077
index,ks_i31_job_secure_q,na,1985-04-01,-28.236643143889452
index,ks_i31_job_secure_q,na,1985-07-01,-14.61271683396655
index,ks_i31_job_secure_q,na,1985-10-01,5.395061802897626
index,ks_i31_job_secure_q,na,1986-01-01,4.690589480927752
index,ks_i31_job_secure_q,na,1986-04-01,25.689254377318537
index,ks_i31_job_secure_q,na,1986-07-01,20.61639309373752
index,ks_i31_job_secure_q,na,1986-10-01,16.946204946422995
index,ks_i31_job_secure_q,na,1987-01-01,4.638964241922016
index,ks_i31_job_secure_q,na,1987-04-01,-5.506164982730072
index,ks_i31_job_secure_q,na,1987-07-01,13.411915870747288
index,ks_i31_job_secure_q,na,1987-10-01,-1.5368170080779835
index,ks_i31_job_secure_q,na,1988-01-01,-29.66123456523503
index,ks_i31_job_secure_q,na,1988-04-01,-57.50444661079115
index,ks_i31_job_secure_q,na,1988-07-01,-36.53197592901815
index,ks_i31_job_secure_q,na,1988-10-01,-8.549135566139404
index,ks_i31_job_secure_q,na,1989-01-01,29.919157478636997
index,ks_i31_job_secure_q,na,1989-04-01,38.09193928990666
index,ks_i31_job_secure_q,na,1989-07-01,42.085752353139654
index,ks_i31_job_secure_q,na,1989-10-01,44.357527116173515
index,ks_i31_job_secure_q,na,1990-01-01,31.354700282531148
index,ks_i31_job_secure_q,na,1990-04-01,32.9246785276363
index,ks_i31_job_secure_q,na,1990-07-01,29.51309011604789
index,ks_i31_job_secure_q,na,1990-10-01,-7.174527821570047
index,ks_i31_job_secure_q,na,1991-01-01,-45.96421036125259
index,ks_i31_job_secure_q,na,1991-04-01,-60.73093603006347
index,ks_i31_job_secure_q,na,1991-07-01,-88.8228678191467
index,ks_i31_job_secure_q,na,1991-10-01,-108.8725352980964
index,ks_i31_job_secure_q,na,1992-01-01,-130.3399089975146
index,ks_i31_job_secure_q,na,1992-04-01,-126.361035758078
index,ks_i31_job_secure_q,na,1992-07-01,-131.96989184663886
index,ks_i31_job_secure_q,na,1992-10-01,-145.8513045254552
index,ks_i31_job_secure_q,na,1993-01-01,-135.01417228944328
index,ks_i31_job_secure_q,na,1993-04-01,-143.4470672104369
index,ks_i31_job_secure_q,na,1993-07-01,-143.1517334324966
index,ks_i31_job_secure_q,na,1993-10-01,-136.0508167799758
index,ks_i31_job_secure_q,na,1994-01-01,-123.05241666632638
index,ks_i31_job_secure_q,na,1994-04-01,-89.86997272891524
index,ks_i31_job_secure_q,na,1994-07-01,-74.79055326044318
index,ks_i31_job_secure_q,na,1994-10-01,-55.19580175616776
index,ks_i31_job_secure_q,na,1995-01-01,-50.40754738598496
index,ks_i31_job_secure_q,na,1995-04-01,-66.10509425899207
index,ks_i31_job_secure_q,na,1995-07-01,-76.69191811101916
index,ks_i31_job_secure_q,na,1995-10-01,-83.9058386254615
index,ks_i31_job_secure_q,na,1996-01-01,-93.17960841499976
index,ks_i31_job_secure_q,na,1996-04-01,-125.36501982182304
index,ks_i31_job_secure_q,na,1996-07-01,-133.0126194684852
index,ks_i31_job_secure_q,na,1996-10-01,-141.21700283626728
index,ks_i31_job_secure_q,na,1997-01-01,-139.74189115522665
index,ks_i31_job_secure_q,na,1997-04-01,-130.45905452762958
index,ks_i31_job_secure_q,na,1997-07-01,-92.51887584115173
index,ks_i31_job_secure_q,na,1997-10-01,-86.99201090148144
index,ks_i31_job_secure_q,na,1998-01-01,-118.36292433220451
index,ks_i31_job_secure_q,na,1998-04-01,-97.9800833771256
index,ks_i31_job_secure_q,na,1998-07-01,-66.86056450454359
index,ks_i31_job_secure_q,na,1998-10-01,-58.111749364167416
index,ks_i31_job_secure_q,na,1999-01-01,-58.5832579803002
index,ks_i31_job_secure_q,na,1999-04-01,-62.99601674667114
index,ks_i31_job_secure_q,na,1999-07-01,-51.530208690408806
index,ks_i31_job_secure_q,na,1999-10-01,-32.37265240861041
index,ks_i31_job_secure_q,na,2000-01-01,-33.01175346142727
index,ks_i31_job_secure_q,na,2000-04-01,-27.556371035045913
index,ks_i31_job_secure_q,na,2000-07-01,8.638964241922016
index,ks_i31_job_secure_q,na,2000-10-01,19.32144246070227
index,ks_i31_job_secure_q,na,2001-01-01,23.288769689392836
index,ks_i31_job_secure_q,na,2001-04-01,4.79059571984908
index,ks_i31_job_secure_q,na,2001-07-01,1.1721710730415609
index,ks_i31_job_secure_q,na,2001-10-01,-66.87016159861594
index,ks_i31_job_secure_q,na,2002-01-01,-72.80891220595444
index,ks_i31_job_secure_q,na,2002-04-01,-60.91434987911544
index,ks_i31_job_secure_q,na,2002-07-01,-71.1664832288951
index,ks_i31_job_secure_q,na,2002-10-01,-107.94982080480696
index,ks_i31_job_secure_q,na,2003-01-01,-110.03216386515255
index,ks_i31_job_secure_q,na,2003-04-01,-114.49187687957333
index,ks_i31_job_secure_q,na,2003-07-01,-120.3949660125549
index,ks_i31_job_secure_q,na,2003-10-01,-115.09926551325692
index,ks_i31_job_secure_q,na,2004-01-01,-106.34220336636425
index,ks_i31_job_secure_q,na,2004-04-01,-93.54941438975558
index,ks_i31_job_secure_q,na,2004-07-01,-87.30407964229835
index,ks_i31_job_secure_q,na,2004-10-01,-93.43374586194956
index,ks_i31_job_secure_q,na,2005-01-01,-96.5460496341187
index,ks_i31_job_secure_q,na,2005-04-01,-96.82788916610788
index,ks_i31_job_secure_q,na,2005-07-01,-101.24366486605922
index,ks_i31_job_secure_q,na,2005-10-01,-96.8265851063089
index,ks_i31_job_secure_q,na,2006-01-01,-84.36478458656909
index,ks_i31_job_secure_q,na,2006-04-01,-67.92412427031904
index,ks_i31_job_secure_q,na,2006-07-01,-43.43116063800114
index,ks_i31_job_secure_q,na,2006-10-01,-41.43679333383556
index,ks_i31_job_secure_q,na,2007-01-01,-35.31956999144346
index,ks_i31_job_secure_q,na,2007-04-01,-23.442375470996645
index,ks_i31_job_secure_q,na,2007-07-01,-26.16872806577029
index,ks_i31_job_secure_q,na,2007-10-01,-10.137529014340029
index,ks_i31_job_secure_q,na,2008-01-01,-11.38495920305406
index,ks_i31_job_secure_q,na,2008-04-01,-23.721344043241757
index,ks_i31_job_secure_q,na,2008-07-01,-17.37765354888932
index,ks_i31_job_secure_q,na,2008-10-01,-57.19753765921867
index,ks_i31_job_secure_q,na,2009-01-01,-95.50470845075164
index,ks_i31_job_secure_q,na,2009-04-01,-122.92930144073482
index,ks_i31_job_secure_q,na,2009-07-01,-121.50281269569614
index,ks_i31_job_secure_q,na,2009-10-01,-114.49187687957333
index,ks_i31_job_secure_q,na,2010-01-01,-103.34668169109236
index,ks_i31_job_secure_q,na,2010-04-01,-67.96835048377578
index,ks_i31_job_secure_q,na,2010-07-01,-51.08507691804056
index,ks_i31_job_secure_q,na,2010-10-01,-48.82615203714775
index,ks_i31_job_secure_q,na,2011-01-01,-41.17189899765121
index,ks_i31_job_secure_q,na,2011-04-01,-19.1714303682801
index,ks_i31_job_secure_q,na,2011-07-01,-50.12551452255674
index,ks_i31_job_secure_q,na,2011-10-01,-68.46319685827444
index,ks_i31_job_secure_q,na,2012-01-01,-74.4121237429408
index,ks_i31_job_secure_q,na,2012-04-01,-60.47463300420535
index,ks_i31_job_secure_q,na,2012-07-01,-68.434768476972
index,ks_i31_job_secure_q,na,2012-10-01,-67.00082541627255
index,ks_i31_job_secure_q,na,2013-01-01,-70.48571551896612
index,ks_i31_job_secure_q,na,2013-04-01,-61.55032477008168
index,ks_i31_job_secure_q,na,2013-07-01,-64.92737591836294
index,ks_i31_job_secure_q,na,2013-10-01,-50.17187138709543
index,ks_i31_job_secure_q,na,2014-01-01,-53.37117089321311
index,ks_i31_job_secure_q,na,2014-04-01,-43.129096594579885
index,ks_i31_job_secure_q,na,2014-07-01,-45.15285731941627
