item,date,value
pop_stock_jan,1922-01-01,3908521
pop_stock_jan,1923-01-01,3928566
pop_stock_jan,1924-01-01,3952134
pop_stock_jan,1925-01-01,3970682
pop_stock_jan,1926-01-01,3989227
pop_stock_jan,1927-01-01,4009537
pop_stock_jan,1928-01-01,4024345
pop_stock_jan,1929-01-01,4040177
pop_stock_jan,1930-01-01,4052557
pop_stock_jan,1931-01-01,4070042
pop_stock_jan,1932-01-01,4091602
pop_stock_jan,1933-01-01,4110388
pop_stock_jan,1934-01-01,4136343
pop_stock_jan,1935-01-01,4159698
pop_stock_jan,1936-01-01,4178640
pop_stock_jan,1937-01-01,4198782
pop_stock_jan,1938-01-01,4217126
pop_stock_jan,1939-01-01,4235430
pop_stock_jan,1940-01-01,4252902
pop_stock_jan,1941-01-01,4268964
pop_stock_jan,1942-01-01,4296693
pop_stock_jan,1943-01-01,4326774
pop_stock_jan,1944-01-01,4360681
pop_stock_jan,1945-01-01,4392319
pop_stock_jan,1946-01-01,4428117
pop_stock_jan,1947-01-01,4490000
pop_stock_jan,1948-01-01,4549100
pop_stock_jan,1949-01-01,4611200
pop_stock_jan,1950-01-01,4668000
pop_stock_jan,1951-01-01,4717200
pop_stock_jan,1952-01-01,4778900
pop_stock_jan,1953-01-01,4844100
pop_stock_jan,1954-01-01,4907000
pop_stock_jan,1955-01-01,4970300
pop_stock_jan,1956-01-01,5033700
pop_stock_jan,1957-01-01,5097400
pop_stock_jan,1958-01-01,5162800
pop_stock_jan,1959-01-01,5230000
pop_stock_jan,1960-01-01,5295500
pop_stock_jan,1961-01-01,5360153
pop_stock_jan,1962-01-01,5508435
pop_stock_jan,1963-01-01,5639195
pop_stock_jan,1964-01-01,5749299
pop_stock_jan,1965-01-01,5829156
pop_stock_jan,1966-01-01,5883788
pop_stock_jan,1967-01-01,5952216
pop_stock_jan,1968-01-01,6031353
pop_stock_jan,1969-01-01,6104074
pop_stock_jan,1970-01-01,6168700
pop_stock_jan,1971-01-01,6193064
pop_stock_jan,1972-01-01,6233744
pop_stock_jan,1973-01-01,6288168
pop_stock_jan,1974-01-01,6326525
pop_stock_jan,1975-01-01,6356285
pop_stock_jan,1976-01-01,6320978
pop_stock_jan,1977-01-01,6284029
pop_stock_jan,1978-01-01,6278319
pop_stock_jan,1979-01-01,6285156
pop_stock_jan,1980-01-01,6303573
pop_stock_jan,1981-01-01,6335243
pop_stock_jan,1982-01-01,6372904
pop_stock_jan,1983-01-01,6409713
pop_stock_jan,1984-01-01,6427833
pop_stock_jan,1985-01-01,6455896
pop_stock_jan,1986-01-01,6484834
pop_stock_jan,1987-01-01,6523413
pop_stock_jan,1988-01-01,6566799
pop_stock_jan,1989-01-01,6619973
pop_stock_jan,1990-01-01,6673850
pop_stock_jan,1991-01-01,6757188
pop_stock_jan,1992-01-01,6842768
pop_stock_jan,1993-01-01,6907959
pop_stock_jan,1994-01-01,6968570
pop_stock_jan,1995-01-01,7019019
pop_stock_jan,1996-01-01,7062354
pop_stock_jan,1997-01-01,7081346
pop_stock_jan,1998-01-01,7096465
pop_stock_jan,1999-01-01,7123537
pop_stock_jan,2000-01-01,7164444
pop_stock_jan,2001-01-01,7197638
pop_stock_jan,2002-01-01,7255653
pop_stock_jan,2003-01-01,7313853
pop_stock_jan,2004-01-01,7364148
pop_stock_jan,2005-01-01,7415102
pop_stock_jan,2006-01-01,7459128
pop_stock_jan,2007-01-01,7508739
pop_stock_jan,2008-01-01,7593494
pop_stock_jan,2009-01-01,7701856
pop_stock_jan,2011-01-01,7870134
pop_stock_jan,2012-01-01,7954662
pop_stock_jan,2013-01-01,8039060
pop_stock_jan,2014-01-01,8139631
pop_stock_jan,2015-01-01,8237666
pop_stock_jan,2016-01-01,8327126
pop_stock_jan,2017-01-01,8419550
pop_stock_jan,2018-01-01,8484130
pop_stock_jan,2019-01-01,8544527
pop_stock_jan,2020-01-01,8606033
pop_stock_jan,2021-01-01,8670300
pop_stock_jan,2022-01-01,8738791
pop_stock_jan,2023-01-01,8815385
pop_stock_jan,2024-01-01,8962258
