D0,D1,date,value
IV,ED,1993-10-01,90.8617749
IV,ED,1994-01-01,88.8924178
IV,ED,1994-04-01,89.9176691
IV,ED,1994-07-01,90.0731628
IV,ED,1994-10-01,90.1240472
IV,ED,1995-01-01,90.3546286
IV,ED,1995-04-01,88.7708142
IV,ED,1995-07-01,88.3601841
IV,ED,1995-10-01,87.6843519
IV,ED,1996-01-01,86.0229486
IV,ED,1996-04-01,85.2201901
IV,ED,1996-07-01,85.081135
IV,ED,1996-10-01,85.4783561
IV,ED,1997-01-01,85.2711923
IV,ED,1997-04-01,84.1954238
IV,ED,1997-07-01,85.9600625
IV,ED,1997-10-01,85.5870453
IV,ED,1998-01-01,84.7668589
IV,ED,1998-04-01,84.0700995
IV,ED,1998-07-01,84.7905633
IV,ED,1998-10-01,83.4046329
IV,ED,1999-01-01,81.9471017
IV,ED,1999-04-01,82.0067523
IV,ED,1999-07-01,82.5573766
IV,ED,1999-10-01,82.2601488
IV,ED,2000-01-01,82.312446
IV,ED,2000-04-01,82.4926583
IV,ED,2000-07-01,82.7538105
IV,ED,2000-10-01,81.8915421
IV,ED,2001-01-01,81.1159196
IV,ED,2001-04-01,81.4286516
IV,ED,2001-07-01,81.7760443
IV,ED,2001-10-01,81.739946
IV,ED,2002-01-01,81.3182524
IV,ED,2002-04-01,83.7601324
IV,ED,2002-07-01,84.7764679
IV,ED,2002-10-01,82.6009277
IV,ED,2003-01-01,81.4987721
IV,ED,2003-04-01,81.666079
IV,ED,2003-07-01,82.7501679
IV,ED,2003-10-01,82.1239722
IV,ED,2004-01-01,83.36431
IV,ED,2004-04-01,83.5187202
IV,ED,2004-07-01,84.208679
IV,ED,2004-10-01,83.7097814
IV,ED,2005-01-01,84.1691194
IV,ED,2005-04-01,84.8571085
IV,ED,2005-07-01,86.2698249
IV,ED,2005-10-01,86.4681332
IV,ED,2006-01-01,86.2775615
IV,ED,2006-04-01,86.9642243
IV,ED,2006-07-01,88.1716876
IV,ED,2006-10-01,88.6611112
IV,ED,2007-01-01,89.6915667
IV,ED,2007-04-01,89.4926535
IV,ED,2007-07-01,89.7423818
IV,ED,2007-10-01,89.922747
IV,ED,2008-01-01,90.0508093
IV,ED,2008-04-01,90.5946475
IV,ED,2008-07-01,91.3493517
IV,ED,2008-10-01,90.7829597
IV,ED,2009-01-01,90.5458524
IV,ED,2009-04-01,91.1156686
IV,ED,2009-07-01,91.3663865
IV,ED,2009-10-01,89.8241838
IV,ED,2010-01-01,90.4967673
IV,ED,2010-04-01,90.4762544
IV,ED,2010-07-01,91.0996639
IV,ED,2010-10-01,90.755029
IV,ED,2011-01-01,89.6170607
IV,ED,2011-04-01,90.7171238
IV,ED,2011-07-01,91.1669155
IV,ED,2011-10-01,92.141711
IV,ED,2012-01-01,92.6018418
IV,ED,2012-04-01,92.7459946
IV,ED,2012-07-01,92.8465326
IV,ED,2012-10-01,93.4186527
IV,ED,2013-01-01,93.2822814
IV,ED,2013-04-01,94.417995199999993
IV,ED,2013-07-01,93.1342925
IV,ED,2013-10-01,93.5721709
IV,ED,2014-01-01,92.5867231
IV,ED,2014-04-01,95.5747346
IV,ED,2014-07-01,94.014397399999993
IV,ED,2014-10-01,94.4019287
IV,ED,2015-01-01,94.743681
IV,ED,2015-04-01,96.1095046
IV,ED,2015-07-01,94.8721757
IV,ED,2015-10-01,96.3026956
IV,ED,2016-01-01,94.3361647
IV,ED,2016-04-01,94.5455355
IV,ED,2016-07-01,95.052596
IV,ED,2016-10-01,96.0653434
IV,ED,2017-01-01,96.4932002
IV,ED,2017-04-01,94.7586357
IV,ED,2017-07-01,97.5211223
IV,ED,2017-10-01,97.3211732
IV,ED,2018-01-01,97.8419251
IV,ED,2018-04-01,99.8270611
IV,ED,2018-07-01,101.3864755
IV,ED,2018-10-01,101.7036046
IV,ED,2019-01-01,102.4698439
IV,ED,2019-04-01,103.4583822
IV,ED,2019-07-01,100.8181392
IV,ED,2019-10-01,100.8412031
IV,ED,2020-01-01,99.1532094
IV,ED,2020-04-01,99.2624669
IV,ED,2020-07-01,101.5181202
IV,ED,2020-10-01,102.4748598
IV,ED,2021-01-01,102.8859426
IV,ED,2021-04-01,105.6208899
IV,ED,2021-07-01,107.4906181
IV,ED,2021-10-01,108.4735965
IV,ED,2022-01-01,109.2097644
IV,ED,2022-04-01,110.8901532
IV,ED,2022-07-01,109.7547288
IV,ED,2022-10-01,108.8302576
IV,ED,2023-01-01,109.1484406
IV,ED,2023-04-01,109.7160208
IV,ED,2023-07-01,108.8291106
IV,ED,2023-10-01,108.5548
IV,ED,2024-01-01,109.6050473
IV,ED,2024-04-01,108.8450329
IV,ED,2024-07-01,110.1923878
IV,ED,2024-10-01,109.9062185
IV,ED,2025-01-01,109.3995239
IV,ED,2025-04-01,108.126337
IV,ED,2025-07-01,108.3362586
IV,ED,2025-10-01,105.7096824
IV,EF,1991-07-01,125.2503867
IV,EF,1991-10-01,123.8901891
IV,EF,1992-01-01,122.7405838
IV,EF,1992-04-01,121.5243546
IV,EF,1992-07-01,119.8095627
IV,EF,1992-10-01,118.8268806
IV,EF,1993-01-01,119.2259784
IV,EF,1993-04-01,120.4909038
IV,EF,1993-07-01,120.9958
IV,EF,1993-10-01,120.8496923
IV,EF,1994-01-01,119.9633728
IV,EF,1994-04-01,119.5197687
IV,EF,1994-07-01,120.0784768
IV,EF,1994-10-01,119.3298993
IV,EF,1995-01-01,118.3546754
IV,EF,1995-04-01,117.4809745
IV,EF,1995-07-01,116.9061092
IV,EF,1995-10-01,116.6086677
IV,EF,1996-01-01,116.8093867
IV,EF,1996-04-01,116.5266613
IV,EF,1996-07-01,113.4384842
IV,EF,1996-10-01,113.5329437
IV,EF,1997-01-01,113.346365
IV,EF,1997-04-01,112.6074458
IV,EF,1997-07-01,111.5975055
IV,EF,1997-10-01,112.0209038
IV,EF,1998-01-01,110.9492984
IV,EF,1998-04-01,111.1953641
IV,EF,1998-07-01,110.6964155
IV,EF,1998-10-01,108.3095892
IV,EF,1999-01-01,109.070274
IV,EF,1999-04-01,109.3375301
IV,EF,1999-07-01,108.1894983
IV,EF,1999-10-01,108.2815681
IV,EF,2000-01-01,109.0528646
IV,EF,2000-04-01,109.915891
IV,EF,2000-07-01,112.4290891
IV,EF,2000-10-01,114.5448723
IV,EF,2001-01-01,113.9168456
IV,EF,2001-04-01,115.8192822
IV,EF,2001-07-01,117.3615112
IV,EF,2001-10-01,117.2207409
IV,EF,2002-01-01,118.2647599
IV,EF,2002-04-01,119.7738893
IV,EF,2002-07-01,121.0619798
IV,EF,2002-10-01,118.1542779
IV,EF,2003-01-01,117.0473087
IV,EF,2003-04-01,115.1260836
IV,EF,2003-07-01,115.1020991
IV,EF,2003-10-01,112.9833483
IV,EF,2004-01-01,112.3791204
IV,EF,2004-04-01,112.0725682
IV,EF,2004-07-01,113.0452399
IV,EF,2004-10-01,113.3267797
IV,EF,2005-01-01,112.3307104
IV,EF,2005-04-01,109.0613251
IV,EF,2005-07-01,109.5612662
IV,EF,2005-10-01,109.7190804
IV,EF,2006-01-01,109.2958575
IV,EF,2006-04-01,111.347903
IV,EF,2006-07-01,114.2203793
IV,EF,2006-10-01,115.9083437
IV,EF,2007-01-01,118.9664525
IV,EF,2007-04-01,118.7678509
IV,EF,2007-07-01,119.8891345
IV,EF,2007-10-01,119.7090407
IV,EF,2008-01-01,120.7497309
IV,EF,2008-04-01,121.6695607
IV,EF,2008-07-01,123.3300106
IV,EF,2008-10-01,123.7449283
IV,EF,2009-01-01,125.2326026
IV,EF,2009-04-01,123.2705889
IV,EF,2009-07-01,124.521534
IV,EF,2009-10-01,124.162726
IV,EF,2010-01-01,123.8322313
IV,EF,2010-04-01,123.6600507
IV,EF,2010-07-01,125.0179964
IV,EF,2010-10-01,124.9655823
IV,EF,2011-01-01,124.7317975
IV,EF,2011-04-01,124.4634861
IV,EF,2011-07-01,125.2386216
IV,EF,2011-10-01,124.5584914
IV,EF,2012-01-01,122.8562414
IV,EF,2012-04-01,123.1614195
IV,EF,2012-07-01,123.5295633
IV,EF,2012-10-01,122.2610976
IV,EF,2013-01-01,121.320645
IV,EF,2013-04-01,120.3943102
IV,EF,2013-07-01,121.2964936
IV,EF,2013-10-01,119.6211119
IV,EF,2014-01-01,119.6688298
IV,EF,2014-04-01,118.7853839
IV,EF,2014-07-01,119.2499898
IV,EF,2014-10-01,118.9277433
IV,EF,2015-01-01,118.898735
IV,EF,2015-04-01,118.4514533
IV,EF,2015-07-01,118.269158
IV,EF,2015-10-01,114.4806543
IV,EF,2016-01-01,114.5905738
IV,EF,2016-04-01,113.7751019
IV,EF,2016-07-01,112.9683348
IV,EF,2016-10-01,110.6844235
IV,EF,2017-01-01,109.7817299
IV,EF,2017-04-01,108.4190228
IV,EF,2017-07-01,108.023707
IV,EF,2017-10-01,105.9812897
IV,EF,2018-01-01,105.449184
IV,EF,2018-04-01,104.9885129
IV,EF,2018-07-01,105.557794
IV,EF,2018-10-01,104.8161474
IV,EF,2019-01-01,104.6633621
IV,EF,2019-04-01,104.3427643
IV,EF,2019-07-01,104.7851698
IV,EF,2019-10-01,103.8170537
IV,EF,2020-01-01,104.3762121
IV,EF,2020-04-01,104.3628313
IV,EF,2020-07-01,105.6936763
IV,EF,2020-10-01,105.3478947
IV,EF,2021-01-01,105.4831889
IV,EF,2021-04-01,105.7493565
IV,EF,2021-07-01,106.4889129
IV,EF,2021-10-01,107.1493744
IV,EF,2022-01-01,107.3550239
IV,EF,2022-04-01,106.4330985
IV,EF,2022-07-01,107.6362517
IV,EF,2022-10-01,108.9412978
IV,EF,2023-01-01,108.8282013
IV,EF,2023-04-01,109.1018594
IV,EF,2023-07-01,109.7920056
IV,EF,2023-10-01,109.3882578
IV,EF,2024-01-01,109.8878134
IV,EF,2024-04-01,110.3283787
IV,EF,2024-07-01,110.4083786
IV,EF,2024-10-01,109.9461728
IV,EF,2025-01-01,111.0349051
IV,EF,2025-04-01,107.3803954
IV,EF,2025-07-01,107.9053401
IV,EF,2025-10-01,106.7965361
IV,EU,1991-07-01,138.5203393
IV,EU,1991-10-01,141.1998982
IV,EU,1992-01-01,142.9025522
IV,EU,1992-04-01,143.3075517
IV,EU,1992-07-01,142.6297567
IV,EU,1992-10-01,141.8595045
IV,EU,1993-01-01,142.7414212
IV,EU,1993-04-01,145.3755702
IV,EU,1993-07-01,145.0346388
IV,EU,1993-10-01,148.0744793
IV,EU,1994-01-01,149.5106871
IV,EU,1994-04-01,144.6703217
IV,EU,1994-07-01,149.2001469
IV,EU,1994-10-01,149.3238425
IV,EU,1995-01-01,148.3146978
IV,EU,1995-04-01,147.8798846
IV,EU,1995-07-01,148.0056163
IV,EU,1995-10-01,148.6163524
IV,EU,1996-01-01,150.2401432
IV,EU,1996-04-01,149.7269034
IV,EU,1996-07-01,150.7184872
IV,EU,1996-10-01,151.0460064
IV,EU,1997-01-01,151.3277717
IV,EU,1997-04-01,151.1480989
IV,EU,1997-07-01,153.1123761
IV,EU,1997-10-01,154.2598774
IV,EU,1998-01-01,153.7701273
IV,EU,1998-04-01,152.969386
IV,EU,1998-07-01,154.6197132
IV,EU,1998-10-01,154.1992247
IV,EU,1999-01-01,154.7191983
IV,EU,1999-04-01,154.8964528
IV,EU,1999-07-01,155.28306130000001
IV,EU,1999-10-01,156.4888596
IV,EU,2000-01-01,156.1427607
IV,EU,2000-04-01,155.4731017
IV,EU,2000-07-01,156.1868274
IV,EU,2000-10-01,157.1516871
IV,EU,2001-01-01,158.781641
IV,EU,2001-04-01,160.8657468
IV,EU,2001-07-01,162.7363837
IV,EU,2001-10-01,164.5301317
IV,EU,2002-01-01,166.5755597
IV,EU,2002-04-01,166.8643608
IV,EU,2002-07-01,167.7676475
IV,EU,2002-10-01,168.5111109
IV,EU,2003-01-01,171.4678219
IV,EU,2003-04-01,171.2319384
IV,EU,2003-07-01,173.1122007
IV,EU,2003-10-01,173.3702915
IV,EU,2004-01-01,170.7067092
IV,EU,2004-04-01,173.6680271
IV,EU,2004-07-01,171.7423181
IV,EU,2004-10-01,171.9800015
IV,EU,2005-01-01,173.010765
IV,EU,2005-04-01,172.5059768
IV,EU,2005-07-01,170.7883081
IV,EU,2005-10-01,170.6741161
IV,EU,2006-01-01,174.0354884
IV,EU,2006-04-01,171.9359096
IV,EU,2006-07-01,174.0205405
IV,EU,2006-10-01,174.8590337
IV,EU,2007-01-01,175.0336759
IV,EU,2007-04-01,174.9254551
IV,EU,2007-07-01,176.6113859
IV,EU,2007-10-01,180.0568132
IV,EU,2008-01-01,181.08709
IV,EU,2008-04-01,180.6226305
IV,EU,2008-07-01,180.1578782
IV,EU,2008-10-01,182.1178018
IV,EU,2009-01-01,182.6824776
IV,EU,2009-04-01,181.4502412
IV,EU,2009-07-01,183.1067224
IV,EU,2009-10-01,185.3729265
IV,EU,2010-01-01,183.7094626
IV,EU,2010-04-01,183.670827
IV,EU,2010-07-01,185.3044215
IV,EU,2010-10-01,187.8637357
IV,EU,2011-01-01,188.3017161
IV,EU,2011-04-01,188.6264124
IV,EU,2011-07-01,190.5917816
IV,EU,2011-10-01,192.6274417
IV,EU,2012-01-01,193.2835348
IV,EU,2012-04-01,194.5700482
IV,EU,2012-07-01,196.1779714
IV,EU,2012-10-01,198.8025419
IV,EU,2013-01-01,199.6876548
IV,EU,2013-04-01,199.3828607
IV,EU,2013-07-01,203.9736518
IV,EU,2013-10-01,206.2918403
IV,EU,2014-01-01,205.624253
IV,EU,2014-04-01,205.0112675
IV,EU,2014-07-01,205.8919099
