D0,date,value
E,2017-10-01,4636100
E,2017-11-01,4636100
E,2017-12-01,4636100
E,2018-01-01,4636100
E,2018-02-01,4636100
E,2018-03-01,4636100
E,2018-04-01,4636100
E,2018-05-01,4636100
E,2018-06-01,4636100
E,2018-07-01,4636100
E,2018-08-01,4636100
E,2018-09-01,4636100
E,2018-10-01,4636100
E,2018-11-01,4636100
E,2018-12-01,4636100
E,2019-01-01,4636100
E,2019-02-01,4636100
E,2019-03-01,4636100
E,2019-04-01,4636100
E,2019-05-01,4636100
E,2019-06-01,4636100
E,2019-07-01,4636100
E,2019-08-01,4636100
E,2019-09-01,4636100
E,2019-10-01,4636100
E,2019-11-01,4636100
E,2019-12-01,4636100
E,2020-01-01,4597259
E,2020-02-01,4597259
E,2020-03-01,4597259
E,2020-04-01,4597259
E,2020-05-01,4597259
E,2020-06-01,4597259
E,2020-07-01,4597259
E,2020-08-01,4597259
E,2020-09-01,4597259
E,2020-10-01,4597259
E,2020-11-01,4597259
E,2020-12-01,4597259
E,2021-01-01,4597259
E,2021-02-01,4597259
E,2021-03-01,4597259
E,2021-04-01,4597259
E,2021-05-01,4597259
E,2021-06-01,4597259
E,2021-07-01,4597259
E,2021-08-01,4597259
E,2021-09-01,4597259
E,2021-10-01,4597259
E,2021-11-01,4597259
E,2021-12-01,4597259
E,2022-01-01,4597259
E,2022-02-01,4597259
E,2022-03-01,4597259
E,2022-04-01,4597259
E,2022-05-01,4597259
E,2022-06-01,4597259
E,2022-07-01,4597259
E,2022-08-01,4597259
E,2022-09-01,4597259
E,2022-10-01,4597259
E,2022-11-01,4597259
E,2022-12-01,4597259
E,2023-01-01,4717177
E,2023-02-01,4717177
E,2023-03-01,4717177
E,2023-04-01,4717177
E,2023-05-01,4717177
E,2023-06-01,4717177
E,2023-07-01,4717177
E,2023-08-01,4717177
E,2023-09-01,4717177
E,2023-10-01,4717177
E,2023-11-01,4717177
E,2023-12-01,4717177
E,2024-01-01,4717177
E,2024-02-01,4717177
E,2024-03-01,4717177
E,2024-04-01,4717177
E,2024-05-01,4717177
E,2024-06-01,4717177
E,2024-07-01,4717177
E,2024-08-01,4717177
E,2024-09-01,4717177
E,2024-10-01,4717177
E,2024-11-01,4717177
E,2024-12-01,4717177
E,2025-01-01,4717177
E,2025-02-01,4717177
E,2025-03-01,4717177
E,2025-04-01,4717177
E,2025-05-01,4717177
E,2025-06-01,4717177
E,2025-07-01,4717177
E,2025-08-01,4717177
E,2025-09-01,4717177
E,2025-10-01,4717177
E,2025-11-01,4717177
E,2025-12-01,4717177
E,2026-01-01,4717177
E,2026-02-01,4717177
E,2026-03-01,4717177
E,2026-04-01,4717177
E,2026-05-01,4717177
E,2026-06-01,4717177
E,2026-07-01,4717177
K,1975-10-01,113344
K,1975-11-01,117577
K,1975-12-01,136661
K,1976-01-01,120573
K,1976-02-01,102854
K,1976-03-01,93503
K,1976-04-01,79737
K,1976-05-01,66158
K,1976-06-01,51624
K,1976-07-01,28696
K,1976-08-01,26851
K,1976-09-01,23777
K,1976-10-01,20389
K,1976-11-01,19821
K,1976-12-01,26790
K,1977-01-01,25479
K,1977-02-01,21944
K,1977-03-01,16354
K,1977-04-01,13097
K,1977-05-01,11216
K,1977-06-01,7544
K,1977-07-01,4145
K,1977-08-01,4439
K,1977-09-01,3657
K,1977-10-01,3191
K,1977-11-01,4605
K,1977-12-01,4474
K,1978-01-01,6623
K,1978-02-01,9705
K,1978-03-01,9133
K,1978-04-01,8081
K,1978-05-01,8876
K,1978-06-01,6700
K,1978-07-01,3557
K,1978-08-01,4850
K,1978-09-01,7091
K,1978-10-01,12538
K,1978-11-01,16387
K,1978-12-01,16810
K,1979-01-01,19518
K,1979-02-01,19296
K,1979-03-01,20909
K,1979-04-01,17647
K,1979-05-01,14848
K,1979-06-01,10784
K,1979-07-01,6089
K,1979-08-01,7016
K,1979-09-01,7425
K,1979-10-01,7552
K,1979-11-01,7728
K,1979-12-01,4407
K,1980-01-01,5433
K,1980-02-01,4184
K,1980-03-01,2597
K,1980-04-01,2216
K,1980-05-01,1456
K,1980-06-01,1596
K,1980-07-01,1155
K,1980-08-01,676
K,1980-09-01,950
K,1980-10-01,1655
K,1980-11-01,1637
K,1980-12-01,1981
K,1981-01-01,3550
K,1981-02-01,3605
K,1981-03-01,2685
K,1981-04-01,2217
K,1981-05-01,2456
K,1981-06-01,2480
K,1981-07-01,1338
K,1981-08-01,1551
K,1981-09-01,4460
K,1981-10-01,11610
K,1981-11-01,15312
K,1981-12-01,17187
K,1982-01-01,22277
K,1982-02-01,24151
K,1982-03-01,24822
K,1982-04-01,27767
K,1982-05-01,31876
K,1982-06-01,34349
K,1982-07-01,26567
K,1982-08-01,28509
K,1982-09-01,39982
K,1982-10-01,51479
K,1982-11-01,65565
K,1982-12-01,61983
K,1983-01-01,68545
K,1983-02-01,68807
K,1983-03-01,66156
K,1983-04-01,60462
K,1983-05-01,54736
K,1983-06-01,47560
K,1983-07-01,34167
K,1983-08-01,32749
K,1983-09-01,39259
K,1983-10-01,40327
K,1983-11-01,39420
K,1983-12-01,34975
