D0,D1,D2,D3,date,value
AV1,KC5D,T1,F,2007-01-01,36649
AV1,KC5D,T1,F,2007-02-01,37279
AV1,KC5D,T1,F,2007-03-01,37058
AV1,KC5D,T1,F,2007-04-01,37702
AV1,KC5D,T1,F,2007-05-01,37729
AV1,KC5D,T1,F,2007-06-01,43770
AV1,KC5D,T1,F,2007-07-01,44187
AV1,KC5D,T1,F,2007-08-01,47326
AV1,KC5D,T1,F,2007-09-01,46061
AV1,KC5D,T1,F,2007-10-01,47221
AV1,KC5D,T1,F,2007-11-01,52649
AV1,KC5D,T1,F,2007-12-01,65974
AV1,KC5D,T1,F,2008-01-01,62737
AV1,KC5D,T1,F,2008-02-01,62536
AV1,KC5D,T1,F,2008-03-01,19038
AV1,KC5D,T1,F,2008-04-01,19869
AV1,KC5D,T1,F,2008-05-01,19659
AV1,KC5D,T1,F,2008-06-01,21424
AV1,KC5D,T1,F,2008-07-01,20953
AV1,KC5D,T1,F,2008-08-01,20636
AV1,KC5D,T1,F,2008-09-01,21192
AV1,KC5D,T1,F,2008-10-01,24212
AV1,KC5D,T1,F,2008-11-01,23360
AV1,KC5D,T1,F,2008-12-01,21329
AV1,KC5D,T1,F,2009-01-01,24455
AV1,KC5D,T1,F,2009-02-01,23834
AV1,KC5D,T1,F,2009-03-01,23887
AV1,KC5D,T1,F,2009-04-01,23997
AV1,KC5D,T1,F,2009-05-01,24910
AV1,KC5D,T1,F,2009-06-01,25027
AV1,KC5D,T1,F,2009-07-01,24593
AV1,KC5D,T1,F,2009-08-01,24581
AV1,KC5D,T1,F,2009-09-01,23917
AV1,KC5D,T1,F,2009-10-01,24569
AV1,KC5D,T1,F,2009-11-01,24887
AV1,KC5D,T1,F,2009-12-01,25094
AV1,KC5D,T1,F,2010-01-01,24679
AV1,KC5D,T1,F,2010-02-01,24485
AV1,KC5D,T1,F,2010-03-01,23372
AV1,KC5D,T1,F,2010-04-01,24474
AV1,KC5D,T1,F,2010-05-01,24048
AV1,KC5D,T1,F,2010-06-01,23294
AV1,KC5D,T1,F,2010-07-01,23838
AV1,KC5D,T1,F,2010-08-01,24294
AV1,KC5D,T1,F,2010-09-01,23471
AV1,KC5D,T1,F,2010-10-01,23800
AV1,KC5D,T1,F,2010-11-01,24431
AV1,KC5D,T1,F,2010-12-01,24572
AV1,KC5D,T1,F,2011-01-01,24488
AV1,KC5D,T1,F,2011-02-01,24716
AV1,KC5D,T1,F,2011-03-01,24802
AV1,KC5D,T1,F,2011-04-01,26499
AV1,KC5D,T1,F,2011-05-01,26225
AV1,KC5D,T1,F,2011-06-01,28676
AV1,KC5D,T1,F,2011-07-01,24888
AV1,KC5D,T1,F,2011-08-01,25395
AV1,KC5D,T1,F,2011-09-01,28003
AV1,KC5D,T1,F,2011-10-01,27591
AV1,KC5D,T1,F,2011-11-01,26754
AV1,KC5D,T1,F,2011-12-01,26406
AV1,KC5D,T1,F,2012-01-01,27089
AV1,KC5D,T1,F,2012-02-01,26937
AV1,KC5D,T1,F,2012-03-01,28474
AV1,KC5D,T1,F,2012-04-01,28262
AV1,KC5D,T1,F,2012-05-01,29161
AV1,KC5D,T1,F,2012-06-01,28779
AV1,KC5D,T1,F,2012-07-01,29680
AV1,KC5D,T1,F,2012-08-01,28691
AV1,KC5D,T1,F,2012-09-01,28597
AV1,KC5D,T1,F,2012-10-01,28959
AV1,KC5D,T1,F,2012-11-01,30816
AV1,KC5D,T1,F,2012-12-01,29262
AV1,KC5D,T1,F,2013-01-01,29112
AV1,KC5D,T1,F,2013-02-01,30109
AV1,KC5D,T1,F,2013-03-01,31510
AV1,KC5D,T1,F,2013-04-01,30304
AV1,KC5D,T1,F,2013-05-01,31120
AV1,KC5D,T1,F,2013-06-01,31026
AV1,KC5D,T1,F,2013-07-01,31240
AV1,KC5D,T1,F,2013-08-01,29311
AV1,KC5D,T1,F,2013-09-01,30849
AV1,KC5D,T1,F,2013-10-01,28962
AV1,KC5D,T1,F,2013-11-01,29803
AV1,KC5D,T1,F,2013-12-01,28538
AV1,KC5D,T1,F,2014-01-01,28109
AV1,KC5D,T1,F,2014-02-01,27881
AV1,KC5D,T1,F,2014-03-01,28141
AV1,KC5D,T1,F,2014-04-01,28629
AV1,KC5D,T1,F,2014-05-01,29171
AV1,KC5D,T1,F,2014-06-01,28752
AV1,KC5D,T1,F,2014-07-01,27766
AV1,KC5D,T1,F,2014-08-01,30495
AV1,KC5D,T1,F,2014-09-01,35334
AV1,KC5D,T1,F,2014-10-01,32976
AV1,KC5D,T1,F,2014-11-01,34622
AV1,KC5D,T1,F,2014-12-01,34990
AV1,KC5D,T1,F,2015-01-01,34384
AV1,KC5D,T1,F,2015-02-01,35315
AV1,KC5D,T1,F,2015-03-01,33069
AV1,KC5D,T1,F,2015-04-01,32963
AV1,KC5D,T1,F,2015-05-01,31356
AV1,KC5D,T1,F,2015-06-01,31460
AV1,KC5D,T1,F,2015-07-01,31008
AV1,KC5D,T1,F,2015-08-01,32215
AV1,KC5D,T1,F,2015-09-01,32726
AV1,KC5D,T1,F,2015-10-01,31694
AV1,KC5D,T1,F,2015-11-01,32219
AV1,KC5D,T1,F,2015-12-01,29627
AV1,KC5D,T1,F,2016-01-01,31643
AV1,KC5D,T1,F,2016-02-01,30368
AV1,KC5D,T1,F,2016-03-01,29510
AV1,KC5D,T1,F,2016-04-01,30693
AV1,KC5D,T1,F,2016-05-01,32790
AV1,KC5D,T1,F,2016-06-01,32323
AV1,KC5D,T1,F,2016-07-01,31969
AV1,KC5D,T1,F,2016-08-01,32663
AV1,KC5D,T1,F,2016-09-01,32129
AV1,KC5D,T1,F,2016-10-01,33259
AV1,KC5D,T1,F,2016-11-01,35247
AV1,KC5D,T1,F,2016-12-01,35078
AV1,KC5D,T1,F,2017-01-01,35285
AV1,KC5D,T1,F,2017-02-01,35739
AV1,KC5D,T1,F,2017-03-01,35229
AV1,KC5D,T1,F,2017-04-01,37312
AV1,KC5D,T1,F,2017-05-01,36879
AV1,KC5D,T1,F,2017-06-01,37778
AV1,KC5D,T1,F,2017-07-01,39489
AV1,KC5D,T1,F,2017-08-01,38754
AV1,KC5D,T1,F,2017-09-01,41599
AV1,KC5D,T1,F,2017-10-01,42616
AV1,KC5D,T1,F,2017-11-01,42061
AV1,KC5D,T1,F,2017-12-01,39969
AV1,KC5D,T1,F,2018-01-01,40622
AV1,KC5D,T1,F,2018-02-01,40824
AV1,KC5D,T1,F,2018-03-01,41966
AV1,KC5D,T1,F,2018-04-01,43798
AV1,KC5D,T1,F,2018-05-01,45214
AV1,KC5D,T1,F,2018-06-01,44805
AV1,KC5D,T1,F,2018-07-01,44767
AV1,KC5D,T1,F,2018-08-01,45450
AV1,KC5D,T1,F,2018-09-01,45928
AV1,KC5D,T1,F,2018-10-01,48151
AV1,KC5D,T1,F,2018-11-01,46435
AV1,KC5D,T1,F,2018-12-01,45336
AV1,KC5D,T1,F,2019-01-01,45725
AV1,KC5D,T1,F,2019-02-01,46633
AV1,KC5D,T1,F,2019-03-01,45562
AV1,KC5D,T1,F,2019-04-01,48380
AV1,KC5D,T1,F,2019-05-01,48153
AV1,KC5D,T1,F,2019-06-01,47752
AV1,KC5D,T1,F,2019-07-01,49806
AV1,KC5D,T1,F,2019-08-01,48856
AV1,KC5D,T1,F,2019-09-01,47786
AV1,KC5D,T1,F,2019-10-01,49254
AV1,KC5D,T1,F,2019-11-01,50785
AV1,KC5D,T1,F,2019-12-01,48142
AV1,KC5D,T1,F,2020-01-01,48568
AV1,KC5D,T1,F,2020-02-01,48898
AV1,KC5D,T1,F,2020-03-01,53728
AV1,KC5D,T1,F,2020-04-01,54626
AV1,KC5D,T1,F,2020-05-01,54184
AV1,KC5D,T1,F,2020-06-01,52857
AV1,KC5D,T1,F,2020-07-01,50433
AV1,KC5D,T1,F,2020-08-01,50169
AV1,KC5D,T1,F,2020-09-01,49517
AV1,KC5D,T1,F,2020-10-01,50873
AV1,KC5D,T1,F,2020-11-01,51910
AV1,KC5D,T1,F,2020-12-01,51588
AV1,KC5D,T1,F,2021-01-01,53392
AV1,KC5D,T1,F,2021-02-01,54499
AV1,KC5D,T1,F,2021-03-01,53095
AV1,KC5D,T1,F,2021-04-01,52421
AV1,KC5D,T1,F,2021-05-01,54267
AV1,KC5D,T1,F,2021-06-01,53710
AV1,KC5D,T1,F,2021-07-01,52210
AV1,KC5D,T1,F,2021-08-01,52818
AV1,KC5D,T1,F,2021-09-01,53467
AV1,KC5D,T1,F,2021-10-01,52887
AV1,KC5D,T1,F,2021-11-01,52852
AV1,KC5D,T1,F,2021-12-01,51549
AV1,KC5D,T1,F,2022-01-01,52627
AV1,KC5D,T1,F,2022-02-01,53041
AV1,KC5D,T1,F,2022-03-01,54294
AV1,KC5D,T1,F,2022-04-01,56645
AV1,KC5D,T1,F,2022-05-01,55708
AV1,KC5D,T1,F,2022-06-01,53710
AV1,KC5D,T1,F,2022-07-01,54090
AV1,KC5D,T1,F,2022-08-01,55190
AV1,KC5D,T1,F,2022-09-01,53960
AV1,KC5D,T1,F,2022-10-01,54957
AV1,KC5D,T1,F,2022-11-01,55476
AV1,KC5D,T1,F,2022-12-01,46263
AV1,KC5D,T1,F,2023-01-01,47016
AV1,KC5D,T1,F,2023-02-01,45983
AV1,KC5D,T1,F,2023-03-01,45137
AV1,KC5D,T1,F,2023-04-01,52232
AV1,KC5D,T1,F,2023-05-01,53812
AV1,KC5D,T1,F,2023-06-01,53880
AV1,KC5D,T1,F,2023-07-01,48614
AV1,KC5D,T1,F,2023-08-01,49660
AV1,KC5D,T1,F,2023-09-01,49028
AV1,KC5D,T1,F,2023-10-01,48362
AV1,KC5D,T1,F,2023-11-01,49941
AV1,KC5D,T1,F,2023-12-01,46115
AV1,KC5D,T1,F,2024-01-01,48012
AV1,KC5D,T1,F,2024-02-01,47810
AV1,KC5D,T1,F,2024-03-01,49258
AV1,KC5D,T1,F,2024-04-01,50556
AV1,KC5D,T1,F,2024-05-01,50507
AV1,KC5D,T1,F,2024-06-01,47737
AV1,KC5D,T1,F,2024-07-01,47278
AV1,KC5D,T1,F,2024-08-01,46774
AV1,KC5D,T1,F,2024-09-01,47305
AV1,KC5D,T1,F,2024-10-01,49462
AV1,KC5D,T1,F,2024-11-01,48365
AV1,KC5D,T1,F,2024-12-01,46518
AV1,KC5D,T1,F,2025-01-01,48514
AV1,KC5D,T1,F,2025-02-01,49867
AV1,KC5D,T1,F,2025-03-01,50915
AV1,KC5D,T1,F,2025-04-01,51533
AV1,KC5D,T1,F,2025-05-01,51751
AV1,KC5D,T1,F,2025-06-01,52209
AV1,KC5D,T1,F,2025-07-01,52179
AV1,KC5D,T1,F,2025-08-01,51945
AV1,KC5D,T1,F,2025-09-01,50557
AV1,KC5D,T1,F,2025-10-01,52117
AV1,KC5D,T1,F,2025-11-01,49679
AV1,KC5D,T1,F,2025-12-01,47545
AV1,KC5D,T1,F,2026-01-01,48371
AV1,KC5D,T1,F,2026-02-01,50745
AV1,KC5D,T1,F,2026-03-01,51394
AV1,KC5D,T1,F,2026-04-01,51821
AV1,KC5D,T2,F,2002-01-01,30103
AV1,KC5D,T2,F,2002-02-01,27570
AV1,KC5D,T2,F,2002-03-01,24155
AV1,KC5D,T2,F,2002-04-01,27178
AV1,KC5D,T2,F,2002-05-01,28157
AV1,KC5D,T2,F,2002-06-01,25323
AV1,KC5D,T2,F,2002-07-01,25622
AV1,KC5D,T2,F,2002-08-01,24483
AV1,KC5D,T2,F,2002-09-01,23349
AV1,KC5D,T2,F,2002-10-01,24329
AV1,KC5D,T2,F,2002-11-01,24486
AV1,KC5D,T2,F,2002-12-01,22927
AV1,KC5D,T2,F,2003-01-01,25574
AV1,KC5D,T2,F,2003-02-01,24136
AV1,KC5D,T2,F,2003-03-01,22195
AV1,KC5D,T2,F,2003-04-01,23097
AV1,KC5D,T2,F,2003-05-01,24254
AV1,KC5D,T2,F,2003-06-01,22795
AV1,KC5D,T2,F,2003-07-01,21086
AV1,KC5D,T2,F,2003-08-01,22274
AV1,KC5D,T2,F,2003-09-01,19969
AV1,KC5D,T2,F,2003-10-01,23380
AV1,KC5D,T2,F,2003-11-01,22249
AV1,KC5D,T2,F,2003-12-01,18720
AV1,KC5D,T2,F,2004-01-01,22213
AV1,KC5D,T2,F,2004-02-01,21340
AV1,KC5D,T2,F,2004-03-01,20602
AV1,KC5D,T2,F,2004-04-01,19421
AV1,KC5D,T2,F,2004-05-01,18559
AV1,KC5D,T2,F,2004-06-01,19254
AV1,KC5D,T2,F,2004-07-01,18120
AV1,KC5D,T2,F,2004-08-01,19130
AV1,KC5D,T2,F,2004-09-01,20342
AV1,KC5D,T2,F,2004-10-01,18321
AV1,KC5D,T2,F,2004-11-01,19275
AV1,KC5D,T2,F,2004-12-01,17649
AV1,KC5D,T2,F,2005-01-01,18245
AV1,KC5D,T2,F,2005-02-01,17982
AV1,KC5D,T2,F,2005-03-01,18494
AV1,KC5D,T2,F,2005-04-01,17866
AV1,KC5D,T2,F,2005-05-01,17773
AV1,KC5D,T2,F,2005-06-01,17501
AV1,KC5D,T2,F,2005-07-01,17923
AV1,KC5D,T2,F,2005-08-01,17411
AV1,KC5D,T2,F,2005-09-01,17794
AV1,KC5D,T2,F,2005-10-01,17086
AV1,KC5D,T2,F,2005-11-01,16056
AV1,KC5D,T2,F,2005-12-01,16100
AV1,KC5D,T2,F,2006-01-01,17657
AV1,KC5D,T2,F,2006-02-01,17260
AV1,KC5D,T2,F,2006-03-01,17549
AV1,KC5D,T2,F,2006-04-01,18762
AV1,KC5D,T2,F,2006-05-01,17885
AV1,KC5D,T2,F,2006-06-01,21138
AV1,KC5D,T2,F,2006-07-01,23313
AV1,KC5D,T2,F,2006-08-01,20421
AV1,KC5D,T2,F,2006-09-01,23484
AV1,KC5D,T2,F,2006-10-01,23565
AV1,KC5D,T2,F,2006-11-01,23672
AV1,KC5D,T2,F,2006-12-01,23884
AV1,KC5D,T2,F,2007-01-01,24061
AV1,KC5D,T2,F,2007-02-01,24635
AV1,KC5D,T2,F,2007-03-01,24307
AV1,KC5D,T2,F,2007-04-01,24582
AV1,KC5D,T2,F,2007-05-01,24539
AV1,KC5D,T2,F,2007-06-01,30406
AV1,KC5D,T2,F,2007-07-01,29656
AV1,KC5D,T2,F,2007-08-01,32665
AV1,KC5D,T2,F,2007-09-01,31539
AV1,KC5D,T2,F,2007-10-01,32526
AV1,KC5D,T2,F,2007-11-01,36852
AV1,KC5D,T2,F,2007-12-01,50770
AV1,KC5D,T2,F,2008-01-01,47401
AV1,KC5D,T2,F,2008-02-01,47914
AV1,KC5D,T2,F,2008-03-01,14200
AV1,KC5D,T2,F,2008-04-01,15353
AV1,KC5D,T2,F,2008-05-01,15073
AV1,KC5D,T2,F,2008-06-01,16863
AV1,KC5D,T2,F,2008-07-01,16395
AV1,KC5D,T2,F,2008-08-01,16053
AV1,KC5D,T2,F,2008-09-01,16224
AV1,KC5D,T2,F,2008-10-01,19228
AV1,KC5D,T2,F,2008-11-01,18350
AV1,KC5D,T2,F,2008-12-01,16267
AV1,KC5D,T2,F,2009-01-01,19278
AV1,KC5D,T2,F,2009-02-01,18376
AV1,KC5D,T2,F,2009-03-01,18121
AV1,KC5D,T2,F,2009-04-01,18182
AV1,KC5D,T2,F,2009-05-01,18502
AV1,KC5D,T2,F,2009-06-01,18429
AV1,KC5D,T2,F,2009-07-01,18022
AV1,KC5D,T2,F,2009-08-01,17897
AV1,KC5D,T2,F,2009-09-01,17234
AV1,KC5D,T2,F,2009-10-01,17628
AV1,KC5D,T2,F,2009-11-01,18373
AV1,KC5D,T2,F,2009-12-01,18525
AV1,KC5D,T2,F,2010-01-01,18959
AV1,KC5D,T2,F,2010-02-01,18715
AV1,KC5D,T2,F,2010-03-01,17665
AV1,KC5D,T2,F,2010-04-01,18680
AV1,KC5D,T2,F,2010-05-01,18361
AV1,KC5D,T2,F,2010-06-01,17295
AV1,KC5D,T2,F,2010-07-01,17739
AV1,KC5D,T2,F,2010-08-01,17969
AV1,KC5D,T2,F,2010-09-01,17230
AV1,KC5D,T2,F,2010-10-01,17473
AV1,KC5D,T2,F,2010-11-01,18054
AV1,KC5D,T2,F,2010-12-01,18198
AV1,KC5D,T2,F,2011-01-01,18084
AV1,KC5D,T2,F,2011-02-01,17917
AV1,KC5D,T2,F,2011-03-01,17745
AV1,KC5D,T2,F,2011-04-01,19275
AV1,KC5D,T2,F,2011-05-01,18873
AV1,KC5D,T2,F,2011-06-01,21249
AV1,KC5D,T2,F,2011-07-01,17446
AV1,KC5D,T2,F,2011-08-01,17822
AV1,KC5D,T2,F,2011-09-01,20412
AV1,KC5D,T2,F,2011-10-01,20165
AV1,KC5D,T2,F,2011-11-01,19268
AV1,KC5D,T2,F,2011-12-01,18851
AV1,KC5D,T2,F,2012-01-01,19536
AV1,KC5D,T2,F,2012-02-01,19296
AV1,KC5D,T2,F,2012-03-01,20836
AV1,KC5D,T2,F,2012-04-01,20542
AV1,KC5D,T2,F,2012-05-01,21456
AV1,KC5D,T2,F,2012-06-01,21101
AV1,KC5D,T2,F,2012-07-01,21959
AV1,KC5D,T2,F,2012-08-01,20891
AV1,KC5D,T2,F,2012-09-01,20840
AV1,KC5D,T2,F,2012-10-01,20746
AV1,KC5D,T2,F,2012-11-01,22588
AV1,KC5D,T2,F,2012-12-01,21545
AV1,KC5D,T2,F,2013-01-01,21100
AV1,KC5D,T2,F,2013-02-01,22058
AV1,KC5D,T2,F,2013-03-01,23439
AV1,KC5D,T2,F,2013-04-01,21833
AV1,KC5D,T2,F,2013-05-01,22631
AV1,KC5D,T2,F,2013-06-01,22513
AV1,KC5D,T2,F,2013-07-01,22797
AV1,KC5D,T2,F,2013-08-01,21363
AV1,KC5D,T2,F,2013-09-01,22521
AV1,KC5D,T2,F,2013-10-01,20727
AV1,KC5D,T2,F,2013-11-01,21640
AV1,KC5D,T2,F,2013-12-01,20571
AV1,KC5D,T2,F,2014-01-01,20295
AV1,KC5D,T2,F,2014-02-01,19994
AV1,KC5D,T2,F,2014-03-01,20091
AV1,KC5D,T2,F,2014-04-01,20610
AV1,KC5D,T2,F,2014-05-01,21350
AV1,KC5D,T2,F,2014-06-01,20933
AV1,KC5D,T2,F,2014-07-01,19973
AV1,KC5D,T2,F,2014-08-01,22778
AV1,KC5D,T2,F,2014-09-01,27398
AV1,KC5D,T2,F,2014-10-01,24905
AV1,KC5D,T2,F,2014-11-01,26572
AV1,KC5D,T2,F,2014-12-01,26980
AV1,KC5D,T2,F,2015-01-01,26431
AV1,KC5D,T2,F,2015-02-01,27410
AV1,KC5D,T2,F,2015-03-01,25236
AV1,KC5D,T2,F,2015-04-01,24741
AV1,KC5D,T2,F,2015-05-01,23011
AV1,KC5D,T2,F,2015-06-01,23339
AV1,KC5D,T2,F,2015-07-01,23076
AV1,KC5D,T2,F,2015-08-01,24383
AV1,KC5D,T2,F,2015-09-01,24685
AV1,KC5D,T2,F,2015-10-01,23600
AV1,KC5D,T2,F,2015-11-01,24113
AV1,KC5D,T2,F,2015-12-01,21623
AV1,KC5D,T2,F,2016-01-01,23731
AV1,KC5D,T2,F,2016-02-01,22453
AV1,KC5D,T2,F,2016-03-01,21749
AV1,KC5D,T2,F,2016-04-01,22427
AV1,KC5D,T2,F,2016-05-01,24135
AV1,KC5D,T2,F,2016-06-01,23778
AV1,KC5D,T2,F,2016-07-01,23515
AV1,KC5D,T2,F,2016-08-01,24198
AV1,KC5D,T2,F,2016-09-01,23810
AV1,KC5D,T2,F,2016-10-01,24816
AV1,KC5D,T2,F,2016-11-01,27138
AV1,KC5D,T2,F,2016-12-01,26997
AV1,KC5D,T2,F,2017-01-01,27300
AV1,KC5D,T2,F,2017-02-01,27782
AV1,KC5D,T2,F,2017-03-01,27207
AV1,KC5D,T2,F,2017-04-01,28915
AV1,KC5D,T2,F,2017-05-01,28793
AV1,KC5D,T2,F,2017-06-01,29489
AV1,KC5D,T2,F,2017-07-01,31275
AV1,KC5D,T2,F,2017-08-01,30613
AV1,KC5D,T2,F,2017-09-01,33364
AV1,KC5D,T2,F,2017-10-01,34203
AV1,KC5D,T2,F,2017-11-01,33424
AV1,KC5D,T2,F,2017-12-01,31234
AV1,KC5D,T2,F,2018-01-01,32164
AV1,KC5D,T2,F,2018-02-01,32407
AV1,KC5D,T2,F,2018-03-01,33529
AV1,KC5D,T2,F,2018-04-01,35215
AV1,KC5D,T2,F,2018-05-01,36543
AV1,KC5D,T2,F,2018-06-01,36062
AV1,KC5D,T2,F,2018-07-01,35994
AV1,KC5D,T2,F,2018-08-01,36606
AV1,KC5D,T2,F,2018-09-01,37457
AV1,KC5D,T2,F,2018-10-01,39433
AV1,KC5D,T2,F,2018-11-01,37597
AV1,KC5D,T2,F,2018-12-01,36367
AV1,KC5D,T2,F,2019-01-01,36805
AV1,KC5D,T2,F,2019-02-01,37759
AV1,KC5D,T2,F,2019-03-01,36679
AV1,KC5D,T2,F,2019-04-01,39464
AV1,KC5D,T2,F,2019-05-01,39346
AV1,KC5D,T2,F,2019-06-01,38939
AV1,KC5D,T2,F,2019-07-01,40890
AV1,KC5D,T2,F,2019-08-01,39816
AV1,KC5D,T2,F,2019-09-01,38927
AV1,KC5D,T2,F,2019-10-01,40391
AV1,KC5D,T2,F,2019-11-01,41971
AV1,KC5D,T2,F,2019-12-01,38792
AV1,KC5D,T2,F,2020-01-01,39143
AV1,KC5D,T2,F,2020-02-01,39992
AV1,KC5D,T2,F,2020-03-01,44595
AV1,KC5D,T2,F,2020-04-01,45437
AV1,KC5D,T2,F,2020-05-01,44972
AV1,KC5D,T2,F,2020-06-01,44683
AV1,KC5D,T2,F,2020-07-01,42255
AV1,KC5D,T2,F,2020-08-01,42001
AV1,KC5D,T2,F,2020-09-01,41307
AV1,KC5D,T2,F,2020-10-01,42737
AV1,KC5D,T2,F,2020-11-01,43693
AV1,KC5D,T2,F,2020-12-01,43038
AV1,KC5D,T2,F,2021-01-01,44819
AV1,KC5D,T2,F,2021-02-01,46018
AV1,KC5D,T2,F,2021-03-01,44534
AV1,KC5D,T2,F,2021-04-01,43785
AV1,KC5D,T2,F,2021-05-01,45708
AV1,KC5D,T2,F,2021-06-01,45185
AV1,KC5D,T2,F,2021-07-01,43684
AV1,KC5D,T2,F,2021-08-01,44361
AV1,KC5D,T2,F,2021-09-01,44983
AV1,KC5D,T2,F,2021-10-01,44296
AV1,KC5D,T2,F,2021-11-01,44560
AV1,KC5D,T2,F,2021-12-01,43336
AV1,KC5D,T2,F,2022-01-01,44422
AV1,KC5D,T2,F,2022-02-01,44840
AV1,KC5D,T2,F,2022-03-01,45914
AV1,KC5D,T2,F,2022-04-01,48197
AV1,KC5D,T2,F,2022-05-01,47126
AV1,KC5D,T2,F,2022-06-01,45134
AV1,KC5D,T2,F,2022-07-01,45423
AV1,KC5D,T2,F,2022-08-01,46493
AV1,KC5D,T2,F,2022-09-01,45326
AV1,KC5D,T2,F,2022-10-01,46399
AV1,KC5D,T2,F,2022-11-01,46626
AV1,KC5D,T2,F,2022-12-01,37313
AV1,KC5D,T2,F,2023-01-01,37970
AV1,KC5D,T2,F,2023-02-01,36952
AV1,KC5D,T2,F,2023-03-01,36032
AV1,KC5D,T2,F,2023-04-01,43072
AV1,KC5D,T2,F,2023-05-01,44540
AV1,KC5D,T2,F,2023-06-01,44662
AV1,KC5D,T2,F,2023-07-01,39403
AV1,KC5D,T2,F,2023-08-01,40319
AV1,KC5D,T2,F,2023-09-01,39865
AV1,KC5D,T2,F,2023-10-01,39224
AV1,KC5D,T2,F,2023-11-01,40809
AV1,KC5D,T2,F,2023-12-01,36972
AV1,KC5D,T2,F,2024-01-01,38588
AV1,KC5D,T2,F,2024-02-01,38318
AV1,KC5D,T2,F,2024-03-01,39779
AV1,KC5D,T2,F,2024-04-01,41021
AV1,KC5D,T2,F,2024-05-01,40536
AV1,KC5D,T2,F,2024-06-01,37742
AV1,KC5D,T2,F,2024-07-01,37108
AV1,KC5D,T2,F,2024-08-01,36544
AV1,KC5D,T2,F,2024-09-01,36846
AV1,KC5D,T2,F,2024-10-01,38947
AV1,KC5D,T2,F,2024-11-01,37772
AV1,KC5D,T2,F,2024-12-01,35988
AV1,KC5D,T2,F,2025-01-01,37926
AV1,KC5D,T2,F,2025-02-01,39220
AV1,KC5D,T2,F,2025-03-01,39996
AV1,KC5D,T2,F,2025-04-01,40614
AV1,KC5D,T2,F,2025-05-01,40615
AV1,KC5D,T2,F,2025-06-01,40996
AV1,KC5D,T2,F,2025-07-01,40554
AV1,KC5D,T2,F,2025-08-01,40283
AV1,KC5D,T2,F,2025-09-01,39187
AV1,KC5D,T2,F,2025-10-01,40828
AV1,KC5D,T2,F,2025-11-01,38561
AV1,KC5D,T2,F,2025-12-01,36351
AV1,KC5D,T2,F,2026-01-01,37213
AV1,KC5D,T2,F,2026-02-01,39411
AV1,KC5D,T2,F,2026-03-01,40119
AV1,KC5D,T2,F,2026-04-01,40535
AV1,KC5D,U,F,2009-03-01,13551
AV1,KC5D,U,F,2009-04-01,13214
AV1,KC5D,U,F,2009-05-01,12851
AV1,KC5D,U,F,2009-06-01,12705
AV1,KC5D,U,F,2009-07-01,12283
AV1,KC5D,U,F,2009-08-01,12271
AV1,KC5D,U,F,2009-09-01,12009
AV1,KC5D,U,F,2009-10-01,11820
AV1,KC5D,U,F,2009-11-01,12115
AV1,KC5D,U,F,2009-12-01,11971
AV1,KC5D,U,F,2010-01-01,12722
AV1,KC5D,U,F,2010-02-01,11713
AV1,KC5D,U,F,2010-03-01,11587
AV1,KC5D,U,F,2010-04-01,11970
AV1,KC5D,U,F,2010-05-01,12270
AV1,KC5D,U,F,2010-06-01,11516
AV1,KC5D,U,F,2010-07-01,11838
AV1,KC5D,U,F,2010-08-01,11853
AV1,KC5D,U,F,2010-09-01,11652
AV1,KC5D,U,F,2010-10-01,12149
AV1,KC5D,U,F,2010-11-01,12015
AV1,KC5D,U,F,2010-12-01,12394
AV1,KC5D,U,F,2011-01-01,12069
AV1,KC5D,U,F,2011-02-01,11665
AV1,KC5D,U,F,2011-03-01,11596
AV1,KC5D,U,F,2011-04-01,12764
AV1,KC5D,U,F,2011-05-01,12995
AV1,KC5D,U,F,2011-06-01,13276
AV1,KC5D,U,F,2011-07-01,11919
AV1,KC5D,U,F,2011-08-01,12630
AV1,KC5D,U,F,2011-09-01,12755
AV1,KC5D,U,F,2011-10-01,13556
AV1,KC5D,U,F,2011-11-01,13479
AV1,KC5D,U,F,2011-12-01,13059
AV1,KC5D,U,F,2012-01-01,12947
AV1,KC5D,U,F,2012-02-01,12982
AV1,KC5D,U,F,2012-03-01,13482
AV1,KC5D,U,F,2012-04-01,13767
AV1,KC5D,U,F,2012-05-01,14599
AV1,KC5D,U,F,2012-06-01,14379
AV1,KC5D,U,F,2012-07-01,13973
AV1,KC5D,U,F,2012-08-01,13145
AV1,KC5D,U,F,2012-09-01,13022
AV1,KC5D,U,F,2012-10-01,12409
AV1,KC5D,U,F,2012-11-01,13249
AV1,KC5D,U,F,2012-12-01,12349
AV1,KC5D,U,F,2013-01-01,12338
AV1,KC5D,U,F,2013-02-01,12501
AV1,KC5D,U,F,2013-03-01,13602
AV1,KC5D,U,F,2013-04-01,13394
AV1,KC5D,U,F,2013-05-01,13540
AV1,KC5D,U,F,2013-06-01,14098
AV1,KC5D,U,F,2013-07-01,14025
AV1,KC5D,U,F,2013-08-01,13292
AV1,KC5D,U,F,2013-09-01,14644
AV1,KC5D,U,F,2013-10-01,13474
AV1,KC5D,U,F,2013-11-01,13728
AV1,KC5D,U,F,2013-12-01,12945
AV1,KC5D,U,F,2014-01-01,13887
AV1,KC5D,U,F,2014-02-01,13767
AV1,KC5D,U,F,2014-03-01,13923
