D0,D1,D2,date,value
A,T,P,2013-07-01,1139613.28546837
A,T,P,2013-10-01,1158151.48510818
A,T,P,2014-01-01,1169777.43112517
A,T,P,2014-04-01,1206705.95979339
A,T,P,2014-07-01,1240294.5323835402
A,T,P,2014-10-01,1238420.1251124565
A,T,P,2015-01-01,1245507.065933811
A,T,P,2015-04-01,1205328.1117539026
A,T,P,2015-07-01,1195253.373010134
A,T,P,2015-10-01,1220864.253335005
A,T,P,2016-01-01,1210970.658500345
A,T,P,2016-04-01,1235258.1123690607
A,T,P,2016-07-01,1259139.1801602226
A,T,P,2016-10-01,1281062.7645743669
A,T,P,2017-01-01,1308523.0851793755
A,T,P,2017-04-01,1299927.6751467562
A,T,P,2017-07-01,1345716.6542198048
A,T,P,2017-10-01,1375378.1480868405
A,T,P,2018-01-01,1362227.9526929292
A,T,P,2018-04-01,1364281.735071464
A,T,P,2018-07-01,1354770.7803185731
A,T,P,2018-10-01,1292147.2398829374
A,T,P,2019-01-01,1371108.1739000108
A,T,P,2019-04-01,1379157.159393826
A,T,P,2019-07-01,1403228.3523946179
A,T,P,2019-10-01,1429298.353008742
A,T,P,2020-01-01,1276043.6644919873
A,T,P,2020-04-01,1388627.921694223
A,T,P,2020-07-01,1416812.3805486874
A,T,P,2020-10-01,1486125.9206683598
A,T,P,2021-01-01,1582519.2703113817
A,T,P,2021-04-01,1626844.3606434937
A,T,P,2021-07-01,1628771.7118236874
A,T,P,2021-10-01,1630582.0305181986
A,T,P,2022-01-01,1575771.1373779734
A,T,P,2022-04-01,1458807.1378659466
A,T,P,2022-07-01,1416867.4580831062
A,T,P,2022-10-01,1449369.061286673
A,T,P,2023-01-01,1503503.1975296258
A,T,P,2023-04-01,1514459.645635322
A,T,P,2023-07-01,1507253.000894448
A,T,P,2023-10-01,1502333.5214573636
A,T,P,2024-01-01,1630687.3729779392
A,T,P,2024-04-01,1640389.1015127103
A,T,P,2024-07-01,1647256.7957294716
A,T,P,2024-10-01,1686287.1879678138
A,T,P,2025-01-01,1678967.0489473182
A,T,P,2025-04-01,1669262.311625453
A,T,P,2025-07-01,1726311.5708444924
A,T,P,2025-10-01,1744955.6007235588
A,T,T,1985-01-01,517362.7363363487
A,T,T,1985-04-01,527100.8630036282
A,T,T,1985-07-01,525725.648710361
A,T,T,1985-10-01,533563.8999999998
A,T,T,1986-01-01,546497.6504943682
A,T,T,1986-04-01,550367.9820339044
A,T,T,1986-07-01,543271.0427708284
A,T,T,1986-10-01,561977.3
A,T,T,1987-01-01,568014.412507058
A,T,T,1987-04-01,573976.7249946446
A,T,T,1987-07-01,594333.6779488736
A,T,T,1987-10-01,583999.2999999999
A,T,T,1988-01-01,599670.3243959642
A,T,T,1988-04-01,624212.242663501
A,T,T,1988-07-01,660710.0798486038
A,T,T,1988-10-01,670232.1
A,T,T,1989-01-01,699089.2520716713
A,T,T,1989-04-01,736734.1277755182
A,T,T,1989-07-01,745592.425816597
A,T,T,1989-10-01,752895.2
A,T,T,1990-01-01,752334.2863193076
A,T,T,1990-04-01,753445.7543470517
A,T,T,1990-07-01,739356.9499425567
A,T,T,1990-10-01,744818.5
A,T,T,1991-01-01,766195.8659649647
A,T,T,1991-04-01,794489.8315237926
A,T,T,1991-07-01,812384.0468483377
A,T,T,1991-10-01,809013.6
A,T,T,1992-01-01,837528.8304185193
A,T,T,1992-04-01,864853.9864378398
A,T,T,1992-07-01,838464.4374932643
A,T,T,1992-10-01,861726.1
A,T,T,1993-01-01,913681.5597436945
A,T,T,1993-04-01,921066.892611094
A,T,T,1993-07-01,940533.4985877055
A,T,T,1993-10-01,966112.9
A,T,T,1994-01-01,966493.3228980344
A,T,T,1994-04-01,975589.9846832736
A,T,T,1994-07-01,970984.6696045754
A,T,T,1994-10-01,988805
A,T,T,1995-01-01,989003.2696062927
A,T,T,1995-04-01,974998.4361181031
A,T,T,1995-07-01,995555.7675337899
A,T,T,1995-10-01,1003398.8
A,T,T,1996-01-01,1050746.01825862
A,T,T,1996-04-01,1116325.7906168075
A,T,T,1996-07-01,1160849.3450200818
A,T,T,1996-10-01,1257404.899999999
A,T,T,1997-01-01,1372488.9828059806
A,T,T,1997-04-01,1419163.5633538058
A,T,T,1997-07-01,1467246.3831761559
A,T,T,1997-10-01,1483710.099999999
A,T,T,1998-01-01,1621504.8776185727
A,T,T,1998-04-01,1672084.3906579742
A,T,T,1998-07-01,1664109.4882226996
A,T,T,1998-10-01,1669456.752
A,T,T,1999-01-01,1697936.3687537326
A,T,T,1999-04-01,1802624.3985141595
A,T,T,1999-07-01,1847937.4601237187
A,T,T,1999-10-01,1948554.0525836942
A,T,T,2000-01-01,2139976.818453914
A,T,T,2000-04-01,2084689.5878269842
A,T,T,2000-07-01,2206691.6700888877
A,T,T,2000-10-01,2220990.6897178628
A,T,T,2001-01-01,2291503.8948180536
A,T,T,2001-04-01,2341252.537123085
A,T,T,2001-07-01,2102285.932337295
A,T,T,2001-10-01,2219367.143819253
A,T,T,2002-01-01,2280076.908619682
A,T,T,2002-04-01,2155451.2216762556
A,T,T,2002-07-01,2084873.9599112084
A,T,T,2002-10-01,2115429.036428351
A,T,T,2003-01-01,2115903.367488482
A,T,T,2003-04-01,2219836.228970806
A,T,T,2003-07-01,2197647.4578682426
A,T,T,2003-10-01,2204493.178485573
A,T,T,2004-01-01,2332306.6789554222
A,T,T,2004-04-01,2332269.413239267
A,T,T,2004-07-01,2319091.384492147
A,T,T,2004-10-01,2315958.63132144
A,T,T,2005-01-01,2426745.883612616
A,T,T,2005-04-01,2608071.196231765
A,T,T,2005-07-01,2744447.507973505
A,T,T,2005-10-01,2799700.917726418
A,T,T,2006-01-01,3024585.60712238
A,T,T,2006-04-01,3008355.5958153415
A,T,T,2006-07-01,3141520.548461614
A,T,T,2006-10-01,3125465.1004304322
A,T,T,2007-01-01,3520408.558752234
A,T,T,2007-04-01,3626794.621246507
A,T,T,2007-07-01,3634391.481109688
A,T,T,2007-10-01,3746579.8693815
A,T,T,2008-01-01,3544297.120608641
A,T,T,2008-04-01,3424988.802122625
A,T,T,2008-07-01,3494836.469299449
A,T,T,2008-10-01,3219024.759906758
A,T,T,2009-01-01,3299827.5390458386
A,T,T,2009-04-01,3376808.686843671
A,T,T,2009-07-01,3359906.5386380283
A,T,T,2009-10-01,3395361.2500185664
A,T,T,2010-01-01,3460970.738220938
A,T,T,2010-04-01,3508445.208923982
A,T,T,2010-07-01,3492621.918396927
A,T,T,2010-10-01,3452524.6550580254
A,T,T,2011-01-01,3476178.675613822
A,T,T,2011-04-01,3372117.657004332
A,T,T,2011-07-01,3551171.818059044
A,T,T,2011-10-01,3576136.105495003
A,T,T,2012-01-01,3573473.181198037
A,T,T,2012-04-01,3721511.032895192
A,T,T,2012-07-01,3847499.180476253
A,T,T,2012-10-01,3840166.977813883
A,T,T,2013-01-01,3929027.5315075307
A,T,T,2013-04-01,3877191.95587302
A,T,T,2013-07-01,3878615.8263324015
A,T,T,2013-10-01,3887377.593646901
A,T,T,2014-01-01,3884960.5930295438
A,T,T,2014-04-01,3917312.930403239
A,T,T,2014-07-01,4013649.918582572
A,T,T,2014-10-01,4189592.142945129
A,T,T,2015-01-01,4133213.3756721327
A,T,T,2015-04-01,4068444.6980117317
A,T,T,2015-07-01,4208041.614106726
A,T,T,2015-10-01,4335425.332120195
A,T,T,2016-01-01,4365388.1102048885
A,T,T,2016-04-01,4522659.96763479
A,T,T,2016-07-01,4663624.812601225
A,T,T,2016-10-01,4849347.707357748
A,T,T,2017-01-01,4880307.647274054
A,T,T,2017-04-01,4925620.152937893
A,T,T,2017-07-01,5050843.982873328
A,T,T,2017-10-01,5162183.554308768
A,T,T,2018-01-01,5139273.970881534
A,T,T,2018-04-01,5159003.273536058
A,T,T,2018-07-01,5100870.385518291
A,T,T,2018-10-01,5053172.910595293
A,T,T,2019-01-01,5146010.0460668625
A,T,T,2019-04-01,5159492.412947782
A,T,T,2019-07-01,5223936.884829913
A,T,T,2019-10-01,5320649.602574018
A,T,T,2020-01-01,5204747.999904973
A,T,T,2020-04-01,5224332.657258209
A,T,T,2020-07-01,5306705.995353082
A,T,T,2020-10-01,5359142.972790259
A,T,T,2021-01-01,5662057.963655897
A,T,T,2021-04-01,5703075.417044993
A,T,T,2021-07-01,5727187.836375586
A,T,T,2021-10-01,5667719.757481787
A,T,T,2022-01-01,5653408.528493168
A,T,T,2022-04-01,5488009.499787676
A,T,T,2022-07-01,5366241.933179377
A,T,T,2022-10-01,5260681.147424803
A,T,T,2023-01-01,5302582.103155752
A,T,T,2023-04-01,5216818.616937358
A,T,T,2023-07-01,5178063.324908648
A,T,T,2023-10-01,4990423.02179653
A,T,T,2024-01-01,5334533.333072944
A,T,T,2024-04-01,5263403.16193216
A,T,T,2024-07-01,5192282.517068816
A,T,T,2024-10-01,5336519.040514736
A,T,T,2025-01-01,5352036.341929506
A,T,T,2025-04-01,5207396.544011676
A,T,T,2025-07-01,5276722.495421607
A,T,T,2025-10-01,5341152.678102992
A,T,UI,1985-01-01,227163.2287659576
A,T,UI,1985-04-01,228186.54289409818
A,T,UI,1985-07-01,226058.66386037922
A,T,UI,1985-10-01,225158
A,T,UI,1986-01-01,225909.71296734532
A,T,UI,1986-04-01,226209.341356846
A,T,UI,1986-07-01,223302.3740106427
A,T,UI,1986-10-01,230563.5
A,T,UI,1987-01-01,233589.8145519019
A,T,UI,1987-04-01,239004.2216618386
A,T,UI,1987-07-01,248641.02605813884
A,T,UI,1987-10-01,248096.9
A,T,UI,1988-01-01,253712.3024512418
A,T,UI,1988-04-01,261553.52202698553
A,T,UI,1988-07-01,273794.6732860778
A,T,UI,1988-10-01,273721.69999999995
A,T,UI,1989-01-01,282891.3151689244
A,T,UI,1989-04-01,295788.7555023633
A,T,UI,1989-07-01,301235.9960135495
A,T,UI,1989-10-01,314326
A,T,UI,1990-01-01,323674.9601178779
A,T,UI,1990-04-01,334146.76708792686
A,T,UI,1990-07-01,341827.7994606951
A,T,UI,1990-10-01,350000
A,T,UI,1991-01-01,354894.55393399217
A,T,UI,1991-04-01,362422.636858869
A,T,UI,1991-07-01,361669.15071272675
A,T,UI,1991-10-01,352623
A,T,UI,1992-01-01,361745.6005422425
A,T,UI,1992-04-01,372656.71723052976
A,T,UI,1992-07-01,360586.74378311663
A,T,UI,1992-10-01,367225
A,T,UI,1993-01-01,375203.2743675632
A,T,UI,1993-04-01,363768.4984371203
A,T,UI,1993-07-01,360110.8055668165
A,T,UI,1993-10-01,360470.5
A,T,UI,1994-01-01,360584.6740345478
A,T,UI,1994-04-01,367878.3806930484
A,T,UI,1994-07-01,372583.7787606142
A,T,UI,1994-10-01,385549
A,T,UI,1995-01-01,381289.4577002441
A,T,UI,1995-04-01,368404.8364432638
A,T,UI,1995-07-01,370387.66971927637
A,T,UI,1995-10-01,370605
A,T,UI,1996-01-01,393436.85940286086
A,T,UI,1996-04-01,428476.7033475979
A,T,UI,1996-07-01,457399.0596530982
A,T,UI,1996-10-01,505673.7
A,T,UI,1997-01-01,558043.9167532087
A,T,UI,1997-04-01,574788.7730799622
A,T,UI,1997-07-01,595980.0648180827
A,T,UI,1997-10-01,602797.1
A,T,UI,1998-01-01,628447.5837779545
A,T,UI,1998-04-01,658662.5436220716
A,T,UI,1998-07-01,677436.1497505223
A,T,UI,1998-10-01,678108.4
A,T,UI,1999-01-01,627089.4833039709
A,T,UI,1999-04-01,676862.1624387605
A,T,UI,1999-07-01,693748.1030565491
A,T,UI,1999-10-01,736231.2922879372
A,T,UI,2000-01-01,853109.0858831503
A,T,UI,2000-04-01,784768.2379166723
A,T,UI,2000-07-01,873115.30779925955
A,T,UI,2000-10-01,895339.0634432286
A,T,UI,2001-01-01,935104.5756852813
A,T,UI,2001-04-01,930304.128831691
A,T,UI,2001-07-01,802428.6393018077
A,T,UI,2001-10-01,856433.5864419828
A,T,UI,2002-01-01,898904.5328216291
A,T,UI,2002-04-01,865984.6741616371
A,T,UI,2002-07-01,837115.64896193
A,T,UI,2002-10-01,859266.47001353
A,T,UI,2003-01-01,854976.19104922
A,T,UI,2003-04-01,885512.6796083811
A,T,UI,2003-07-01,856344.0793186456
A,T,UI,2003-10-01,824693.53120606
A,T,UI,2004-01-01,903001.309152891
A,T,UI,2004-04-01,884028.77095882
A,T,UI,2004-07-01,839119.07643936
A,T,UI,2004-10-01,820343.79644545
A,T,UI,2005-01-01,865097.12445997
A,T,UI,2005-04-01,992499.04728181
A,T,UI,2005-07-01,1049677.7007418773
A,T,UI,2005-10-01,1037833.4706371679
A,T,UI,2006-01-01,1110380.6967901278
A,T,UI,2006-04-01,1092972.0673718886
A,T,UI,2006-07-01,1114417.914396217
A,T,UI,2006-10-01,1056236.0237912124
A,T,UI,2007-01-01,1338964.3992316837
A,T,UI,2007-04-01,1332991.07690571
A,T,UI,2007-07-01,1300345.210153116
A,T,UI,2007-10-01,1404262.68466045
A,T,UI,2008-01-01,1264346.4433244313
A,T,UI,2008-04-01,1127446.4901555711
A,T,UI,2008-07-01,1194268.36221727
A,T,UI,2008-10-01,1018349.710036668
A,T,UI,2009-01-01,1028527.1647855473
A,T,UI,2009-04-01,1009707.5843206367
A,T,UI,2009-07-01,932418.9002057003
A,T,UI,2009-10-01,894028.4955643964
A,T,UI,2010-01-01,874169.2860265578
A,T,UI,2010-04-01,812067.318422805
A,T,UI,2010-07-01,776990.91594532
A,T,UI,2010-10-01,788066.6082713257
A,T,UI,2011-01-01,765198.878504725
A,T,UI,2011-04-01,747748.52109944
A,T,UI,2011-07-01,793944.473797848
A,T,UI,2011-10-01,805337.8840603424
A,T,UI,2012-01-01,807919.79390162
A,T,UI,2012-04-01,796677.8059682052
A,T,UI,2012-07-01,799398.284653215
A,T,UI,2012-10-01,773505.0813824032
A,T,UI,2013-01-01,817583.1211063238
A,T,UI,2013-04-01,821890.644449
A,T,UI,2013-07-01,852573.6795392256
A,T,UI,2013-10-01,860828.7430315907
A,T,UI,2014-01-01,850241.2692739554
A,T,UI,2014-04-01,833202.6418387098
A,T,UI,2014-07-01,857661.5242368948
A,T,UI,2014-10-01,888558.8205364329
A,T,UI,2015-01-01,833686.360390129
A,T,UI,2015-04-01,825905.758372392
A,T,UI,2015-07-01,846873.34344021
A,T,UI,2015-10-01,889399.1052191894
A,T,UI,2016-01-01,827959.3816037775
A,T,UI,2016-04-01,874151.1947538948
A,T,UI,2016-07-01,917201.9046425006
A,T,UI,2016-10-01,992009.5187851427
A,T,UI,2017-01-01,962599.8754928397
A,T,UI,2017-04-01,991470.1134174257
A,T,UI,2017-07-01,1011131.216291519
A,T,UI,2017-10-01,1036092.4261068127
A,T,UI,2018-01-01,992290.0842968713
A,T,UI,2018-04-01,976233.7291808282
A,T,UI,2018-07-01,938288.809417827
A,T,UI,2018-10-01,955505.9377543181
A,T,UI,2019-01-01,944420.3671649505
A,T,UI,2019-04-01,944797.1596840728
A,T,UI,2019-07-01,943175.5522490295
A,T,UI,2019-10-01,939824.2816717871
A,T,UI,2020-01-01,928760.9177692004
A,T,UI,2020-04-01,851317.8422884664
A,T,UI,2020-07-01,830350.7538689373
A,T,UI,2020-10-01,821837.0001699366
A,T,UI,2021-01-01,879833.6926836162
A,T,UI,2021-04-01,888445.5679367533
A,T,UI,2021-07-01,896762.9246311493
A,T,UI,2021-10-01,897790.1446884909
A,T,UI,2022-01-01,922212.0841319691
A,T,UI,2022-04-01,918291.0463064213
A,T,UI,2022-07-01,881566.4616575512
A,T,UI,2022-10-01,904248.0451729033
A,T,UI,2023-01-01,929760.0422828124
A,T,UI,2023-04-01,878721.0408610789
A,T,UI,2023-07-01,877891.686258287
A,T,UI,2023-10-01,811162.7740784488
A,T,UI,2024-01-01,865485.5577712598
A,T,UI,2024-04-01,813825.3134708864
A,T,UI,2024-07-01,777654.7584109901
A,T,UI,2024-10-01,838209.6611656016
A,T,UI,2025-01-01,834272.4356345856
A,T,UI,2025-04-01,796894.1971248257
A,T,UI,2025-07-01,792198.95843916
A,T,UI,2025-10-01,816805.6699995429
A,T,W,1985-01-01,56764.73084695542
A,T,W,1985-04-01,55930.555463333236
A,T,W,1985-07-01,53022.02217135485
A,T,W,1985-10-01,50045
A,T,W,1986-01-01,50359.42132051634
A,T,W,1986-04-01,49403.083533383855
A,T,W,1986-07-01,47131.33346341769
A,T,W,1986-10-01,48166
A,T,W,1987-01-01,47548.74476731807
A,T,W,1987-04-01,48310.87376356642
A,T,W,1987-07-01,50957.92082363702
A,T,W,1987-10-01,49362
A,T,W,1988-01-01,47702.770991390484
A,T,W,1988-04-01,47496.394888486495
A,T,W,1988-07-01,49766.75337460389
A,T,W,1988-10-01,47881
A,T,W,1989-01-01,50006.74177256301
A,T,W,1989-04-01,53287.302416647275
A,T,W,1989-07-01,52982.99873153965
A,T,W,1989-10-01,51735
A,T,W,1990-01-01,51689.927432406716
A,T,W,1990-04-01,51394.879659996
A,T,W,1990-07-01,49630.88023292448
A,T,W,1990-10-01,49227
A,T,W,1991-01-01,48943.841689439985
A,T,W,1991-04-01,52599.0425600358
A,T,W,1991-07-01,53862.54382393279
A,T,W,1991-10-01,52351
A,T,W,1992-01-01,54963.56068361226
A,T,W,1992-04-01,57720.11622764953
A,T,W,1992-07-01,54950.52887181568
A,T,W,1992-10-01,59197
A,T,W,1993-01-01,63384.493756864686
A,T,W,1993-04-01,61805.38167857798
A,T,W,1993-07-01,61676.95179994339
A,T,W,1993-10-01,60708.200000000004
A,T,W,1994-01-01,61784.58684205851
A,T,W,1994-04-01,61855.12312267216
A,T,W,1994-07-01,59719.21952887748
A,T,W,1994-10-01,59567
A,T,W,1995-01-01,57772.92630734267
A,T,W,1995-04-01,54649.05716943246
A,T,W,1995-07-01,55527.33081150059
A,T,W,1995-10-01,55891
A,T,W,1996-01-01,57035.82634559694
A,T,W,1996-04-01,59826.5608758538
A,T,W,1996-07-01,60461.26632208326
A,T,W,1996-10-01,63687.2
A,T,W,1997-01-01,70191.2902825717
A,T,W,1997-04-01,70579.15999483955
A,T,W,1997-07-01,71420.30219068751
A,T,W,1997-10-01,68605.40000000001
A,T,W,1998-01-01,64329.560997288834
A,T,W,1998-04-01,67719.46612649954
A,T,W,1998-07-01,69264.86576569351
A,T,W,1998-10-01,68939.7
A,T,W,1999-01-01,68609.2594581418
A,T,W,1999-04-01,70064.10082832508
A,T,W,1999-07-01,69901.71811332661
A,T,W,1999-10-01,69980.8406299499
A,T,W,2000-01-01,62184.25914832
A,T,W,2000-04-01,88399.40742557
A,T,W,2000-07-01,90195.61649600998
A,T,W,2000-10-01,87855.59371826
A,T,W,2001-01-01,86276.67635238
A,T,W,2001-04-01,90371.5423303
A,T,W,2001-07-01,86923.90062217
A,T,W,2001-10-01,87031.03277087
A,T,W,2002-01-01,89192.12448742
A,T,W,2002-04-01,84028.61563411
A,T,W,2002-07-01,87001.86529787
A,T,W,2002-10-01,85349.15717026
A,T,W,2003-01-01,83601.13485665
A,T,W,2003-04-01,86138.41876533
A,T,W,2003-07-01,86906.96641844235
A,T,W,2003-10-01,86047.47812898
A,T,W,2004-01-01,90043.92187126
A,T,W,2004-04-01,83583.463959065
A,T,W,2004-07-01,86941.74470685
A,T,W,2004-10-01,84462.47776794
A,T,W,2005-01-01,87082.97708443
A,T,W,2005-04-01,70325.47846509
A,T,W,2005-07-01,72614.00384161
A,T,W,2005-10-01,75828.43091385
A,T,W,2006-01-01,77827.22206625
A,T,W,2006-04-01,75808.42173573
A,T,W,2006-07-01,77487.24238223
A,T,W,2006-10-01,78667.95178972001
A,T,W,2007-01-01,79867.47367775
A,T,W,2007-04-01,79417.06794284999
A,T,W,2007-07-01,82434.85274793
A,T,W,2007-10-01,85028.98871246999
A,T,W,2008-01-01,80225.65451005
A,T,W,2008-04-01,80687.74240186
A,T,W,2008-07-01,82453.41386261
A,T,W,2008-10-01,78887.358459857
A,T,W,2009-01-01,91839.56912598
A,T,W,2009-04-01,116819.37433948998
A,T,W,2009-07-01,123636.07803889
A,T,W,2009-10-01,139664.2244875
A,T,W,2010-01-01,171267.09914394002
A,T,W,2010-04-01,276333.62412417
A,T,W,2010-07-01,264347.68992358
A,T,W,2010-10-01,252445.53989311
A,T,W,2011-01-01,256099.73975202002
A,T,W,2011-04-01,244705.96772127
A,T,W,2011-07-01,336581.0038445653
A,T,W,2011-10-01,311393.7916299
A,T,W,2012-01-01,295196.08314583
A,T,W,2012-04-01,423437.04457031004
A,T,W,2012-07-01,492635.47909378
A,T,W,2012-10-01,485001.3215324
A,T,W,2013-01-01,496142.17435335
A,T,W,2013-04-01,479346.60476813
A,T,W,2013-07-01,479794.23096133
A,T,W,2013-10-01,477364.49139406
A,T,W,2014-01-01,482577.09806008136
A,T,W,2014-04-01,495267.069020069
A,T,W,2014-07-01,507562.94585792
A,T,W,2014-10-01,541200.56205382
A,T,W,2015-01-01,566816.198408429
A,T,W,2015-04-01,558456.5325992965
A,T,W,2015-07-01,584018.7625492892
A,T,W,2015-10-01,601358.8534552557
A,T,W,2016-01-01,622331.045376787
A,T,W,2016-04-01,657851.6530792841
A,T,W,2016-07-01,676640.849440791
A,T,W,2016-10-01,690496.6968631623
A,T,W,2017-01-01,730815.3047529208
A,T,W,2017-04-01,739149.1226737548
A,T,W,2017-07-01,772082.494293027
A,T,W,2017-10-01,792129.1965605242
A,T,W,2018-01-01,785293.3273196188
A,T,W,2018-04-01,795601.6380988497
A,T,W,2018-07-01,784027.2121107162
A,T,W,2018-10-01,776497.5161752502
A,T,W,2019-01-01,805391.7937441814
A,T,W,2019-04-01,811375.8375745557
A,T,W,2019-07-01,832459.5768951399
A,T,W,2019-10-01,826408.7096787147
A,T,W,2020-01-01,820915.0426103068
A,T,W,2020-04-01,913570.240202599
A,T,W,2020-07-01,938094.154588127
A,T,W,2020-10-01,954139.0534672278
A,T,W,2021-01-01,990524.1326790184
A,T,W,2021-04-01,1002151.1892897642
A,T,W,2021-07-01,1007556.182949683
A,T,W,2021-10-01,1014134.3919144283
A,T,W,2022-01-01,982869.1857695417
A,T,W,2022-04-01,919508.1630126649
A,T,W,2022-07-01,872748.1368115031
A,T,W,2022-10-01,852195.186066525
A,T,W,2023-01-01,816130.3989680047
A,T,W,2023-04-01,794566.6104191036
A,T,W,2023-07-01,747856.1083615413
A,T,W,2023-10-01,724375.8592639188
A,T,W,2024-01-01,794943.379123185
A,T,W,2024-04-01,794255.7555341934
A,T,W,2024-07-01,802291.0272191553
A,T,W,2024-10-01,822566.7243014029
A,T,W,2025-01-01,830081.7783503182
A,T,W,2025-04-01,812712.2001092304
A,T,W,2025-07-01,840631.2124072412
A,T,W,2025-10-01,852604.6756800428
A,US,D0,2005-01-01,6456.4
A,US,D0,2005-04-01,3826.4
A,US,D0,2005-07-01,2166.1
A,US,D0,2005-10-01,1600.3
A,US,D0,2006-01-01,4400.7
A,US,D0,2006-04-01,4888.5
A,US,D0,2006-07-01,5478.7
A,US,D0,2006-10-01,4241
A,US,D0,2007-01-01,2908.8
A,US,D0,2007-04-01,812.2
A,US,D0,2007-07-01,2735.5
A,US,D0,2007-10-01,1662.2
A,US,D0,2008-01-01,36808
A,US,D0,2008-04-01,44869.100000000006
A,US,D0,2008-07-01,49118.600000000006
A,US,D0,2008-10-01,50668.90000000001
A,US,D0,2009-01-01,66036.59999999999
A,US,D0,2009-04-01,41127.8
A,US,D0,2009-07-01,58143.200000000004
A,US,D0,2009-10-01,54871.2
A,US,D0,2010-01-01,51905.3
A,US,D0,2010-04-01,54446.2
A,US,D0,2010-07-01,50782.100000000006
A,US,D0,2010-10-01,49863.600000000006
A,US,D0,2011-01-01,52065.100000000006
A,US,D0,2011-04-01,54589.72000000001
A,US,D0,2011-07-01,56530.5
A,US,D0,2011-10-01,54629.09999999999
A,US,D0,2012-01-01,48168.9
A,US,D0,2012-04-01,52510.100000000006
A,US,D0,2012-07-01,50841.00000000001
A,US,D0,2012-10-01,49427.5
A,US,D0,2013-01-01,50601.00000000001
A,US,D0,2013-04-01,44868
A,US,D0,2013-07-01,41883.8
A,US,D0,2013-10-01,39978
A,US,D0,2014-01-01,51732.3
A,US,D0,2014-04-01,48911.49999999999
A,US,D0,2014-07-01,51496.83246564293
A,US,D0,2014-10-01,34706.55875471499
A,US,D0,2015-01-01,35170.75912215714
A,US,D0,2015-04-01,33747.48351909642
A,US,D0,2015-07-01,32243.39752584107
A,US,D0,2015-10-01,25989.857301375087
A,US,D0,2016-01-01,26586.964268900625
A,US,D0,2016-04-01,23912.999800088455
A,US,D0,2016-07-01,22691.341838606684
A,US,D0,2016-10-01,24642.073013420515
A,US,D0,2017-01-01,23824.021779238035
A,US,D0,2017-04-01,22507.069661862206
A,US,D0,2017-07-01,25530.214158697687
A,US,D0,2017-10-01,23160.905775614912
A,US,D0,2018-01-01,27324.749536772157
A,US,D0,2018-04-01,35879.93348040963
A,US,D0,2018-07-01,38386.299105727296
A,US,D0,2018-10-01,38896.35576700862
A,US,D0,2019-01-01,29589.909535756866
A,US,D0,2019-04-01,31756.791823180276
A,US,D0,2019-07-01,30298.307094515396
A,US,D0,2019-10-01,26813.801615937107
A,US,D0,2020-01-01,53083.27794153792
A,US,D0,2020-04-01,40346.80773027184
A,US,D0,2020-07-01,38307.22982267377
A,US,D0,2020-10-01,43941.764081957015
A,US,D0,2021-01-01,43229.98334820778
A,US,D0,2021-04-01,53789.5278733426
A,US,D0,2021-07-01,88235.40879260018
A,US,D0,2021-10-01,90683.96598825305
A,US,D0,2022-01-01,124234.63472178807
A,US,D0,2022-04-01,142946.20491077375
A,US,D0,2022-07-01,153224.2557636884
A,US,D0,2022-10-01,89058.67270740202
A,US,D0,2023-01-01,77719.24834236898
A,US,D0,2023-04-01,64183.375851170415
A,US,D0,2023-07-01,59007.78530033451
A,US,D0,2023-10-01,55898.9165341626
A,US,D0,2024-01-01,47293.6238666875
A,US,D0,2024-04-01,45078.18311145907
A,US,D0,2024-07-01,42193.53926432374
A,US,D0,2024-10-01,37905.636038471515
A,US,D0,2025-01-01,35549.977604499814
A,US,D0,2025-04-01,35796.826851583006
A,US,D0,2025-07-01,34103.6587408057
A,US,D0,2025-10-01,35347.84272456954
A,US,D1,1985-01-01,52539.28291395708
A,US,D1,1985-04-01,55010.71894011334
A,US,D1,1985-07-01,56546.43194987522
A,US,D1,1985-10-01,57873.2
A,US,D1,1986-01-01,59353.85959122846
A,US,D1,1986-04-01,60089.93611094912
A,US,D1,1986-07-01,59277.11193664407
A,US,D1,1986-10-01,60904.3
A,US,D1,1987-01-01,61026.347154344185
A,US,D1,1987-04-01,61076.71780907984
A,US,D1,1987-07-01,62846.9726561055
A,US,D1,1987-10-01,63729.899999999994
A,US,D1,1988-01-01,66167.76877635537
A,US,D1,1988-04-01,70645.33320653903
A,US,D1,1988-07-01,75940.945636725
A,US,D1,1988-10-01,79200.7
A,US,D1,1989-01-01,83851.55765454017
A,US,D1,1989-04-01,88479.71032602689
A,US,D1,1989-07-01,89473.14099251744
A,US,D1,1989-10-01,91789.7
A,US,D1,1990-01-01,92362.40171731001
A,US,D1,1990-04-01,91647.05608659782
A,US,D1,1990-07-01,90871.34404100472
A,US,D1,1990-10-01,90971.3
A,US,D1,1991-01-01,93884.43559752987
A,US,D1,1991-04-01,97626.30553268571
A,US,D1,1991-07-01,101306.27172322175
A,US,D1,1991-10-01,102730.1
A,US,D1,1992-01-01,105267.34719154568
A,US,D1,1992-04-01,107935.44070023026
A,US,D1,1992-07-01,104593.88257353427
A,US,D1,1992-10-01,105181.4
A,US,D1,1993-01-01,114865.90924796455
A,US,D1,1993-04-01,120710.33046227955
A,US,D1,1993-07-01,126121.61817354464
A,US,D1,1993-10-01,133170.8
A,US,D1,1994-01-01,135622.02051500356
A,US,D1,1994-04-01,139691.7387715798
